"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"GREM1","Oligodendrocytes","ASD","Wald ratio",1,0.065,0.024,1.067,0.00646,NA,NA,NA,0.219675681
"CNTN3","Inhibitory neurons","ASD","Wald ratio",1,0.237,0.087,1.267,0.00647,NA,NA,NA,2.86e-05
"MIATNB","Endothelial cells","ASD","Wald ratio",1,0.081,0.03,1.085,0.00658,NA,NA,NA,3.73e-05
"SH3D19","Oligodendrocytes","ASD","Wald ratio",1,0.211,0.078,1.235,0.00668,NA,NA,NA,4.91e-05
"TDRD10","Inhibitory neurons","ASD","Wald ratio",1,-0.122,0.045,0.885,0.00672,NA,NA,NA,3.69e-05
"SHE","Endothelial cells","ASD","Wald ratio",1,0.145,0.054,1.157,0.00672,NA,NA,NA,3.42e-05
"AC005082.1","Pericytes","ASD","Wald ratio",1,0.084,0.031,1.088,0.00678,NA,NA,NA,3.19e-05
"PPARGC1A","OPCs / COPs","ASD","Wald ratio",1,-0.14,0.052,0.869,0.00683,NA,NA,NA,9.52e-05
"GPR63","Excitatory neurons","ASD","Wald ratio",1,0.172,0.064,1.188,0.00685,NA,NA,NA,0.00202702
"DGCR2","Inhibitory neurons","ASD","Wald ratio",1,0.143,0.053,1.154,0.007,NA,NA,NA,0.000859298
"UTP23","Oligodendrocytes","ASD","Wald ratio",1,-0.175,0.065,0.839,0.00706,NA,NA,NA,0.017625263
"UTP23","Excitatory neurons","ASD","Wald ratio",1,-0.261,0.097,0.771,0.00706,NA,NA,NA,0.000177367
"TXNL4A","Excitatory neurons","ASD","Wald ratio",1,0.209,0.078,1.232,0.00734,NA,NA,NA,0.00252805
"DCLK2","Astrocytes","ASD","Wald ratio",1,-0.143,0.054,0.867,0.00757,NA,NA,NA,0.000101895
"EVI5","Inhibitory neurons","ASD","Wald ratio",1,-0.219,0.082,0.803,0.00763,NA,NA,NA,4.49e-05
"PARVA","Excitatory neurons","ASD","Wald ratio",1,0.076,0.029,1.079,0.00796,NA,NA,NA,0.26623079
"PARVA","Inhibitory neurons","ASD","Wald ratio",1,0.071,0.027,1.074,0.00796,NA,NA,NA,0.235226699
"GPR146","Pericytes","ASD","Wald ratio",1,0.129,0.049,1.138,0.00797,NA,NA,NA,5.24e-05
"FAM102B","Microglia","ASD","Wald ratio",1,-0.17,0.064,0.844,0.00817,NA,NA,NA,2.44e-05
"FAM171B","Oligodendrocytes","ASD","Wald ratio",1,-0.034,0.013,0.967,0.00844,NA,NA,NA,0.182606141
"AIFM3","Astrocytes","ASD","Wald ratio",1,0.397,0.151,1.487,0.00845,NA,NA,NA,2.73e-05
"AC062021.1","Microglia","ASD","Wald ratio",1,-0.076,0.029,0.927,0.00853,NA,NA,NA,0.024804292
"FAM53A","Astrocytes","ASD","Wald ratio",1,0.123,0.047,1.131,0.00857,NA,NA,NA,3.22e-05
"GXYLT1","Astrocytes","ASD","Wald ratio",1,0.113,0.043,1.119,0.00861,NA,NA,NA,3.11e-05
"AL137025.1","Endothelial cells","ASD","Wald ratio",1,0.148,0.056,1.16,0.00865,NA,NA,NA,5.19e-05
"SLC45A4","OPCs / COPs","ASD","Wald ratio",1,0.146,0.056,1.157,0.0088,NA,NA,NA,2.06e-05
"PRRT1","Excitatory neurons","ASD","Wald ratio",1,-0.222,0.085,0.801,0.00897,NA,NA,NA,4.04e-05
"AC068389.1","OPCs / COPs","ASD","Wald ratio",1,0.192,0.073,1.211,0.009,NA,NA,NA,3.1e-05
"GCNT7","Microglia","ASD","Wald ratio",1,-0.15,0.058,0.86,0.00902,NA,NA,NA,4.11e-05
"KIAA1586","Inhibitory neurons","ASD","Wald ratio",1,0.181,0.069,1.198,0.0091,NA,NA,NA,4.22e-05
"AMOTL1","Endothelial cells","ASD","Wald ratio",1,0.108,0.041,1.114,0.00914,NA,NA,NA,0.000125841
"C8orf37","Oligodendrocytes","ASD","Wald ratio",1,0.138,0.053,1.148,0.00915,NA,NA,NA,4.18e-05
