"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"VAMP1","Lymphocyte","ALZ","Wald ratio",1,-0.02,0.02,0.98,0.317,NA,NA,NA,0.005004223
"CIITA","Lymphocyte","ALZ","Wald ratio",1,0.013,0.013,1.013,0.321,NA,NA,NA,0.000148668
"KIFAP3","Lymphocyte","ALZ","Wald ratio",1,0.016,0.017,1.017,0.323,NA,NA,NA,0.000313275
"SLC37A1","Lymphocyte","ALZ","Wald ratio",1,0.01,0.01,1.01,0.323,NA,NA,NA,0.013011732
"IKZF1","Lymphocyte","ALZ","Wald ratio",1,-0.016,0.016,0.984,0.325,NA,NA,NA,0.000434199
"CFLAR","Lymphocyte","ALZ","Wald ratio",1,-0.018,0.019,0.982,0.325,NA,NA,NA,1.17e-06
"ABCC4","Lymphocyte","ALZ","Wald ratio",1,0.018,0.019,1.018,0.329,NA,NA,NA,0.001667808
"CTA-373H7.7","Lymphocyte","ALZ","Wald ratio",1,-0.019,0.019,0.982,0.33,NA,NA,NA,0.002044508
"PDIA6","Lymphocyte","ALZ","Wald ratio",1,-0.013,0.013,0.987,0.331,NA,NA,NA,0.003444904
"SLC18B1","Lymphocyte","ALZ","Wald ratio",1,0.02,0.02,1.02,0.332,NA,NA,NA,0.000154939
"ARID1B","Lymphocyte","ALZ","Wald ratio",1,0.009,0.01,1.009,0.333,NA,NA,NA,0.000212064
"BTD","Lymphocyte","ALZ","Wald ratio",1,-0.008,0.008,0.992,0.335,NA,NA,NA,0.000468085
"DOCK8","Lymphocyte","ALZ","Wald ratio",1,0.008,0.009,1.008,0.335,NA,NA,NA,0.000104799
"NPLOC4","Lymphocyte","ALZ","Wald ratio",1,-0.008,0.008,0.992,0.337,NA,NA,NA,0.004432995
"TLDC1","Lymphocyte","ALZ","Inverse variance weighted",2,0.045,0.047,1.046,0.338,NA,0.040550374,NA,0.192183046
"FAM174B","Lymphocyte","ALZ","Wald ratio",1,0.022,0.023,1.022,0.338,NA,NA,NA,0.008384988
"FCRLA","Lymphocyte","ALZ","Wald ratio",1,0.019,0.02,1.019,0.341,NA,NA,NA,0.008012972
"LPIN2","Lymphocyte","ALZ","Wald ratio",1,-0.012,0.013,0.988,0.342,NA,NA,NA,0.00731494
"TEC","Lymphocyte","ALZ","Wald ratio",1,-0.021,0.022,0.979,0.342,NA,NA,NA,0.007932643
"TRAJ9","Lymphocyte","ALZ","Wald ratio",1,-0.018,0.019,0.982,0.342,NA,NA,NA,0.002331053
"GLYAT","Lymphocyte","ALZ","Wald ratio",1,0.008,0.009,1.009,0.342,NA,NA,NA,0.007771879
"RFTN1","Lymphocyte","ALZ","Wald ratio",1,0.015,0.016,1.015,0.343,NA,NA,NA,0.00736958
"SND1","Lymphocyte","ALZ","Wald ratio",1,-0.021,0.023,0.979,0.347,NA,NA,NA,0.005805679
"MFSD6","Lymphocyte","ALZ","Wald ratio",1,-0.02,0.021,0.98,0.347,NA,NA,NA,0.008754304
"MTHFD1","Lymphocyte","ALZ","Wald ratio",1,-0.008,0.008,0.992,0.349,NA,NA,NA,0.001682001
"FAM107B","Lymphocyte","ALZ","Wald ratio",1,0.028,0.03,1.028,0.352,NA,NA,NA,1.09e-06
