"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"VDAC1P9","Stem-cell-iPSC","DEP","Wald ratio",1," 0.006","0.008","1.006","4.94e-01",NA,NA,NA,1.92e-05
"FAM107B","Stem-cell-iPSC","DEP","Inverse variance weighted",2," 0.008","0.012","1.008","4.94e-01",NA,0.285764542,NA,1.83e-05
"MAGI1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.007","0.996","4.95e-01",NA,NA,NA,1.62e-06
"C1QTNF9B","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.008","0.011","0.992","4.95e-01",NA,NA,NA,4.82e-05
"LINC01207","Stem-cell-iPSC","DEP","Wald ratio",1," 0.008","0.011","1.008","4.95e-01",NA,NA,NA,7.41e-06
"CRB2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.007","1.005","4.95e-01",NA,NA,NA,1.54e-06
"GFRA1","Stem-cell-iPSC","DEP","Inverse variance weighted",2," 0.028","0.041","1.028","4.96e-01",NA,0.000598814,NA,0.035084105
"FSTL5","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.008","1.005","4.96e-01",NA,NA,NA,4.09e-05
"NIPA2P2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.009","0.014","0.991","4.97e-01",NA,NA,NA,4.53e-06
"TMCO3","Stem-cell-iPSC","DEP","Wald ratio",1," 0.006","0.009","1.006","4.98e-01",NA,NA,NA,5.62e-06
"CDK14","Stem-cell-iPSC","DEP","Weighted median",3," 0.004","0.006","1.004","4.99e-01",0.596416741,0.740180787,0.671716372,0.000122123
"GRIN2B","Stem-cell-iPSC","DEP","Weighted mode",3,"-0.010","0.012","0.990","5.00e-01",0.370320371,0.647835135,0.840320153,1.02e-05
"DOCK2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.023","0.034","1.023","5.00e-01",NA,NA,NA,2.88e-05
"VENTXP4","Stem-cell-iPSC","DEP","Wald ratio",1," 0.022","0.033","1.023","5.00e-01",NA,NA,NA,0.002256721
"RPL29P29","Stem-cell-iPSC","DEP","Wald ratio",1," 0.009","0.014","1.009","5.00e-01",NA,NA,NA,2.2e-05
"SRPRB","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.006","0.996","5.00e-01",NA,NA,NA,0.002454232
"TDRD3","Stem-cell-iPSC","DEP","Wald ratio",1," 0.010","0.014","1.010","5.00e-01",NA,NA,NA,0.002054789
"FAM179A","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.007","1.005","5.00e-01",NA,NA,NA,3.78e-06
"MITF","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.007","0.995","5.00e-01",NA,NA,NA,4.16e-05
"CALML3","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.008","0.995","5.01e-01",NA,NA,NA,8.39e-06
"LINC00333","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.017","0.025","0.983","5.05e-01",NA,NA,NA,0.002798596
"CUX1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.011","0.016","1.011","5.05e-01",NA,NA,NA,0.000294147
"LINC01048","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.023","0.034","0.978","5.05e-01",NA,NA,NA,0.002800899
"PIK3AP1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.007","0.011","0.993","5.08e-01",NA,NA,NA,0.000250035
"MRPL50P1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.019","0.029","1.019","5.08e-01",NA,NA,NA,9.85e-05
"GRIN2A","Stem-cell-iPSC","DEP","Inverse variance weighted",2,"-0.015","0.023","0.985","5.09e-01",NA,0.077049193,NA,0.000417455
"MIR4300HG","Stem-cell-iPSC","DEP","Wald ratio",1," 0.006","0.010","1.006","5.09e-01",NA,NA,NA,4.43e-06
"RNU6-1001P","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.007","1.005","5.09e-01",NA,NA,NA,1.01e-05
"LYPD6B","Stem-cell-iPSC","DEP","Wald ratio",1," 0.010","0.015","1.010","5.10e-01",NA,NA,NA,0.000185071
"ACTL10","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.007","1.005","5.10e-01",NA,NA,NA,1.62e-06
"CASC20","Stem-cell-iPSC","DEP","Wald ratio",1," 0.008","0.012","1.008","5.10e-01",NA,NA,NA,1.01e-05
"ADAMTS16","Stem-cell-iPSC","DEP","Wald ratio",1," 0.009","0.014","1.010","5.10e-01",NA,NA,NA,4.5e-05
"TMEM74","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.010","0.015","0.990","5.10e-01",NA,NA,NA,0.001515968
"DOK5","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.016","0.024","0.984","5.10e-01",NA,NA,NA,0.002711358
"FAM184B","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.010","0.015","0.990","5.10e-01",NA,NA,NA,0.002721202
"DIO2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.008","1.005","5.13e-01",NA,NA,NA,4.83e-06
"SNTG2","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.017","0.026","0.983","5.14e-01",NA,NA,NA,0.002990985
"XKR4","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.008","0.995","5.14e-01",NA,NA,NA,0.000164618
"SH3PXD2A","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.017","0.026","0.983","5.14e-01",NA,NA,NA,0.000194501
"LMCD1-AS1","Stem-cell-iPSC","DEP","Weighted mode",3,"-0.006","0.008","0.994","5.15e-01",0.492826425,0.655247615,0.650147392,0.002433516
"ZNF619P1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.004","0.006","1.004","5.15e-01",NA,NA,NA,0.002649261
"TSPAN5","Stem-cell-iPSC","DEP","Wald ratio",1," 0.007","0.012","1.008","5.15e-01",NA,NA,NA,0.001153853
"BDH2P1","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.007","1.005","5.15e-01",NA,NA,NA,7.01e-06
"RPEP2","Stem-cell-iPSC","DEP","Wald ratio",1," 0.005","0.008","1.005","5.17e-01",NA,NA,NA,2.49e-06
"METTL4","Stem-cell-iPSC","DEP","Wald ratio",1," 0.012","0.018","1.012","5.18e-01",NA,NA,NA,0.000389483
"LINC01603","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.007","0.995","5.19e-01",NA,NA,NA,1.13e-06
"WDYHV1","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.005","0.007","0.995","5.19e-01",NA,NA,NA,5.1e-05
"RPL19P11","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.008","0.013","0.992","5.19e-01",NA,NA,NA,2.61e-05
"NRCAM","Stem-cell-iPSC","DEP","Wald ratio",1,"-0.004","0.006","0.996","5.19e-01",NA,NA,NA,2.22e-05
"PRKG1","Stem-cell-iPSC","DEP","MR Egger",3," 0.029","0.030","1.029","5.20e-01",0.699559709,0.645353217,0.550532924,7.35e-06
"SNX9","Stem-cell-iPSC","DEP","Inverse variance weighted",2," 0.004","0.007","1.004","5.22e-01",NA,0.675311398,NA,1.25e-05
"KCNIP4","Stem-cell-iPSC","DEP","Simple mode",3," 0.005","0.006","1.005","5.24e-01",0.773026561,0.263447877,0.354247852,0.000325689
