"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"AGMAT","Lymphocyte","DEP","Wald ratio",1,-0.001,0.008,0.999,0.871,NA,NA,NA,0.002173044
"AKAP13","Lymphocyte","DEP","Wald ratio",1,-0.001,0.004,0.999,0.871,NA,NA,NA,0.000599179
"GAA","Lymphocyte","DEP","Wald ratio",1,-0.002,0.01,0.998,0.874,NA,NA,NA,8.77e-07
"KALRN","Lymphocyte","DEP","Wald ratio",1,0.001,0.005,1.001,0.88,NA,NA,NA,0.002005825
"MARK4","Lymphocyte","DEP","Wald ratio",1,-0.001,0.005,0.999,0.882,NA,NA,NA,2.2e-05
"BTD","Lymphocyte","DEP","Wald ratio",1,0.001,0.004,1.001,0.886,NA,NA,NA,0.000129175
"KAZN","Lymphocyte","DEP","Wald ratio",1,-0.001,0.004,0.999,0.889,NA,NA,NA,0.001992701
"DNAJC15","Lymphocyte","DEP","Wald ratio",1,0.001,0.007,1.001,0.891,NA,NA,NA,0.002566603
"AC079610.1","Lymphocyte","DEP","Wald ratio",1,0,0.002,1,0.892,NA,NA,NA,0.002215085
"MACROD2","Lymphocyte","DEP","Wald ratio",1,-0.001,0.005,0.999,0.894,NA,NA,NA,0.002264312
"SDSL","Lymphocyte","DEP","Wald ratio",1,0.001,0.012,1.001,0.904,NA,NA,NA,8.89e-05
"USP48","Lymphocyte","DEP","Wald ratio",1,0.001,0.009,1.001,0.908,NA,NA,NA,0.00254389
"XAF1","Lymphocyte","DEP","Wald ratio",1,0,0.003,1,0.91,NA,NA,NA,0.002208818
"ARID1B","Lymphocyte","DEP","Wald ratio",1,0,0.004,1,0.91,NA,NA,NA,5.92e-05
"SLC7A7","Lymphocyte","DEP","Wald ratio",1,-0.001,0.005,0.999,0.912,NA,NA,NA,0.002258241
"INPP1","Lymphocyte","DEP","Wald ratio",1,0.001,0.008,1.001,0.915,NA,NA,NA,0.002357076
"RP11-473I1.6","Lymphocyte","DEP","Wald ratio",1,0.001,0.007,1.001,0.918,NA,NA,NA,3.54e-06
"CCDC88C","Lymphocyte","DEP","Wald ratio",1,-0.001,0.009,0.999,0.92,NA,NA,NA,7.03e-07
"RHOH","Lymphocyte","DEP","Wald ratio",1,-0.001,0.006,0.999,0.925,NA,NA,NA,0.000178722
"SLC15A4","Lymphocyte","DEP","Wald ratio",1,0,0.004,1,0.928,NA,NA,NA,0.002203704
"ADAMTS12","Lymphocyte","DEP","Wald ratio",1,-0.001,0.006,0.999,0.93,NA,NA,NA,0.001832721
"MOXD1","Lymphocyte","DEP","Wald ratio",1,0,0.005,1,0.93,NA,NA,NA,0.002851661
"FAM107B","Lymphocyte","DEP","Wald ratio",1,-0.001,0.014,0.999,0.932,NA,NA,NA,3.27e-07
"BICD2","Lymphocyte","DEP","Wald ratio",1,0,0.003,1,0.934,NA,NA,NA,0.001243789
"DIEXF","Lymphocyte","DEP","Wald ratio",1,0.001,0.009,1.001,0.944,NA,NA,NA,0.001638243
"NARF","Lymphocyte","DEP","Wald ratio",1,0,0.007,1,0.947,NA,NA,NA,0.002248335
"CLC","Lymphocyte","DEP","Wald ratio",1,0,0.006,1,0.947,NA,NA,NA,4.16e-05
"BCL2L14","Lymphocyte","DEP","Wald ratio",1,-0.001,0.008,0.999,0.947,NA,NA,NA,0.00037666
"NT5E","Lymphocyte","DEP","Wald ratio",1,0,0.003,1,0.948,NA,NA,NA,2.3e-06
"APBB1IP","Lymphocyte","DEP","Wald ratio",1,0,0.005,1,0.95,NA,NA,NA,0.002398232
"RP5-1198O20.4","Lymphocyte","DEP","Wald ratio",1,0,0.006,1,0.953,NA,NA,NA,0.002819217
"EFCAB7","Lymphocyte","DEP","Wald ratio",1,0,0.002,1,0.963,NA,NA,NA,0.000110586
"UST","Lymphocyte","DEP","Wald ratio",1,0,0.007,1,0.965,NA,NA,NA,0.001863511
"MICAL2","Lymphocyte","DEP","Wald ratio",1,0,0.006,1,0.965,NA,NA,NA,0.002246219
"RP11-642P15.1","Lymphocyte","DEP","Wald ratio",1,0,0.009,1,0.965,NA,NA,NA,0.002296037
"CAPZB","Lymphocyte","DEP","Wald ratio",1,0,0.006,1,0.967,NA,NA,NA,0.000601032
"TPD52","Lymphocyte","DEP","Wald ratio",1,0,0.004,1,0.981,NA,NA,NA,0.002145471
"ENTPD1","Lymphocyte","DEP","Wald ratio",1,0,0.005,1,0.981,NA,NA,NA,0.002118256
"GPR35","Lymphocyte","DEP","Wald ratio",1,0,0.004,1,0.982,NA,NA,NA,0.000706497
"TSHZ1","Lymphocyte","DEP","Wald ratio",1,0,0.003,1,0.982,NA,NA,NA,0.002195206
"AGA","Lymphocyte","DEP","Wald ratio",1,0,0.004,1,0.982,NA,NA,NA,0.000390233
"TMTC4","Lymphocyte","DEP","Wald ratio",1,0,0.006,1,0.983,NA,NA,NA,0.002344373
"RP11-125B21.2","Lymphocyte","DEP","Wald ratio",1,0,0.005,1,0.984,NA,NA,NA,0.000340197
"ADAMTS7","Lymphocyte","DEP","Wald ratio",1,0,0.009,1,0.984,NA,NA,NA,0.001717085
"RP11-542M13.2","Lymphocyte","DEP","Wald ratio",1,0,0.005,1,0.985,NA,NA,NA,0.00181815
"ICA1","Lymphocyte","DEP","Wald ratio",1,0,0.005,1,0.986,NA,NA,NA,0.002823743
"LRRK1","Lymphocyte","DEP","Wald ratio",1,0,0.005,1,1,NA,NA,NA,0.002201097
"BTN3A2","Lymphocyte","DEP","Wald ratio",1,0.037,0.005,1.038,1.84e-12,NA,NA,NA,0.999999931
"NAA40","Lymphocyte","DEP","Wald ratio",1,-0.011,0.004,0.989,0.00183,NA,NA,NA,0.00012488
"PIEZO1","Lymphocyte","DEP","Wald ratio",1,0.02,0.007,1.02,0.00447,NA,NA,NA,4.65e-05
"USP3","Lymphocyte","DEP","Wald ratio",1,-0.017,0.006,0.983,0.00483,NA,NA,NA,0.093025637
"AMZ1","Lymphocyte","DEP","Wald ratio",1,-0.018,0.007,0.982,0.00949,NA,NA,NA,0.000509226
"PPP1R13B","Lymphocyte","DEP","Wald ratio",1,-0.019,0.008,0.981,0.015,NA,NA,NA,0.039467519
"USP10","Lymphocyte","DEP","Wald ratio",1,0.011,0.005,1.011,0.02,NA,NA,NA,3.88e-06
"DPCD","Lymphocyte","DEP","Wald ratio",1,0.012,0.005,1.012,0.0227,NA,NA,NA,0.014231446
"GABPA","Lymphocyte","DEP","Wald ratio",1,0.014,0.007,1.014,0.0365,NA,NA,NA,0.009087354
"RPIAP1","Lymphocyte","DEP","Wald ratio",1,0.012,0.006,1.012,0.0389,NA,NA,NA,1.93e-06
"ZC3H12D","Lymphocyte","DEP","Wald ratio",1,-0.02,0.01,0.98,0.0408,NA,NA,NA,0.017463806
"RPL21P2","Lymphocyte","DEP","Wald ratio",1,-0.013,0.006,0.987,0.0455,NA,NA,NA,0.004917641
"DNMBP","Lymphocyte","DEP","Wald ratio",1,-0.013,0.007,0.987,0.048,NA,NA,NA,0.002825113
"TMEM87B","Lymphocyte","DEP","Wald ratio",1,0.013,0.007,1.013,0.0557,NA,NA,NA,0.009590429
"CHI3L2","Lymphocyte","DEP","Wald ratio",1,0.008,0.004,1.008,0.056,NA,NA,NA,1.48e-06
"CAPN11","Lymphocyte","DEP","Wald ratio",1,-0.018,0.009,0.982,0.056,NA,NA,NA,0.001147233
