"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PRODH","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.031","0.021","1.032","1.35e-01",NA,NA,NA,0.018949947
"NUDT2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.029","0.019","1.029","1.35e-01",NA,NA,NA,0.021988807
"COIL","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.044","0.029","1.045","1.37e-01",NA,NA,NA,0.002370802
"CPPED1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.045","0.030","1.046","1.38e-01",NA,NA,NA,0.008150882
"SELENBP1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.045","0.031","1.046","1.39e-01",NA,NA,NA,0.011545275
"AIMP2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.014","0.009","1.014","1.39e-01",NA,NA,NA,0.017356464
"PSMB7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.051","0.035","0.950","1.39e-01",NA,NA,NA,0.035095042
"WASL","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.030","0.021","1.031","1.42e-01",NA,NA,NA,0.014438468
"TMEM143","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.035","0.024","0.966","1.42e-01",NA,NA,NA,0.000200824
"ITM2C","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.039","0.027","0.961","1.43e-01",NA,NA,NA,0.001285328
"CTSV","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.040","0.028","1.041","1.49e-01",NA,NA,NA,0.000520725
"ATXN2L","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.017","1.024","1.58e-01",NA,NA,NA,0.0075303
"HMGB1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.043","0.031","0.958","1.59e-01",NA,NA,NA,0.000103229
"CHTF18","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.020","0.014","1.020","1.63e-01",NA,NA,NA,0.017948473
"NUDCD3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.040","0.029","0.961","1.63e-01",NA,NA,NA,0.009560115
"GFM1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.062","0.044","0.940","1.63e-01",NA,NA,NA,0.003481587
"MPV17L","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.037","0.027","0.964","1.75e-01",NA,NA,NA,0.000166865
"ARID3B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.016","0.978","1.75e-01",NA,NA,NA,0.018258061
"ARFGEF1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.049","0.036","1.050","1.75e-01",NA,NA,NA,0.000166615
"ITPA","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.014","0.982","1.76e-01",NA,NA,NA,0.016245609
"TRIM68","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.027","0.020","1.028","1.79e-01",NA,NA,NA,0.000122736
"IMPA2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.054","0.040","1.055","1.82e-01",NA,NA,NA,0.00122991
"ETHE1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.014","1.019","1.84e-01",NA,NA,NA,0.015113798
"LEPREL2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.014","0.982","1.86e-01",NA,NA,NA,0.000110438
"MON2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.028","0.022","0.972","1.95e-01",NA,NA,NA,0.010900932
"IMMT","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.019","1.025","1.99e-01",NA,NA,NA,0.011039569
"SYDE1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.028","0.022","1.028","1.99e-01",NA,NA,NA,0.000373057
"RNPEP","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.054","0.043","0.947","2.05e-01",NA,NA,NA,0.000879648
"UQCR10","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.035","0.027","1.035","2.05e-01",NA,NA,NA,0.022186046
"PDCD6IP","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.017","0.979","2.06e-01",NA,NA,NA,0.012026577
"CLIC4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.040","0.032","0.960","2.07e-01",NA,NA,NA,0.001617854
"PROSC","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.052","0.041","0.950","2.09e-01",NA,NA,NA,0.002090368
"ACO1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.042","0.034","0.958","2.09e-01",NA,NA,NA,0.00025268
"NAGA","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.043","0.034","0.958","2.14e-01",NA,NA,NA,0.001537292
"KDR","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.034","0.028","1.034","2.18e-01",NA,NA,NA,0.000945374
"TMEM230","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.025","0.020","0.976","2.18e-01",NA,NA,NA,0.010434606
"YTHDC2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.018","0.015","1.018","2.18e-01",NA,NA,NA,0.01132299
"DHRS7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.079","0.065","0.924","2.23e-01",NA,NA,NA,0.000201853
"SUPT5H","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.047","0.039","1.048","2.24e-01",NA,NA,NA,0.000119891
"PLCB3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.035","0.029","0.966","2.32e-01",NA,NA,NA,0.000238283
"DDX51","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.029","0.024","0.971","2.32e-01",NA,NA,NA,0.010988204
"OXNAD1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.020","1.024","2.32e-01",NA,NA,NA,0.003629786
"SLC27A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.033","0.027","0.968","2.34e-01",NA,NA,NA,0.007663507
"BRD3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.028","0.023","1.028","2.37e-01",NA,NA,NA,0.001478572
"HDHD2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.034","0.029","1.034","2.40e-01",NA,NA,NA,0.000279293
"KHK","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.017","0.980","2.44e-01",NA,NA,NA,0.007121215
"WRN","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.016","0.981","2.46e-01",NA,NA,NA,0.002906454
"C7orf50","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.029","0.025","0.971","2.47e-01",NA,NA,NA,0.020466714
"NMRAL1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.016","0.982","2.53e-01",NA,NA,NA,0.014235374
"ZNRF1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.033","0.029","0.968","2.54e-01",NA,NA,NA,0.000332916
"LYPLAL1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.019","0.978","2.54e-01",NA,NA,NA,0.000107271
"RAB5A","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.026","0.023","0.974","2.54e-01",NA,NA,NA,0.004578754
"CD3EAP","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.026","0.023","1.026","2.55e-01",NA,NA,NA,0.007647886
"TXN","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.028","0.025","1.029","2.56e-01",NA,NA,NA,0.013444052
"ATG3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.051","0.045","0.951","2.58e-01",NA,NA,NA,0.000254348
"LCLAT1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.028","0.025","1.029","2.59e-01",NA,NA,NA,0.001633584
"NT5DC3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.017","0.981","2.60e-01",NA,NA,NA,0.000442313
"ACADS","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.025","0.022","0.975","2.61e-01",NA,NA,NA,0.003734456
"S100A13","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.022","1.025","2.64e-01",NA,NA,NA,0.009485247
"VWA5A","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.023","0.021","1.023","2.64e-01",NA,NA,NA,0.009343491
"PPIL3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.009","1.010","2.67e-01",NA,NA,NA,0.010767043
"MGST3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.028","0.025","0.973","2.67e-01",NA,NA,NA,0.003952427
"CENPU","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.015","0.984","2.70e-01",NA,NA,NA,0.00961985
"LRRC40","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.043","0.039","1.044","2.73e-01",NA,NA,NA,0.000597401
"ACSF3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.026","0.024","0.974","2.74e-01",NA,NA,NA,0.004418537
"CECR1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.014","0.013","1.014","2.76e-01",NA,NA,NA,0.007341887
"MCAT","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.018","1.019","2.77e-01",NA,NA,NA,0.009258894
"THUMPD1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.025","0.023","1.025","2.79e-01",NA,NA,NA,0.012656395
"LIMCH1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.018","0.981","2.80e-01",NA,NA,NA,2.5e-05
"MAVS","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.021","0.978","2.89e-01",NA,NA,NA,0.007347276
"CYB5R2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.029","0.027","1.029","2.90e-01",NA,NA,NA,0.008172213
"GATM","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.021","0.978","2.91e-01",NA,NA,NA,0.001404846
"TP53I3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.028","0.026","0.973","2.92e-01",NA,NA,NA,0.002545001
"PRMT7","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.017","1.018","2.92e-01",NA,NA,NA,0.012003617
"POGLUT1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.016","1.017","2.94e-01",NA,NA,NA,0.008578798
"WWC2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.025","0.024","0.975","2.94e-01",NA,NA,NA,0.000604183
"PTAR1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.033","0.031","1.033","2.95e-01",NA,NA,NA,0.000886968
"PGM2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.028","0.027","1.029","2.96e-01",NA,NA,NA,0.009285649
"AP5M1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.023","0.977","2.98e-01",NA,NA,NA,0.000740558
"TBC1D15","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.036","0.034","1.036","3.00e-01",NA,NA,NA,0.000704291
"MAK16","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.033","0.032","1.034","3.02e-01",NA,NA,NA,0.006685696
"CPT2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.018","0.982","3.13e-01",NA,NA,NA,0.010046537
"APIP","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.013","0.987","3.17e-01",NA,NA,NA,0.008477758
"MANBA","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.014","0.014","1.014","3.17e-01",NA,NA,NA,0.008476428
"SHMT1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.021","0.980","3.27e-01",NA,NA,NA,0.008315813
"PYGL","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.039","0.040","1.039","3.30e-01",NA,NA,NA,0.004395018
"MCOLN2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.014","0.986","3.31e-01",NA,NA,NA,2.41e-05
"SRA1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.034","0.035","1.035","3.31e-01",NA,NA,NA,0.001672178
"CKAP4","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.030","0.031","1.031","3.31e-01",NA,NA,NA,0.000567441
"GALNT3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.016","0.985","3.37e-01",NA,NA,NA,0.007684648
"PFAS","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.032","0.033","1.032","3.39e-01",NA,NA,NA,0.008357879
"C14orf159","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.009","0.992","3.42e-01",NA,NA,NA,0.007852271
"EI24","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.020","1.019","3.43e-01",NA,NA,NA,0.000976528
"NUF2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.027","0.029","1.028","3.46e-01",NA,NA,NA,0.005051091
"NSUN2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.026","1.025","3.51e-01",NA,NA,NA,0.006014128
"VAMP4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.017","0.019","0.983","3.53e-01",NA,NA,NA,0.000581369
"ALDH7A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.022","0.980","3.56e-01",NA,NA,NA,0.006694822
"CPNE1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.011","0.990","3.57e-01",NA,NA,NA,0.012455179
"CHMP2B","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.027","0.030","1.028","3.59e-01",NA,NA,NA,0.001539035
"AACS","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.029","0.032","0.971","3.59e-01",NA,NA,NA,0.001941048
"FHL3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.021","0.023","1.021","3.59e-01",NA,NA,NA,0.007938048
"FN3K","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.047","0.052","1.048","3.61e-01",NA,NA,NA,0.001435249
"PECR","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.027","0.976","3.66e-01",NA,NA,NA,9.74e-05
"OXSR1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.026","1.024","3.71e-01",NA,NA,NA,0.003216629
"BBS4","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.025","1.022","3.72e-01",NA,NA,NA,0.003851992
"MAPK3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.017","0.985","3.76e-01",NA,NA,NA,0.007692884
"GCDH","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.016","0.986","3.78e-01",NA,NA,NA,0.007350589
"APOL2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.024","0.028","1.024","3.82e-01",NA,NA,NA,0.000499571
"C4orf27","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.016","0.987","3.86e-01",NA,NA,NA,0.009652038
"DNAJC15","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.012","1.010","3.89e-01",NA,NA,NA,0.008236638
"GOSR1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.026","0.978","3.94e-01",NA,NA,NA,0.001084674
"PPP2R4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.023","0.980","3.98e-01",NA,NA,NA,0.013164696
"ANK1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.021","0.982","4.02e-01",NA,NA,NA,0.000740327
"TGFB1I1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.020","0.984","4.03e-01",NA,NA,NA,0.006039641
"GSTT1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.021","1.017","4.07e-01",NA,NA,NA,0.010628344
"MLH1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.027","1.023","4.07e-01",NA,NA,NA,0.000275498
"SUN1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.043","0.053","0.958","4.09e-01",NA,NA,NA,0.000324751
"PPAP2C","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.023","1.019","4.10e-01",NA,NA,NA,0.000422667
"TRIM5","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.022","0.982","4.10e-01",NA,NA,NA,3.8e-05
"FDPS","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.019","1.016","4.11e-01",NA,NA,NA,0.007188622
"IAH1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.015","1.012","4.12e-01",NA,NA,NA,0.008318601
"ORMDL3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.019","0.984","4.13e-01",NA,NA,NA,5.26e-05
"COPG2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.027","1.023","4.14e-01",NA,NA,NA,0.000677409
"SRR","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.018","0.986","4.20e-01",NA,NA,NA,0.006654877
"MAP2K2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.029","0.036","0.971","4.22e-01",NA,NA,NA,0.002121199
"KCTD14","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.028","0.035","1.028","4.22e-01",NA,NA,NA,0.004910119
"SLC1A5","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.025","0.031","1.025","4.24e-01",NA,NA,NA,0.001909866
"NUP50","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.024","1.019","4.24e-01",NA,NA,NA,0.002504787
"HYOU1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.023","0.029","1.024","4.27e-01",NA,NA,NA,0.007283577
"DIP2B","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.017","1.013","4.29e-01",NA,NA,NA,0.00744535
"HIBCH","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.016","1.013","4.31e-01",NA,NA,NA,0.006688757
"PDK1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.016","1.012","4.32e-01",NA,NA,NA,0.00718165
