"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"SHISA4","Epen1_D52_ROT","SCZ","Wald ratio",1,0.05,0.027,1.051,0.0672,NA,NA,NA,0.027113906
"SHISA4","FPP_D30","SCZ","Wald ratio",1,0.038,0.021,1.039,0.0672,NA,NA,NA,0.027351423
"CCDC65","Epen1_D52","SCZ","Wald ratio",1,-0.048,0.026,0.953,0.0679,NA,NA,NA,0.022178465
"CCDC65","FPP_D30","SCZ","Wald ratio",1,-0.057,0.031,0.945,0.0679,NA,NA,NA,0.021791799
"SLC38A1","DA_D30","SCZ","Wald ratio",1,0.051,0.028,1.052,0.0684,NA,NA,NA,0.024522262
"TTF2","Epen1_D52_ROT","SCZ","Wald ratio",1,-0.053,0.029,0.949,0.0684,NA,NA,NA,0.001806693
"TTF2","Sert_D52","SCZ","Wald ratio",1,-0.043,0.024,0.958,0.0684,NA,NA,NA,0.047916752
"THG1L","Epen1_D30","SCZ","Wald ratio",1,-0.056,0.031,0.946,0.0688,NA,NA,NA,0.028488663
"UBE3B","Sert_D30","SCZ","Wald ratio",1,0.037,0.02,1.037,0.0688,NA,NA,NA,0.038504197
"MMAB","DA_D30","SCZ","Wald ratio",1,0.072,0.039,1.074,0.0688,NA,NA,NA,0.032577641
"UBE3B","Astro_D52","SCZ","Wald ratio",1,0.027,0.015,1.027,0.0688,NA,NA,NA,0.029834978
"UBE3B","Epen1_D30","SCZ","Wald ratio",1,0.044,0.024,1.045,0.0688,NA,NA,NA,0.035553735
"UBE3B","Astro_D52_ROT","SCZ","Wald ratio",1,0.031,0.017,1.032,0.0688,NA,NA,NA,0.020193702
"UBE3B","P_FPP_D11","SCZ","Wald ratio",1,0.022,0.012,1.022,0.0688,NA,NA,NA,0.038514578
"UBE3B","FPP_D11","SCZ","Wald ratio",1,0.022,0.012,1.022,0.0688,NA,NA,NA,0.038514578
"UBE3B","Sert_D52","SCZ","Wald ratio",1,0.024,0.013,1.024,0.0688,NA,NA,NA,0.038514578
"UBE3B","Epen1_D52_ROT","SCZ","Wald ratio",1,0.033,0.018,1.034,0.0688,NA,NA,NA,0.038411872
"UBE3B","Sert_D52_ROT","SCZ","Wald ratio",1,0.023,0.013,1.023,0.0688,NA,NA,NA,0.038514575
"UBE3B","DA_D52_ROT","SCZ","Wald ratio",1,0.023,0.013,1.024,0.0688,NA,NA,NA,0.038514576
"XXYLT1","FPP_D30","SCZ","Wald ratio",1,0.054,0.03,1.055,0.0691,NA,NA,NA,0.02501559
"SAPCD1-AS1","Sert_D52","SCZ","Wald ratio",1,-0.059,0.033,0.943,0.0694,NA,NA,NA,0.002375166
"SNAPC3","Sert_D52","SCZ","Wald ratio",1,0.045,0.025,1.046,0.0694,NA,NA,NA,0.036861523
"NDUFA3","Epen1_D52","SCZ","Wald ratio",1,-0.07,0.038,0.933,0.0695,NA,NA,NA,0.038687876
"NUDT14","Sert_D30","SCZ","Wald ratio",1,0.026,0.014,1.026,0.0695,NA,NA,NA,0.023225763
"NUDT14","DA_D30","SCZ","Wald ratio",1,0.022,0.012,1.023,0.0695,NA,NA,NA,0.023225763
"NUDT14","P_FPP_D11","SCZ","Wald ratio",1,0.016,0.009,1.016,0.0695,NA,NA,NA,0.023225763
"NUDT14","Astro_D52","SCZ","Wald ratio",1,0.023,0.013,1.024,0.0695,NA,NA,NA,0.023225714
"NUDT14","Epen1_D52","SCZ","Wald ratio",1,0.021,0.011,1.021,0.0695,NA,NA,NA,0.023225763
"NUDT14","DA_D52","SCZ","Wald ratio",1,0.018,0.01,1.018,0.0695,NA,NA,NA,0.023225763
