"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PON1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.031","1.008","7.93e-01",NA,NA,NA,9.99e-05
"RNU6-210P","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.014","0.996","7.93e-01",NA,NA,NA,0.000804338
"COX10-AS1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.031","1.008","7.93e-01",NA,NA,NA,2.28e-05
"SGK1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.015","1.004","7.94e-01",NA,NA,NA,1.6e-06
"DLGAP1-AS4","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.028","1.007","7.95e-01",NA,NA,NA,4.19e-05
"MAP3K7","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.027","1.007","7.95e-01",NA,NA,NA,1.31e-05
"STX8","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.016","1.004","7.96e-01",NA,NA,NA,6.54e-06
"HMCN1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.015","1.004","7.96e-01",NA,NA,NA,7.36e-06
"FAM184B","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.032","1.008","7.97e-01",NA,NA,NA,0.004771399
"CACUL1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.013","0.997","7.97e-01",NA,NA,NA,0.002285911
"NAAA","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.005","0.018","1.005","7.97e-01",NA,NA,NA,3.29e-06
"CFI","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.029","1.007","7.97e-01",NA,NA,NA,3.44e-06
"LINC01107","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.006","0.025","1.006","7.99e-01",NA,NA,NA,4.07e-05
"RASA3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.030","1.008","7.99e-01",NA,NA,NA,0.000331567
"OSTM1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.032","1.008","7.99e-01",NA,NA,NA,1.57e-05
"TMEM74","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.008","0.033","0.992","8.00e-01",NA,NA,NA,0.002714141
"TUBAL3","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.015","0.996","8.02e-01",NA,NA,NA,2.95e-06
"IPO9-AS1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.007","0.027","0.993","8.02e-01",NA,NA,NA,5.14e-05
"CATSPERB","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.033","1.008","8.03e-01",NA,NA,NA,2.05e-05
"COMMD8","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.007","0.027","0.993","8.04e-01",NA,NA,NA,6.68e-06
"SEMA5A","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.026","0.994","8.04e-01",NA,NA,NA,2.02e-06
"MIR548A1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.016","0.996","8.04e-01",NA,NA,NA,0.000681246
"P2RY14","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.015","0.061","1.015","8.06e-01",NA,NA,NA,1.55e-05
"EMC8","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.016","0.996","8.06e-01",NA,NA,NA,0.005725395
"AFAP1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.015","1.004","8.06e-01",NA,NA,NA,0.005478798
"NKAIN3","Stem-cell-iPSC","ADHD","Inverse variance weighted",2," 0.005","0.021","1.005","8.06e-01",NA,0.175739037,NA,0.014487954
"LINC01234","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.024","0.994","8.06e-01",NA,NA,NA,2.81e-06
"BBS9","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.030","1.007","8.07e-01",NA,NA,NA,4.55e-05
"CLIC5","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.011","0.997","8.07e-01",NA,NA,NA,0.002890448
"STAB2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.015","1.004","8.07e-01",NA,NA,NA,2.38e-06
"PTPRQ","Stem-cell-iPSC","ADHD","Inverse variance weighted",2,"-0.003","0.012","0.997","8.08e-01",NA,0.697028355,NA,6.64e-06
"EGFR","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.012","0.048","1.012","8.08e-01",NA,NA,NA,0.005470819
"ADAM29","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.014","0.056","0.987","8.09e-01",NA,NA,NA,8.78e-05
"STPG2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.014","1.003","8.09e-01",NA,NA,NA,5.48e-06
"ALK","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.015","0.996","8.09e-01",NA,NA,NA,6.14e-05
"FGF12","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.014","0.997","8.10e-01",NA,NA,NA,2.43e-05
"POLE4","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.013","0.997","8.12e-01",NA,NA,NA,0.000100268
"UGT2B15","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.008","0.035","0.992","8.12e-01",NA,NA,NA,0.003652677
"EIF1B","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.005","0.022","0.995","8.12e-01",NA,NA,NA,2.1e-05
"FRY","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.005","0.020","1.005","8.13e-01",NA,NA,NA,5.63e-06
"GNG2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.014","0.997","8.15e-01",NA,NA,NA,1.16e-05
"TMC1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.015","1.004","8.17e-01",NA,NA,NA,0.00013928
"IRF6","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.024","0.994","8.17e-01",NA,NA,NA,1.1e-05
"F11-AS1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.011","0.049","0.989","8.18e-01",NA,NA,NA,0.000901546
"ROBO2","Stem-cell-iPSC","ADHD","MR Egger",3,"-0.026","0.091","0.974","8.20e-01",0.001369609,0.002368619,0.744540034,0.002838966
"PUS7L","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.012","0.997","8.20e-01",NA,NA,NA,7.58e-05
"SERPINA5","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.008","0.035","1.008","8.22e-01",NA,NA,NA,0.000757276
"GRIN2B","Stem-cell-iPSC","ADHD","Weighted mode",3,"-0.006","0.022","0.994","8.23e-01",0.922028858,0.897871959,0.728828248,8.76e-06
"INADL","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.013","0.997","8.24e-01",NA,NA,NA,0.000578126
"SH3PXD2A","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.013","0.059","1.013","8.24e-01",NA,NA,NA,0.000361091
"RN7SL361P","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.032","1.007","8.24e-01",NA,NA,NA,0.003945814
