"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"CD14","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.019","  2.718","3.65e-02",0.597917746,NA,NA,NA
"CTNNA3","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted","2.000","-0.051","  7.389","3.66e-02",0.160837201,NA,0.907442382,NA
"FAM155A","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.026","  2.718","3.68e-02",0.479477705,NA,NA,NA
"TENM4","Stem-cell-iPSC","ANX","sQTL","Weighted median","3.000","-0.051"," 20.086","3.69e-02",0.164932593,0.665543848,0.844020004,0.763127998
"TMEM108","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.019","  2.718","3.69e-02",0.609859534,NA,NA,NA
"OSBPL10","Stem-cell-iPSC","ANX","sQTL","Weighted median","3.000"," 0.007"," 20.086","3.69e-02",0.854766371,0.857532881,0.515292629,0.459115353
"C4orf51","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.005","  2.718","3.69e-02",0.892344368,NA,NA,NA
"SLC30A10","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.006","  2.718","3.69e-02",0.880184531,NA,NA,NA
"CLIC5","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.008","  2.718","3.70e-02",0.832012471,NA,NA,NA
"TXNL1","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.027","  2.718","3.70e-02",0.461746766,NA,NA,NA
"ABCC9","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000"," 0.015","  2.718","3.70e-02",0.686480141,NA,NA,NA
"PDHX","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.015","  2.718","3.71e-02",0.684169826,NA,NA,NA
"RARB","Stem-cell-iPSC","ANX","sQTL","Wald ratio","1.000","-0.031","  2.718","3.71e-02",0.397613882,NA,NA,NA
