"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PLEKHG5","Lymphocyte","OCD","Wald ratio",1," 0.069","0.175","1.071","6.96e-01",NA,NA,NA,0.020237192
"PLEKHG5","Lymphocyte","OCD","Wald ratio",1," 0.071","0.180","1.073","6.96e-01",NA,NA,NA,0.020237192
"CDK11B","Lymphocyte","OCD","Wald ratio",1," 0.014","0.038","1.014","7.04e-01",NA,NA,NA,0.013547838
"SLC35E2","Lymphocyte","OCD","Wald ratio",1," 0.010","0.027","1.010","7.04e-01",NA,NA,NA,0.013549098
"NADK","Lymphocyte","OCD","Wald ratio",1," 0.012","0.030","1.012","7.04e-01",NA,NA,NA,0.013549097
"CALML6","Lymphocyte","OCD","Wald ratio",1," 0.011","0.028","1.011","7.04e-01",NA,NA,NA,0.013549058
"KIAA1751","Lymphocyte","OCD","Wald ratio",1," 0.010","0.026","1.010","7.04e-01",NA,NA,NA,0.012873596
"CAMTA1","Lymphocyte","OCD","Inverse variance weighted",2,"-0.014","0.039","0.986","7.10e-01",NA,0.146535304,NA,0.05616307
"CA6","Lymphocyte","OCD","Wald ratio",1,"-0.028","0.090","0.972","7.53e-01",NA,NA,NA,0.013550981
"GPR88","Lymphocyte","OCD","Wald ratio",1,"-0.009","0.030","0.991","7.60e-01",NA,NA,NA,0.01440319
"MIR200A","Lymphocyte","OCD","Wald ratio",1," 0.015","0.052","1.015","7.71e-01",NA,NA,NA,0.02148162
"C1orf127","Lymphocyte","OCD","Wald ratio",1,"-0.016","0.059","0.984","7.90e-01",NA,NA,NA,0.015659306
"AIM2","Lymphocyte","OCD","Wald ratio",1," 0.020","0.078","1.020","7.98e-01",NA,NA,NA,0.030647691
"ABCA4","Lymphocyte","OCD","Wald ratio",1," 0.009","0.038","1.009","8.07e-01",NA,NA,NA,0.015573503
"ARHGEF19","Lymphocyte","OCD","Wald ratio",1,"-0.006","0.031","0.994","8.49e-01",NA,NA,NA,0.01458868
"LRIG2","Lymphocyte","OCD","Wald ratio",1," 0.005","0.027","1.005","8.53e-01",NA,NA,NA,0.013135092
"HSPG2","Lymphocyte","OCD","Wald ratio",1," 0.009","0.048","1.009","8.55e-01",NA,NA,NA,0.015470996
"GNG12","Lymphocyte","OCD","Inverse variance weighted",2," 0.011","0.075","1.011","8.79e-01",NA,0.793488129,NA,0.022412614
"GPR177","Lymphocyte","OCD","Inverse variance weighted",2,"-0.007","0.049","0.994","8.95e-01",NA,0.230464193,NA,0.040210108
"IFI44","Lymphocyte","OCD","Wald ratio",1,"-0.006","0.054","0.994","9.10e-01",NA,NA,NA,0.013521443
"TMEM51","Lymphocyte","OCD","Wald ratio",1," 0.004","0.048","1.004","9.31e-01",NA,NA,NA,0.013106842
"SETDB1","Lymphocyte","OCD","Wald ratio",1," 0.003","0.034","1.003","9.35e-01",NA,NA,NA,0.013150111
"LASS2","Lymphocyte","OCD","Wald ratio",1," 0.005","0.061","1.005","9.35e-01",NA,NA,NA,0.013150111
"BEST4","Lymphocyte","OCD","Wald ratio",1," 0.002","0.029","1.002","9.41e-01",NA,NA,NA,0.012754358
"SNORD38A","Lymphocyte","OCD","Wald ratio",1," 0.005","0.062","1.005","9.41e-01",NA,NA,NA,0.01323689
"KIF2C","Lymphocyte","OCD","Wald ratio",1," 0.024","0.325","1.024","9.41e-01",NA,NA,NA,0.01323716
"PTCH2","Lymphocyte","OCD","Wald ratio",1," 0.002","0.033","1.002","9.41e-01",NA,NA,NA,0.01323716
"GJB3","Lymphocyte","OCD","Wald ratio",1,"-0.004","0.063","0.996","9.51e-01",NA,NA,NA,0.018677291
"BCL9","Lymphocyte","OCD","Wald ratio",1," 0.005","0.084","1.005","9.53e-01",NA,NA,NA,0.013224504
"LOC388588","Lymphocyte","OCD","Wald ratio",1,"-0.003","0.074","0.997","9.73e-01",NA,NA,NA,0.012782333
"KIAA0562","Lymphocyte","OCD","Wald ratio",1,"-0.001","0.027","0.999","9.73e-01",NA,NA,NA,0.012782333
"C1orf94","Lymphocyte","OCD","Wald ratio",1,"-0.004","0.160","0.996","9.82e-01",NA,NA,NA,0.015183274
"PDE4B","Lymphocyte","OCD","Wald ratio",1," 0.007","0.339","1.007","9.83e-01",NA,NA,NA,0.013583724
