"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"PCSK5","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.127,2.718,0.0914,0.164753172,NA,NA,NA
"CWC22","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.015,2.718,0.0915,0.86959015,NA,NA,NA
"SLC24A4","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.079,2.718,0.0915,0.387526643,NA,NA,NA
"SYTL3","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.039,2.718,0.0915,0.669268389,NA,NA,NA
"TMEM168","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.14,2.718,0.0916,0.125093055,NA,NA,NA
"CGNL1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.093,2.718,0.0916,0.311883299,NA,NA,NA
"STARD6","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.049,2.718,0.0917,0.593046676,NA,NA,NA
"ZXDC","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.063,2.718,0.0917,0.491033659,NA,NA,NA
"ISCA1P1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.012,2.718,0.0918,0.892505031,NA,NA,NA
"TP63","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.141,2.718,0.092,0.124518154,NA,NA,NA
"RPL7P48","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.013,2.718,0.092,0.886403006,NA,NA,NA
"ZMIZ1-AS1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.057,2.718,0.092,0.53496949,NA,NA,NA
"ITPKA","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.05,2.718,0.0921,0.58858995,NA,NA,NA
"RPL14P1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.044,2.718,0.0922,0.635447086,NA,NA,NA
"ACVR1B","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.024,2.718,0.0923,0.795804962,NA,NA,NA
"MKL1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.086,2.718,0.0923,0.352105228,NA,NA,NA
"LYPD6B","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.08,2.718,0.0923,0.386124674,NA,NA,NA
"NEK6","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.071,2.718,0.0923,0.438946993,NA,NA,NA
"GNLY","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.086,2.718,0.0924,0.353784951,NA,NA,NA
"KCNMB2","Stem-cell-iPSC","ANX","sQTL","Inverse variance weighted",2,-0.132,7.389,0.0924,0.152572653,NA,0.53541244,NA
"PITPNC1","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.009,2.718,0.0924,0.922280914,NA,NA,NA
"CCKAR","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,-0.025,2.718,0.0928,0.788610075,NA,NA,NA
"DPYSL2","Stem-cell-iPSC","ANX","sQTL","Wald ratio",1,0.134,2.718,0.0928,0.147597134,NA,NA,NA
