"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"NUDT2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.008,0.992,0.294,NA,NA,NA,0.005293758
"CKAP4","Stem-cell-iPSC","DEP","Wald ratio",1,0.014,0.013,1.014,0.296,NA,NA,NA,0.000262405
"VWA8","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.005,1.005,0.297,NA,NA,NA,0.003946488
"RNPEP","Stem-cell-iPSC","DEP","Wald ratio",1,0.016,0.015,1.016,0.297,NA,NA,NA,0.000238998
"PDK1","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.007,1.007,0.297,NA,NA,NA,0.004011151
"FAM160A1","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.009,1.009,0.306,NA,NA,NA,0.00322571
"TAF6","Stem-cell-iPSC","DEP","Wald ratio",1,0.012,0.011,1.012,0.306,NA,NA,NA,0.000382345
"LRPPRC","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.006,1.006,0.306,NA,NA,NA,0.003695977
"TTF2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.008,0.992,0.306,NA,NA,NA,0.003462572
"SRR","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.008,1.008,0.307,NA,NA,NA,0.003560325
"GCSH","Stem-cell-iPSC","DEP","Wald ratio",1,-0.016,0.015,0.984,0.307,NA,NA,NA,0.000426044
"SLC25A24","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.005,1.005,0.308,NA,NA,NA,0.004267185
"SYDE1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.009,0.991,0.311,NA,NA,NA,0.000114955
"ALPL","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.009,1.01,0.311,NA,NA,NA,0.000143137
"BBS4","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.011,1.011,0.317,NA,NA,NA,0.001847245
"C4orf27","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.006,1.006,0.317,NA,NA,NA,0.004491066
"ATM","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.009,1.009,0.317,NA,NA,NA,0.001100871
"PPT1","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.013,1.013,0.327,NA,NA,NA,0.000150218
"SUN1","Stem-cell-iPSC","DEP","Wald ratio",1,0.015,0.015,1.015,0.328,NA,NA,NA,0.000108646
"SLC7A8","Stem-cell-iPSC","DEP","Wald ratio",1,-0.012,0.012,0.988,0.333,NA,NA,NA,7.05e-05
"LEPREL2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.007,0.994,0.333,NA,NA,NA,3.48e-05
"SMC2","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.006,0.994,0.34,NA,NA,NA,0.003374396
"THUMPD1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.01,0.991,0.341,NA,NA,NA,0.004817306
"LYPLAL1","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.009,1.008,0.347,NA,NA,NA,3.91e-05
"UBA6","Stem-cell-iPSC","DEP","Wald ratio",1,-0.015,0.016,0.985,0.349,NA,NA,NA,0.004196143
"WWC2","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.01,1.01,0.351,NA,NA,NA,0.000236116
"GAA","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.008,1.008,0.351,NA,NA,NA,0.003381445
"GSTT1","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.006,1.006,0.362,NA,NA,NA,0.003394141
"IAH1","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.007,1.006,0.365,NA,NA,NA,0.003918992
"DHX36","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.012,0.99,0.376,NA,NA,NA,0.000104551
"IMMT","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.008,1.007,0.377,NA,NA,NA,0.003165677
"FLNB","Stem-cell-iPSC","DEP","Wald ratio",1,-0.012,0.014,0.988,0.382,NA,NA,NA,0.000486675
"SYF2","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.011,1.01,0.388,NA,NA,NA,9.43e-05
"HIBCH","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.007,0.994,0.388,NA,NA,NA,0.003180825
"KHK","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.007,0.994,0.388,NA,NA,NA,0.002257797
"VWA5A","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.009,1.008,0.388,NA,NA,NA,0.00313485
"EPHX2","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.006,1.005,0.389,NA,NA,NA,0.004184382
"GNAQ","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.011,0.99,0.39,NA,NA,NA,0.001930501
"MAP2K2","Stem-cell-iPSC","DEP","Wald ratio",1,0.014,0.016,1.014,0.391,NA,NA,NA,0.000973355
"MLYCD","Stem-cell-iPSC","DEP","Wald ratio",1,-0.009,0.011,0.991,0.397,NA,NA,NA,0.000409005
"PPIL3","Stem-cell-iPSC","DEP","Wald ratio",1,0.003,0.004,1.003,0.397,NA,NA,NA,0.003703246
"RTFDC1","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.013,1.011,0.399,NA,NA,NA,0.001157877
"TAMM41","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.007,1.006,0.4,NA,NA,NA,0.003122006
"IQGAP1","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.011,1.009,0.402,NA,NA,NA,0.000831787
"GOLM1","Stem-cell-iPSC","DEP","Wald ratio",1,0.008,0.009,1.008,0.402,NA,NA,NA,0.000286092
"VPS4B","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.013,1.011,0.402,NA,NA,NA,0.00242209
"GGPS1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.014,0.017,0.986,0.405,NA,NA,NA,0.00017312
"MCAT","Stem-cell-iPSC","DEP","Wald ratio",1,-0.007,0.008,0.993,0.407,NA,NA,NA,0.003299612
"DIP2B","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.007,1.006,0.407,NA,NA,NA,0.003303272
"UQCR10","Stem-cell-iPSC","DEP","Wald ratio",1,0.01,0.013,1.011,0.412,NA,NA,NA,0.006695461
"DPH6","Stem-cell-iPSC","DEP","Wald ratio",1,0.011,0.014,1.011,0.414,NA,NA,NA,0.000671778
"CPVL","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.008,1.007,0.419,NA,NA,NA,0.000931299
"ETFDH","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.007,0.995,0.42,NA,NA,NA,0.001388579
"TIMM21","Stem-cell-iPSC","DEP","Wald ratio",1,0.009,0.011,1.009,0.42,NA,NA,NA,0.000223258
"PSMD5","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.428,NA,NA,NA,0.000268387
"ATP8A1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.01,0.992,0.433,NA,NA,NA,1.29e-05
"SLC25A1","Stem-cell-iPSC","DEP","Wald ratio",1,0.013,0.016,1.013,0.444,NA,NA,NA,0.000201422
"TXN","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.011,0.992,0.446,NA,NA,NA,0.004076948
"ACP6","Stem-cell-iPSC","DEP","Wald ratio",1,0.007,0.009,1.007,0.447,NA,NA,NA,0.00030435
"PSMB7","Stem-cell-iPSC","DEP","Wald ratio",1,-0.013,0.016,0.988,0.447,NA,NA,NA,0.007966269
"STK33","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.013,0.99,0.447,NA,NA,NA,0.000379098
"POGLUT1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.457,NA,NA,NA,0.002826473
"FANCI","Stem-cell-iPSC","DEP","Wald ratio",1,0.006,0.008,1.006,0.458,NA,NA,NA,0.00030472
"DEPDC1B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.006,0.009,0.994,0.464,NA,NA,NA,4.19e-05
"FN3K","Stem-cell-iPSC","DEP","Wald ratio",1,-0.01,0.014,0.99,0.464,NA,NA,NA,0.000339687
"FAHD1","Stem-cell-iPSC","DEP","Wald ratio",1,0.005,0.007,1.005,0.466,NA,NA,NA,0.00382295
"NQO1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.003,0.004,0.997,0.467,NA,NA,NA,0.003567667
"HBP1","Stem-cell-iPSC","DEP","Wald ratio",1,-0.005,0.007,0.995,0.468,NA,NA,NA,0.000154918
"TMEM87B","Stem-cell-iPSC","DEP","Wald ratio",1,-0.008,0.011,0.992,0.47,NA,NA,NA,0.000196043
