"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ADGB","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.02,2.718,0.0361,0.574063074,NA,NA,NA
"RNU4-77P","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.014,2.718,0.0361,0.705249083,NA,NA,NA
"LINC00189","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.029,2.718,0.0361,0.428310629,NA,NA,NA
"RASGRF1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.113,2.718,0.0362,0.001869402,NA,NA,NA
"RAMP3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.001,2.718,0.0363,0.970173523,NA,NA,NA
"OXNAD1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.04,2.718,0.0363,0.269646186,NA,NA,NA
"NRXN3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.018,2.718,0.0363,0.628469026,NA,NA,NA
"UGT2B15","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.013,2.718,0.0363,0.729482943,NA,NA,NA
"TEKT3","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.056,2.718,0.0364,0.125941453,NA,NA,NA
"LGI1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0,2.718,0.0364,0.992679695,NA,NA,NA
"KCNA10","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.038,2.718,0.0364,0.297322638,NA,NA,NA
"PRMT8","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.006,2.718,0.0364,0.878174727,NA,NA,NA
"PRKRIR","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.115,2.718,0.0365,0.001638114,NA,NA,NA
"PRB1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.007,2.718,0.0366,0.84958778,NA,NA,NA
"RPL5P6","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.022,2.718,0.0366,0.544660817,NA,NA,NA
"PLXNA2","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.093,2.718,0.0366,0.0108759,NA,NA,NA
"CYP4X1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.04,2.718,0.0366,0.279669116,NA,NA,NA
"INHBA-AS1","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,0.059,2.718,0.0367,0.111226524,NA,NA,NA
"RPL10L","Stem-cell-iPSC","SCZ","sQTL","Wald ratio",1,-0.023,2.718,0.0368,0.53134431,NA,NA,NA
