"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"LINC00243","Lymphocyte","ANX","Wald ratio",1,0.263,0.155,1.301,0.0898,NA,NA,NA,0.028782533
"PREX1","Lymphocyte","ANX","Wald ratio",1,-0.081,0.051,0.922,0.112,NA,NA,NA,0.036487454
"DLG2","Lymphocyte","ANX","Wald ratio",1,0.072,0.046,1.075,0.116,NA,NA,NA,0.024952429
"LINC00940","Lymphocyte","ANX","Wald ratio",1,-0.092,0.059,0.912,0.123,NA,NA,NA,0.00448195
"CHST11","Lymphocyte","ANX","Inverse variance weighted",2,-0.04,0.026,0.961,0.124,NA,0.241898457,NA,0.116777992
"SSH1","Lymphocyte","ANX","Wald ratio",1,-0.044,0.029,0.957,0.126,NA,NA,NA,1.14e-05
"RP1-63G5.5","Lymphocyte","ANX","Wald ratio",1,-0.04,0.027,0.961,0.141,NA,NA,NA,0.031842193
"DPCD","Lymphocyte","ANX","Wald ratio",1,0.049,0.035,1.051,0.165,NA,NA,NA,0.018195109
"LHFPL2","Lymphocyte","ANX","Wald ratio",1,-0.049,0.035,0.952,0.165,NA,NA,NA,0.035594819
"BCL2L10","Lymphocyte","ANX","Wald ratio",1,0.073,0.054,1.076,0.176,NA,NA,NA,8.23e-06
"PPP1R13B","Lymphocyte","ANX","Wald ratio",1,-0.063,0.046,0.939,0.178,NA,NA,NA,0.030219225
"SLC1A2","Lymphocyte","ANX","Wald ratio",1,0.056,0.043,1.058,0.189,NA,NA,NA,0.028991733
"GRHPR","Lymphocyte","ANX","Wald ratio",1,0.081,0.062,1.084,0.19,NA,NA,NA,6.31e-06
"TRGV5","Lymphocyte","ANX","Wald ratio",1,-0.035,0.027,0.966,0.195,NA,NA,NA,0.027456572
"H6PD","Lymphocyte","ANX","Wald ratio",1,-0.037,0.03,0.964,0.218,NA,NA,NA,0.014644621
"LPCAT1","Lymphocyte","ANX","Wald ratio",1,-0.041,0.034,0.96,0.231,NA,NA,NA,0.026005192
"PLCG2","Lymphocyte","ANX","Inverse variance weighted",2,-0.04,0.035,0.96,0.245,NA,0.79164116,NA,0.030223044
"TSPAN1","Lymphocyte","ANX","Wald ratio",1,-0.045,0.04,0.956,0.26,NA,NA,NA,0.000380411
"PGAP3","Lymphocyte","ANX","Wald ratio",1,-0.044,0.04,0.956,0.269,NA,NA,NA,0.02441333
"SNX29","Lymphocyte","ANX","Inverse variance weighted",2,-0.031,0.028,0.97,0.27,NA,0.727752514,NA,1.86e-05
"DST","Lymphocyte","ANX","Wald ratio",1,-0.045,0.041,0.956,0.274,NA,NA,NA,3.91e-06
"NRCAM","Lymphocyte","ANX","Wald ratio",1,-0.051,0.047,0.951,0.282,NA,NA,NA,0.026461969
"AC006534.1","Lymphocyte","ANX","Wald ratio",1,-0.03,0.028,0.97,0.288,NA,NA,NA,5.24e-06
"BMP8A","Lymphocyte","ANX","Wald ratio",1,0.036,0.034,1.036,0.292,NA,NA,NA,6.7e-06
"CLDN10","Lymphocyte","ANX","Wald ratio",1,-0.053,0.051,0.948,0.298,NA,NA,NA,0.019999362
"RAB31","Lymphocyte","ANX","Wald ratio",1,0.042,0.041,1.043,0.308,NA,NA,NA,5.38e-06
"RPIAP1","Lymphocyte","ANX","Wald ratio",1,-0.036,0.035,0.965,0.314,NA,NA,NA,2.3e-06
"SGSM2","Lymphocyte","ANX","Wald ratio",1,-0.047,0.047,0.954,0.317,NA,NA,NA,0.004952758
"KLK1","Lymphocyte","ANX","Wald ratio",1,-0.066,0.068,0.936,0.329,NA,NA,NA,4.38e-06
"MLPH","Lymphocyte","ANX","Wald ratio",1,-0.033,0.035,0.967,0.333,NA,NA,NA,0.019285437
"PLA2G6","Lymphocyte","ANX","Wald ratio",1,0.081,0.088,1.084,0.356,NA,NA,NA,0.014208281
"RPTOR","Lymphocyte","ANX","Inverse variance weighted",2,0.019,0.021,1.019,0.374,NA,0.94472248,NA,0.358709046
"GABPA","Lymphocyte","ANX","Wald ratio",1,0.041,0.046,1.042,0.378,NA,NA,NA,0.01041751
