"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PDE1B","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.007","0.023","1.007","7.65e-01",NA,NA,NA,0.005039666
"SMG5","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.005","0.019","0.995","7.71e-01",NA,NA,NA,0.004461354
"CTU2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.018","1.005","7.75e-01",NA,NA,NA,0.005428649
"TNS1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.004","0.012","0.996","7.76e-01",NA,NA,NA,0.004556013
"HHAT","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.005","0.018","0.995","7.82e-01",NA,NA,NA,0.004854281
"CARMIL1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.019","1.005","7.83e-01",NA,NA,NA,0.005380831
"COL4A2","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2," 0.002","0.008","1.002","7.86e-01",NA,0.655103742,NA,0.004630143
"CDH4","Brain Prefrontal cortex","SCZ","Simple mode",3,"-0.004","0.013","0.996","7.86e-01",0.108428925,0.271863134,0.933947858,0.004802005
"FRMD4A","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.019","1.005","7.88e-01",NA,NA,NA,0.003573531
"SLC1A2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.011","1.003","7.89e-01",NA,NA,NA,0.004432058
"CTDP1","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2,"-0.008","0.031","0.992","7.92e-01",NA,0.000138557,NA,0.272544234
"TG","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.005","0.019","0.995","7.98e-01",NA,NA,NA,0.004514995
"PAM","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.005","0.019","0.995","7.99e-01",NA,NA,NA,0.004063251
"EXT1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.008","1.002","7.99e-01",NA,NA,NA,0.005639476
"RNF141","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.008","0.031","0.992","8.00e-01",NA,NA,NA,0.005017158
"SLC38A9","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.004","0.017","0.996","8.00e-01",NA,NA,NA,0.004670935
"ZNF385D","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.004","0.017","0.996","8.01e-01",NA,NA,NA,0.008569398
"SORCS2","Brain Prefrontal cortex","SCZ","MR Egger",3," 0.018","0.055","1.018","8.02e-01",0.695576131,0.898545047,0.846043689,0.004424283
"CNTNAP2","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2," 0.002","0.009","1.002","8.02e-01",NA,0.991645959,NA,0.005550329
"ZCCHC24","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.013","1.003","8.03e-01",NA,NA,NA,0.004717989
"FRY","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.014","1.003","8.03e-01",NA,NA,NA,0.005328398
"NFATC1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.020","1.005","8.08e-01",NA,NA,NA,0.004829092
"SORCS2","Brain Prefrontal cortex","SCZ","Weighted median",3," 0.003","0.013","1.003","8.09e-01",0.695576131,0.898545047,0.846043689,0.004424283
"MDGA1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.007","0.028","0.993","8.09e-01",NA,NA,NA,0.007589587
"MEGF6","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.004","0.015","1.004","8.11e-01",NA,NA,NA,0.005864631
"TTC13","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.022","1.005","8.12e-01",NA,NA,NA,0.006122288
"SLC10A7","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.003","0.011","0.997","8.15e-01",NA,NA,NA,0.00480143
"CAPN11","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.004","0.016","1.004","8.25e-01",NA,NA,NA,0.005293321
"RPTOR","Brain Prefrontal cortex","SCZ","MR Egger",3," 0.029","0.104","1.030","8.26e-01",0.336756422,0.470722529,0.584527526,0.025976449
"EHMT1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.003","0.013","0.997","8.26e-01",NA,NA,NA,0.004634377
"PSMD5","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.004","0.017","0.996","8.29e-01",NA,NA,NA,0.004479251
"ZFP37","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.003","0.015","0.997","8.36e-01",NA,NA,NA,0.005880029
"TMBIM4","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.011","1.002","8.43e-01",NA,NA,NA,0.004361382
"ANKRD36B","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.011","1.002","8.52e-01",NA,NA,NA,0.004603711
"CSGALNACT1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.017","1.003","8.52e-01",NA,NA,NA,0.004341809
"HIVEP3","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.005","0.027","1.005","8.54e-01",NA,NA,NA,0.005080672
"WDR37","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.018","1.003","8.55e-01",NA,NA,NA,0.006548332
"KCNIP1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.004","0.021","1.004","8.59e-01",NA,NA,NA,0.005667345
"OSTN","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.004","0.025","0.996","8.60e-01",NA,NA,NA,0.004678142
"PGS1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.004","0.022","0.996","8.62e-01",NA,NA,NA,0.005793756
"DNAJC15","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.004","0.023","0.996","8.69e-01",NA,NA,NA,0.005186598
"LRWD1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.003","0.017","0.997","8.69e-01",NA,NA,NA,0.004886612
"PDE11A","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.012","0.998","8.73e-01",NA,NA,NA,0.006278363
"TRAPPC9","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.004","0.026","1.004","8.73e-01",NA,NA,NA,0.007814472
"KIF26B","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.013","1.002","8.73e-01",NA,NA,NA,0.006625168
"ACYP2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.015","1.002","8.75e-01",NA,NA,NA,0.004480657
"COL22A1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.022","1.003","8.81e-01",NA,NA,NA,0.005547416
"NBPF3","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.016","0.998","8.81e-01",NA,NA,NA,0.004375422
"TC2N","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.020","1.003","8.81e-01",NA,NA,NA,0.004310254
"TRHDE","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.003","0.023","0.997","8.81e-01",NA,NA,NA,0.004507304
"ADAM12","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.015","0.998","8.82e-01",NA,NA,NA,0.004424278
"SMYD3","Brain Prefrontal cortex","SCZ","Weighted mode",4," 0.002","0.012","1.002","8.88e-01",0.520543135,0.130060697,0.172567789,0.001873134
"DNAJC6","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.016","1.002","8.90e-01",NA,NA,NA,0.004267842
"AMDHD1","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.022","1.003","8.93e-01",NA,NA,NA,0.004422514
"NAV2","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.003","0.020","1.003","8.97e-01",NA,NA,NA,0.006514989
"PTPRN2","Brain Prefrontal cortex","SCZ","MR Egger",3,"-0.011","0.073","0.989","9.04e-01",0.036562654,0.111567463,0.962031452,0.028910806
"SMOC2","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2,"-0.001","0.010","0.999","9.07e-01",NA,0.329861586,NA,0.005614059
"RACK1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.021","0.998","9.12e-01",NA,NA,NA,0.00499401
"LMF1","Brain Prefrontal cortex","SCZ","Inverse variance weighted",2,"-0.003","0.032","0.997","9.15e-01",NA,0.00498932,NA,0.054747702
"ABCC4","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.001","0.013","1.001","9.16e-01",NA,NA,NA,0.008151639
"WDR62","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.018","0.998","9.18e-01",NA,NA,NA,0.004349916
"MS4A15","Brain Prefrontal cortex","SCZ","Wald ratio",1," 0.002","0.018","1.002","9.19e-01",NA,NA,NA,0.004338054
"C1orf159","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.001","0.010","0.999","9.21e-01",NA,NA,NA,0.006031979
"SLC7A11","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.023","0.998","9.22e-01",NA,NA,NA,0.008005432
"HLA-DPB1","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.022","0.998","9.23e-01",NA,NA,NA,0.005036167
"RIMS2","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.002","0.023","0.998","9.24e-01",NA,NA,NA,0.005731179
"SORCS2","Brain Prefrontal cortex","SCZ","Weighted mode",3," 0.002","0.015","1.002","9.26e-01",0.695576131,0.898545047,0.846043689,0.004424283
"TP63","Brain Prefrontal cortex","SCZ","Wald ratio",1,"-0.001","0.014","0.999","9.30e-01",NA,NA,NA,0.007892833
