"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"SNF8","Brain","BP","Wald ratio",1,"-0.013","0.024","0.987","5.91e-01",NA,NA,NA,0.005963638
"TTC7B","Brain","BP","MR Egger",3,"-0.211","0.282","0.810","5.91e-01",0.068073085,0.079860988,0.602703149,0.005865564
"GNA13","Brain","BP","Wald ratio",1," 0.037","0.069","1.038","5.93e-01",NA,NA,NA,0.011334208
"GCH1","Brain","BP","Wald ratio",1,"-0.013","0.024","0.987","5.93e-01",NA,NA,NA,0.008431791
"MAML3","Brain","BP","Wald ratio",1,"-0.016","0.029","0.984","5.94e-01",NA,NA,NA,0.009381073
"ADAM17","Brain","BP","Wald ratio",1," 0.014","0.026","1.014","5.95e-01",NA,NA,NA,0.005378245
"PACRG","Brain","BP","Inverse variance weighted",2," 0.010","0.019","1.010","5.95e-01",NA,0.194937374,NA,0.005043023
"ACOX3","Brain","BP","Wald ratio",1,"-0.012","0.022","0.988","5.95e-01",NA,NA,NA,0.005376735
"RGR","Brain","BP","Wald ratio",1,"-0.016","0.029","0.985","5.95e-01",NA,NA,NA,0.005376735
"TRIB3","Brain","BP","Wald ratio",1," 0.012","0.023","1.012","5.95e-01",NA,NA,NA,0.005601566
"ENSG00000288162","Brain","BP","Wald ratio",1,"-0.011","0.022","0.989","5.97e-01",NA,NA,NA,0.005821981
"KHDC1","Brain","BP","Wald ratio",1,"-0.016","0.029","0.985","5.98e-01",NA,NA,NA,0.007338415
"PGM2","Brain","BP","Wald ratio",1,"-0.009","0.017","0.991","5.98e-01",NA,NA,NA,0.005419015
"SCPEP1","Brain","BP","Wald ratio",1,"-0.018","0.035","0.982","5.99e-01",NA,NA,NA,0.007667988
"P4HA2","Brain","BP","Wald ratio",1," 0.013","0.026","1.014","5.99e-01",NA,NA,NA,0.005528913
"PEX14","Brain","BP","Wald ratio",1," 0.039","0.074","1.040","5.99e-01",NA,NA,NA,0.013248856
"COBL","Brain","BP","Wald ratio",1," 0.031","0.059","1.031","6.00e-01",NA,NA,NA,0.009501304
"CRADD","Brain","BP","Wald ratio",1,"-0.017","0.033","0.983","6.02e-01",NA,NA,NA,0.005348235
"ENSG00000274949","Brain","BP","Wald ratio",1," 0.018","0.034","1.018","6.02e-01",NA,NA,NA,0.005348146
"KLC3","Brain","BP","Wald ratio",1,"-0.015","0.028","0.986","6.02e-01",NA,NA,NA,0.005459991
"TLR1","Brain","BP","Wald ratio",1," 0.013","0.025","1.013","6.03e-01",NA,NA,NA,0.006864645
"DPY19L4","Brain","BP","Wald ratio",1," 0.014","0.027","1.014","6.03e-01",NA,NA,NA,0.005683318
"KAT2A","Brain","BP","Wald ratio",1," 0.020","0.038","1.020","6.03e-01",NA,NA,NA,0.006975484
"ENSG00000253917","Brain","BP","Wald ratio",1,"-0.027","0.052","0.973","6.03e-01",NA,NA,NA,0.008593135
