"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"AL606923.2","Brain Cortex","SCZ","Wald ratio",1,-0.783,0.174,0.457,6.96e-06,NA,NA,NA,0.991046432
"CD40","Brain Cortex","SCZ","Wald ratio",1,0.229,0.051,1.258,7.68e-06,NA,NA,NA,0.990568599
"TCAIM","Brain Cortex","SCZ","Wald ratio",1,-0.199,0.044,0.82,7.96e-06,NA,NA,NA,0.990779643
"C11orf87","Brain Cortex","SCZ","Wald ratio",1,-0.234,0.053,0.791,9.35e-06,NA,NA,NA,0.988345571
"SP4","Brain Cortex","SCZ","Wald ratio",1,0.507,0.115,1.66,9.88e-06,NA,NA,NA,0.987556026
"C12orf76","Brain Cortex","SCZ","Wald ratio",1,-0.578,0.131,0.561,1e-05,NA,NA,NA,0.993983596
"FAM216A","Brain Cortex","SCZ","Wald ratio",1,-0.194,0.044,0.823,1e-05,NA,NA,NA,0.993970219
"NFASC","Brain Cortex","SCZ","Inverse variance weighted",2,-0.081,0.018,0.923,1.22e-05,NA,0.960437387,NA,0.037528387
"BRAF","Brain Cortex","SCZ","Wald ratio",1,-0.82,0.187,0.441,1.24e-05,NA,NA,NA,0.985888979
"ASB3","Brain Cortex","SCZ","Wald ratio",1,-0.359,0.082,0.699,1.26e-05,NA,NA,NA,0.986831423
"ERLEC1","Brain Cortex","SCZ","Wald ratio",1,-0.254,0.058,0.776,1.26e-05,NA,NA,NA,0.986831423
"PSME4","Brain Cortex","SCZ","Wald ratio",1,-0.663,0.152,0.515,1.26e-05,NA,NA,NA,0.986831419
"GPR75-ASB3","Brain Cortex","SCZ","Wald ratio",1,-0.233,0.053,0.792,1.26e-05,NA,NA,NA,0.986660186
"PCNX1","Brain Cortex","SCZ","Wald ratio",1,0.415,0.095,1.514,1.35e-05,NA,NA,NA,0.982928381
"MLXIP","Brain Cortex","SCZ","Wald ratio",1,-0.224,0.051,0.8,1.4e-05,NA,NA,NA,0.981658622
"LRRC43","Brain Cortex","SCZ","Wald ratio",1,0.232,0.053,1.261,1.4e-05,NA,NA,NA,0.981542771
"CRYBB2","Brain Cortex","SCZ","Wald ratio",1,0.15,0.035,1.162,1.41e-05,NA,NA,NA,0.989424479
"ADRBK2","Brain Cortex","SCZ","Wald ratio",1,0.135,0.031,1.145,1.41e-05,NA,NA,NA,0.989424478
