"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"QPCT","Brain","ADHD","Wald ratio",1,"-0.032","0.026","0.968","2.20e-01",NA,NA,NA,0.009740656
"TRIM29","Brain","ADHD","Wald ratio",1," 0.031","0.026","1.032","2.23e-01",NA,NA,NA,0.009537244
"ENSG00000260086","Brain","ADHD","Wald ratio",1,"-0.022","0.018","0.979","2.25e-01",NA,NA,NA,0.010106957
"OBI1","Brain","ADHD","Wald ratio",1,"-0.026","0.021","0.974","2.26e-01",NA,NA,NA,0.010756773
"EFEMP1","Brain","ADHD","Wald ratio",1," 0.059","0.049","1.061","2.28e-01",NA,NA,NA,0.015683436
"THBS2","Brain","ADHD","Wald ratio",1," 0.054","0.045","1.056","2.28e-01",NA,NA,NA,0.013310471
"KEAP1","Brain","ADHD","Wald ratio",1,"-0.020","0.017","0.980","2.29e-01",NA,NA,NA,0.009985059
"ESRRG","Brain","ADHD","Wald ratio",1,"-0.036","0.030","0.964","2.29e-01",NA,NA,NA,0.009557282
"ENSG00000239381","Brain","ADHD","Wald ratio",1,"-0.050","0.042","0.951","2.29e-01",NA,NA,NA,0.012543772
"RASGRP3","Brain","ADHD","Wald ratio",1," 0.041","0.034","1.042","2.30e-01",NA,NA,NA,0.009643567
"SHANK2","Brain","ADHD","Wald ratio",1," 0.038","0.032","1.039","2.31e-01",NA,NA,NA,0.010709745
"EFNB2","Brain","ADHD","Wald ratio",1," 0.044","0.037","1.045","2.31e-01",NA,NA,NA,0.010709717
"TBC1D14","Brain","ADHD","Wald ratio",1,"-0.032","0.027","0.968","2.32e-01",NA,NA,NA,0.009867427
"C2orf74","Brain","ADHD","Wald ratio",1,"-0.029","0.025","0.971","2.35e-01",NA,NA,NA,0.009600908
"TMIGD3","Brain","ADHD","Wald ratio",1,"-0.051","0.044","0.950","2.37e-01",NA,NA,NA,0.018742687
"CLYBL","Brain","ADHD","Wald ratio",1," 0.049","0.042","1.050","2.38e-01",NA,NA,NA,0.015286059
"ENSG00000257943","Brain","ADHD","Wald ratio",1," 0.038","0.032","1.039","2.39e-01",NA,NA,NA,0.009399025
"SMYD4","Brain","ADHD","Wald ratio",1," 0.025","0.021","1.025","2.44e-01",NA,NA,NA,0.010020874
"ENSG00000225359","Brain","ADHD","Wald ratio",1,"-0.026","0.022","0.974","2.46e-01",NA,NA,NA,0.009593278
"PPFIBP1","Brain","ADHD","Wald ratio",1," 0.027","0.024","1.028","2.46e-01",NA,NA,NA,0.009018988
"SV2B","Brain","ADHD","Wald ratio",1,"-0.017","0.015","0.983","2.46e-01",NA,NA,NA,0.009097899
"ENSG00000254363","Brain","ADHD","Wald ratio",1," 0.044","0.038","1.045","2.47e-01",NA,NA,NA,0.010402988
"SNX19","Brain","ADHD","Wald ratio",1,"-0.043","0.038","0.958","2.49e-01",NA,NA,NA,0.009412021
"ENSG00000283914","Brain","ADHD","Wald ratio",1," 0.022","0.019","1.022","2.49e-01",NA,NA,NA,0.01186132
"TTC7B","Brain","ADHD","MR Egger",3,"-0.379","0.157","0.684","2.49e-01",0.881587833,0.042854542,0.241752896,0.081064654
"CD82","Brain","ADHD","Wald ratio",1,"-0.048","0.042","0.953","2.49e-01",NA,NA,NA,0.013794073
"PROSER3","Brain","ADHD","Wald ratio",1,"-0.069","0.060","0.933","2.51e-01",NA,NA,NA,0.021490094
"SLC25A10","Brain","ADHD","Wald ratio",1,"-0.037","0.033","0.963","2.51e-01",NA,NA,NA,0.012888002
"TECPR2","Brain","ADHD","Wald ratio",1," 0.025","0.022","1.025","2.52e-01",NA,NA,NA,0.009144491
"RNF213","Brain","ADHD","Wald ratio",1," 0.016","0.014","1.016","2.53e-01",NA,NA,NA,0.010528633
"LINC00390","Brain","ADHD","Wald ratio",1," 0.046","0.040","1.047","2.53e-01",NA,NA,NA,0.012558372
"ENSG00000241525","Brain","ADHD","Wald ratio",1," 0.022","0.019","1.022","2.53e-01",NA,NA,NA,0.010609149
"ZC3H3","Brain","ADHD","Wald ratio",1,"-0.021","0.019","0.979","2.54e-01",NA,NA,NA,0.014553553
"IP6K3","Brain","ADHD","Wald ratio",1," 0.053","0.046","1.054","2.54e-01",NA,NA,NA,0.011415779
"ENSG00000291212","Brain","ADHD","Wald ratio",1,"-0.030","0.026","0.970","2.56e-01",NA,NA,NA,0.010423864
"ABLIM3","Brain","ADHD","Wald ratio",1,"-0.038","0.034","0.962","2.57e-01",NA,NA,NA,0.009770409
"NARF","Brain","ADHD","Wald ratio",1," 0.050","0.044","1.051","2.57e-01",NA,NA,NA,0.011874156
"KANK1","Brain","ADHD","Wald ratio",1,"-0.040","0.035","0.961","2.58e-01",NA,NA,NA,0.01419651
"ENSG00000258702","Brain","ADHD","Wald ratio",1,"-0.063","0.056","0.939","2.58e-01",NA,NA,NA,0.0135559
"LINC01181","Brain","ADHD","Wald ratio",1,"-0.031","0.028","0.969","2.58e-01",NA,NA,NA,0.008614288
"SLC8A3","Brain","ADHD","Wald ratio",1,"-0.038","0.034","0.962","2.59e-01",NA,NA,NA,0.013634
"EXOC2","Brain","ADHD","Wald ratio",1,"-0.025","0.022","0.976","2.60e-01",NA,NA,NA,0.008851956
"ENSG00000259433","Brain","ADHD","Wald ratio",1," 0.027","0.024","1.027","2.61e-01",NA,NA,NA,0.00893537
"FARS2","Brain","ADHD","Wald ratio",1,"-0.042","0.038","0.959","2.61e-01",NA,NA,NA,0.010556004
"GRHL3","Brain","ADHD","Wald ratio",1,"-0.033","0.029","0.968","2.62e-01",NA,NA,NA,0.009090766
"TMEM171","Brain","ADHD","Wald ratio",1," 0.025","0.022","1.025","2.62e-01",NA,NA,NA,0.00917176
"PIK3CD","Brain","ADHD","Wald ratio",1,"-0.041","0.037","0.960","2.64e-01",NA,NA,NA,0.010219774
"ENSG00000231769","Brain","ADHD","Wald ratio",1,"-0.038","0.034","0.963","2.66e-01",NA,NA,NA,0.008908525
"TMOD3","Brain","ADHD","Wald ratio",1," 0.039","0.036","1.040","2.68e-01",NA,NA,NA,0.008488101
"GSTP1","Brain","ADHD","Wald ratio",1,"-0.023","0.020","0.978","2.69e-01",NA,NA,NA,0.008568141
"GNA12","Brain","ADHD","Wald ratio",1,"-0.040","0.036","0.961","2.69e-01",NA,NA,NA,0.008655202
"OTUB1","Brain","ADHD","Wald ratio",1,"-0.018","0.017","0.982","2.69e-01",NA,NA,NA,0.008734618
"APBA2","Brain","ADHD","Wald ratio",1,"-0.148","0.135","0.862","2.72e-01",NA,NA,NA,0.036578645
"TMEM131L","Brain","ADHD","Wald ratio",1," 0.023","0.021","1.023","2.73e-01",NA,NA,NA,0.010333979
"MAPK15","Brain","ADHD","Wald ratio",1,"-0.060","0.055","0.942","2.75e-01",NA,NA,NA,0.013602984
