Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
NOL10,Brain Meta Analysis,ANX,Wald ratio,1,-0.026,0.05,0.975,0.609,NA,NA,NA,0.016527942
TUBA8,Brain Meta Analysis,ANX,Wald ratio,1,-0.037,0.073,0.963,0.609,NA,NA,NA,0.017260934
C21orf91,Brain Meta Analysis,ANX,Wald ratio,1,-0.047,0.092,0.954,0.609,NA,NA,NA,0.019913185
GPR161,Brain Meta Analysis,ANX,Wald ratio,1,-0.011,0.022,0.989,0.61,NA,NA,NA,0.015512186
EBF1,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.017,0.034,0.983,0.61,NA,0.151805372,NA,0.031483983
ITGB2,Brain Meta Analysis,ANX,Wald ratio,1,-0.024,0.048,0.976,0.61,NA,NA,NA,0.034426305
ITPR2,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.021,0.041,1.021,0.611,NA,0.371678999,NA,0.013300974
MYO1E,Brain Meta Analysis,ANX,Inverse variance weighted,2,-0.024,0.048,0.976,0.611,NA,0.605708304,NA,0.018602015
KCNJ6,Brain Meta Analysis,ANX,Wald ratio,1,-0.013,0.026,0.987,0.611,NA,NA,NA,0.015551484
NRP2,Brain Meta Analysis,ANX,Wald ratio,1,-0.014,0.027,0.987,0.611,NA,NA,NA,0.016185099
TCF7,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.022,0.044,1.022,0.611,NA,0.363083429,NA,0.044051718
SOCS7,Brain Meta Analysis,ANX,Wald ratio,1,-0.032,0.063,0.968,0.612,NA,NA,NA,0.025532716
VAPB,Brain Meta Analysis,ANX,Wald ratio,1,-0.025,0.05,0.975,0.612,NA,NA,NA,0.029296723
GRIK2,Brain Meta Analysis,ANX,Wald ratio,1,0.031,0.061,1.031,0.612,NA,NA,NA,0.019617394
PLCZ1,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.02,0.039,1.02,0.612,NA,0.602170805,NA,0.023441446
SMAD7,Brain Meta Analysis,ANX,Wald ratio,1,0.014,0.027,1.014,0.612,NA,NA,NA,0.016539935
FMN1,Brain Meta Analysis,ANX,Weighted mode,3,-0.015,0.024,0.986,0.613,0.328451653,0.581642473,0.78063533,0.015712427
MCOLN2,Brain Meta Analysis,ANX,Wald ratio,1,0.013,0.026,1.013,0.613,NA,NA,NA,0.018211058
SNX5,Brain Meta Analysis,ANX,Wald ratio,1,0.013,0.026,1.013,0.613,NA,NA,NA,0.0146751
ANKRD7,Brain Meta Analysis,ANX,Wald ratio,1,0.014,0.028,1.014,0.613,NA,NA,NA,0.016052729
ADAMTSL1,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.041,0.08,1.041,0.614,NA,0.487072626,NA,0.041311977
BICD1,Brain Meta Analysis,ANX,Inverse variance weighted,2,0.012,0.023,1.012,0.614,NA,0.918349752,NA,0.014164158
EVC,Brain Meta Analysis,ANX,Wald ratio,1,0.037,0.073,1.038,0.614,NA,NA,NA,0.019796242
BCL2,Brain Meta Analysis,ANX,Wald ratio,1,0.063,0.124,1.065,0.615,NA,NA,NA,0.022203057
RLN3,Brain Meta Analysis,ANX,Wald ratio,1,-0.099,0.196,0.906,0.615,NA,NA,NA,0.053086483
CDH11,Brain Meta Analysis,ANX,Wald ratio,1,-0.024,0.047,0.977,0.615,NA,NA,NA,0.024900578
TACC2,Brain Meta Analysis,ANX,Weighted median,3,-0.031,0.061,0.97,0.615,0.462958132,0.68393548,0.720210976,0.01534445
TSC2,Brain Meta Analysis,ANX,Wald ratio,1,-0.038,0.076,0.962,0.615,NA,NA,NA,0.034541064
STRBP,Brain Meta Analysis,ANX,Wald ratio,1,-0.055,0.108,0.947,0.615,NA,NA,NA,0.030625316
ARMS2,Brain Meta Analysis,ANX,Wald ratio,1,-0.043,0.086,0.957,0.615,NA,NA,NA,0.021645544
WDR12,Brain Meta Analysis,ANX,Wald ratio,1,0.038,0.076,1.039,0.615,NA,NA,NA,0.022373634
MALT1,Brain Meta Analysis,ANX,Wald ratio,1,0.011,0.022,1.011,0.616,NA,NA,NA,0.015285669
ADCY5,Brain Meta Analysis,ANX,Wald ratio,1,-0.026,0.052,0.974,0.616,NA,NA,NA,0.017911706
CCDC102B,Brain Meta Analysis,ANX,Wald ratio,1,0.056,0.111,1.057,0.616,NA,NA,NA,0.019262677
KCP,Brain Meta Analysis,ANX,Wald ratio,1,0.037,0.074,1.038,0.616,NA,NA,NA,0.030409961
CYB5R3,Brain Meta Analysis,ANX,Wald ratio,1,0.045,0.09,1.046,0.617,NA,NA,NA,0.015748696
PALD1,Brain Meta Analysis,ANX,Wald ratio,1,-0.013,0.027,0.987,0.617,NA,NA,NA,0.020217558
PRKCE,Brain Meta Analysis,ANX,MR Egger,5,-0.015,0.027,0.985,0.618,0.586465185,0.527590745,0.344895026,0.024366582
CSNK2A1,Brain Meta Analysis,ANX,Wald ratio,1,-0.049,0.099,0.952,0.618,NA,NA,NA,0.027916071
ZNF560,Brain Meta Analysis,ANX,Wald ratio,1,-0.022,0.043,0.979,0.619,NA,NA,NA,0.025665379
ZNF502,Brain Meta Analysis,ANX,Wald ratio,1,-0.038,0.076,0.963,0.619,NA,NA,NA,0.021713145
NCAPH2,Brain Meta Analysis,ANX,Wald ratio,1,-0.037,0.075,0.963,0.619,NA,NA,NA,0.018997587
TMCC3,Brain Meta Analysis,ANX,Wald ratio,1,0.043,0.087,1.044,0.619,NA,NA,NA,0.017089698
DNTTIP2,Brain Meta Analysis,ANX,Wald ratio,1,-0.012,0.025,0.988,0.62,NA,NA,NA,0.015192767
SLC2A13,Brain Meta Analysis,ANX,Wald ratio,1,0.011,0.022,1.011,0.62,NA,NA,NA,0.014980424
