Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
RP11-85F14.5,Brain Cortex,ANX,Wald ratio,1,0.354,0.152,1.424,0.0203,NA,NA,NA,0.16174908
SLC35G2,Brain Cortex,ANX,Wald ratio,1,-0.169,0.073,0.844,0.0203,NA,NA,NA,0.164444067
SLC35A3,Brain Cortex,ANX,Wald ratio,1,0.243,0.105,1.275,0.0204,NA,NA,NA,0.218853138
LRRC39,Brain Cortex,ANX,Wald ratio,1,0.385,0.166,1.47,0.0204,NA,NA,NA,0.218828133
GPR133,Brain Cortex,ANX,Wald ratio,1,-0.531,0.229,0.588,0.0204,NA,NA,NA,0.192832888
TMBIM6,Brain Cortex,ANX,Wald ratio,1,0.594,0.256,1.811,0.0204,NA,NA,NA,0.232427262
CCND2-AS1,Brain Cortex,ANX,Wald ratio,1,1.373,0.593,3.947,0.0206,NA,NA,NA,0.154536959
YBEY,Brain Cortex,ANX,Weighted median,4,-0.292,0.126,0.747,0.0208,0.99968961,0.930464095,0.573011191,0.023204847
DUSP22,Brain Cortex,ANX,Wald ratio,1,-0.264,0.114,0.768,0.0211,NA,NA,NA,0.273006945
C1orf95,Brain Cortex,ANX,Wald ratio,1,0.299,0.13,1.348,0.0214,NA,NA,NA,0.203592595
RASGEF1B,Brain Cortex,ANX,Wald ratio,1,0.416,0.181,1.516,0.0214,NA,NA,NA,0.229736183
TMEM168,Brain Cortex,ANX,Wald ratio,1,0.501,0.218,1.65,0.0216,NA,NA,NA,0.160824094
MCTP1,Brain Cortex,ANX,Weighted median,3,-0.22,0.096,0.802,0.0216,0.62778089,0.808733706,0.738626016,0.059976449
CTTNBP2,Brain Cortex,ANX,Inverse variance weighted,2,-0.868,0.378,0.42,0.0217,NA,0.648466957,NA,0.069802928
NUDT9,Brain Cortex,ANX,Wald ratio,1,0.333,0.145,1.395,0.0218,NA,NA,NA,0.190736805
AC027612.3,Brain Cortex,ANX,Wald ratio,1,0,0,1,0.0218,NA,NA,NA,0.25656438
ABR,Brain Cortex,ANX,Inverse variance weighted,2,0.326,0.142,1.386,0.0218,NA,0.296892381,NA,0.074573025
VSIG10L,Brain Cortex,ANX,Wald ratio,1,-0.39,0.17,0.677,0.0219,NA,NA,NA,0.191787695
AP2A2,Brain Cortex,ANX,Wald ratio,1,-0.39,0.17,0.677,0.0222,NA,NA,NA,0.168521717
TMEM135,Brain Cortex,ANX,Weighted median,3,0.133,0.058,1.142,0.0223,0.700556689,0.222017167,0.339856727,0.031191581
OLR1,Brain Cortex,ANX,Wald ratio,1,0.252,0.11,1.287,0.0223,NA,NA,NA,0.155164166
FREM2,Brain Cortex,ANX,Inverse variance weighted,2,-0.233,0.102,0.792,0.0223,NA,0.951885314,NA,0.158688586
PREPL,Brain Cortex,ANX,Wald ratio,1,0.464,0.203,1.59,0.0224,NA,NA,NA,0.152675776
C17orf97,Brain Cortex,ANX,Wald ratio,1,-0.129,0.057,0.879,0.0228,NA,NA,NA,0.180672144
PVALB,Brain Cortex,ANX,Wald ratio,1,-0.959,0.423,0.383,0.0234,NA,NA,NA,0.164370355
PCLO,Brain Cortex,ANX,Wald ratio,1,-1.271,0.561,0.281,0.0236,NA,NA,NA,0.135198756
CNTN2,Brain Cortex,ANX,Inverse variance weighted,4,0.227,0.101,1.255,0.0239,0.499019291,0.612926769,0.583805609,0.076595585
APLNR,Brain Cortex,ANX,Wald ratio,1,-1.162,0.515,0.313,0.0239,NA,NA,NA,0.180248081
EMC1,Brain Cortex,ANX,Wald ratio,1,-0.684,0.303,0.504,0.0239,NA,NA,NA,0.155884888
CTD-2325M2.1,Brain Cortex,ANX,Wald ratio,1,0.363,0.161,1.437,0.0239,NA,NA,NA,0.220973516
TIMM44,Brain Cortex,ANX,Wald ratio,1,0.314,0.139,1.37,0.0239,NA,NA,NA,0.222473052
TTLL3,Brain Cortex,ANX,Wald ratio,1,-0.494,0.219,0.61,0.0241,NA,NA,NA,0.157673347
OGG1,Brain Cortex,ANX,Wald ratio,1,-0.971,0.43,0.379,0.0241,NA,NA,NA,0.157673346
SGIP1,Brain Cortex,ANX,Wald ratio,1,1.004,0.446,2.73,0.0242,NA,NA,NA,0.019628299
WDR11,Brain Cortex,ANX,Wald ratio,1,-0.195,0.086,0.823,0.0242,NA,NA,NA,0.14178204
KTN1-AS1,Brain Cortex,ANX,Inverse variance weighted,2,0.356,0.158,1.427,0.0244,NA,0.443403509,NA,0.017261518
ST3GAL4,Brain Cortex,ANX,Wald ratio,1,-0.878,0.39,0.416,0.0244,NA,NA,NA,0.14542289
MAP9,Brain Cortex,ANX,Wald ratio,1,-0.826,0.368,0.438,0.025,NA,NA,NA,0.157126307
CTD-2275D24.3,Brain Cortex,ANX,Wald ratio,1,0.313,0.14,1.367,0.0251,NA,NA,NA,0.187513274
SCAF11,Brain Cortex,ANX,Wald ratio,1,0.823,0.368,2.277,0.0253,NA,NA,NA,0.131864941
KIAA0040,Brain Cortex,ANX,Wald ratio,1,-0.287,0.129,0.75,0.0255,NA,NA,NA,0.140592937
CCSER2,Brain Cortex,ANX,Wald ratio,1,0.249,0.112,1.283,0.0259,NA,NA,NA,0.205883393
USP33,Brain Cortex,ANX,Wald ratio,1,-0.67,0.301,0.512,0.0261,NA,NA,NA,0.163051382
VSTM5,Brain Cortex,ANX,Wald ratio,1,0.774,0.348,2.168,0.0262,NA,NA,NA,0.136126304
DLGAP1-AS1,Brain Cortex,ANX,Wald ratio,1,0.547,0.246,1.727,0.0263,NA,NA,NA,0.20308758
TMEM44-AS1,Brain Cortex,ANX,Wald ratio,1,-0.212,0.095,0.809,0.0264,NA,NA,NA,0.174423048
HAP1,Brain Cortex,ANX,Wald ratio,1,-0.25,0.113,0.779,0.0264,NA,NA,NA,0.164061338
EIF1,Brain Cortex,ANX,Wald ratio,1,-1.306,0.588,0.271,0.0264,NA,NA,NA,0.163665969
IPCEF1,Brain Cortex,ANX,Wald ratio,1,-0.1,0.045,0.905,0.0267,NA,NA,NA,0.136066867
RNLS,Brain Cortex,ANX,Wald ratio,1,0.309,0.139,1.362,0.0267,NA,NA,NA,0.136236227
LIPJ,Brain Cortex,ANX,Wald ratio,1,-0.399,0.18,0.671,0.0267,NA,NA,NA,0.134681447
COX6C,Brain Cortex,ANX,Wald ratio,1,0.106,0.048,1.112,0.027,NA,NA,NA,0.154504707
VPS13B,Brain Cortex,ANX,Wald ratio,1,1.084,0.49,2.957,0.027,NA,NA,NA,0.154503594
RP11-307N16.6,Brain Cortex,ANX,Wald ratio,1,0.418,0.189,1.52,0.027,NA,NA,NA,0.14948239
AL390726.4,Brain Cortex,ANX,Wald ratio,1,-1.036,0.468,0.355,0.0271,NA,NA,NA,0.1647967
ZNF702P,Brain Cortex,ANX,Wald ratio,1,2.092,0.947,8.105,0.0271,NA,NA,NA,0.218645229
ANKS1A,Brain Cortex,ANX,Wald ratio,1,0.571,0.258,1.77,0.0271,NA,NA,NA,0.130764818
SYNJ2,Brain Cortex,ANX,Wald ratio,1,0.392,0.178,1.481,0.0274,NA,NA,NA,0.126513349
ABCF2,Brain Cortex,ANX,Wald ratio,1,0.908,0.412,2.48,0.0275,NA,NA,NA,0.126816767
CHPF2,Brain Cortex,ANX,Wald ratio,1,0.382,0.173,1.465,0.0275,NA,NA,NA,0.126267344
CTC-444N24.6,Brain Cortex,ANX,Wald ratio,1,-0.347,0.157,0.707,0.0276,NA,NA,NA,0.133929046
OSBPL5,Brain Cortex,ANX,Inverse variance weighted,2,0.382,0.173,1.465,0.0276,NA,0.375815366,NA,0.214495348
TTC21B,Brain Cortex,ANX,Inverse variance weighted,2,-0.23,0.105,0.794,0.0277,NA,0.183777598,NA,0.024757786
C20orf196,Brain Cortex,ANX,Weighted median,3,-0.231,0.105,0.794,0.028,0.563483615,0.32988767,0.400811845,0.086738848
AC006019.1,Brain Cortex,ANX,Wald ratio,1,2.065,0.942,7.888,0.0284,NA,NA,NA,0.210214655
TMEM132E,Brain Cortex,ANX,Wald ratio,1,0.291,0.133,1.337,0.0285,NA,NA,NA,0.12292619
CMPK1,Brain Cortex,ANX,Wald ratio,1,0.534,0.244,1.707,0.0285,NA,NA,NA,0.134057557
KCNC4,Brain Cortex,ANX,Wald ratio,1,0.331,0.152,1.392,0.0296,NA,NA,NA,0.175522762
CDH2,Brain Cortex,ANX,Wald ratio,1,-0.206,0.095,0.814,0.0297,NA,NA,NA,0.149188571
KTN1,Brain Cortex,ANX,Inverse variance weighted,2,-0.139,0.064,0.87,0.0299,NA,0.332820153,NA,0.0173882
AP000704.1,Brain Cortex,ANX,Wald ratio,1,0.618,0.285,1.855,0.03,NA,NA,NA,0.117218896
AP000704.5,Brain Cortex,ANX,Wald ratio,1,-0.302,0.139,0.74,0.03,NA,NA,NA,0.117215245
AL353604.1,Brain Cortex,ANX,Wald ratio,1,0.395,0.183,1.485,0.0304,NA,NA,NA,0.125221385
RERE,Brain Cortex,ANX,Wald ratio,1,-0.251,0.116,0.778,0.0305,NA,NA,NA,0.121380765
SOHLH1,Brain Cortex,ANX,Wald ratio,1,-1.021,0.472,0.36,0.0306,NA,NA,NA,0.179631957
THBS2,Brain Cortex,ANX,Inverse variance weighted,2,0.316,0.147,1.372,0.0309,NA,0.858592337,NA,0.149115413
PRPF40A,Brain Cortex,ANX,Wald ratio,1,-0.96,0.445,0.383,0.0309,NA,NA,NA,0.148410575
INPP5D,Brain Cortex,ANX,Wald ratio,1,1.244,0.577,3.471,0.031,NA,NA,NA,0.1502436
ZNF480,Brain Cortex,ANX,Wald ratio,1,-0.777,0.36,0.46,0.031,NA,NA,NA,0.148738092
PRDM15,Brain Cortex,ANX,Wald ratio,1,-0.29,0.135,0.748,0.0311,NA,NA,NA,0.124458999
