Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
BRINP1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.052,0.026,0.95,0.0444,NA,NA,NA,0.0345667
TEX10,Brain Meta Analysis,ADHD,Wald ratio,1,0.06,0.03,1.062,0.0445,NA,NA,NA,0.037949205
PLEKHA2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.044,0.022,0.957,0.0455,NA,NA,NA,0.035783196
ATP13A5,Brain Meta Analysis,ADHD,Wald ratio,1,-0.045,0.022,0.956,0.0455,NA,NA,NA,0.036092626
CUBN,Brain Meta Analysis,ADHD,Inverse variance weighted,3,-0.012,0.006,0.988,0.0458,0.098486582,0.234388217,0.84357998,0.01128383
ADAM32,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.017,0.009,0.983,0.0461,NA,0.945117069,NA,0.029097402
SULT4A1,Brain Meta Analysis,ADHD,Wald ratio,1,0.015,0.008,1.015,0.0466,NA,NA,NA,0.035743513
PKP4,Brain Meta Analysis,ADHD,Wald ratio,1,-0.018,0.009,0.982,0.0466,NA,NA,NA,0.032733707
ATP12A,Brain Meta Analysis,ADHD,Wald ratio,1,0.032,0.016,1.033,0.0472,NA,NA,NA,0.063607937
P2RY6,Brain Meta Analysis,ADHD,Wald ratio,1,-0.04,0.02,0.961,0.0472,NA,NA,NA,0.042753313
ADAMTSL3,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.008,1.017,0.0483,NA,NA,NA,0.040118634
SMC6,Brain Meta Analysis,ADHD,Wald ratio,1,0.052,0.026,1.053,0.0489,NA,NA,NA,0.039831142
FBXL18,Brain Meta Analysis,ADHD,Wald ratio,1,-0.054,0.027,0.948,0.049,NA,NA,NA,0.030867945
ANKS1A,Brain Meta Analysis,ADHD,Wald ratio,1,0.017,0.009,1.017,0.049,NA,NA,NA,0.032402277
AGPAT4,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.05,0.025,0.952,0.049,NA,0.554149269,NA,0.018524999
MYO7A,Brain Meta Analysis,ADHD,Wald ratio,1,0.051,0.026,1.052,0.0491,NA,NA,NA,0.031184958
PLCE1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.045,0.023,0.956,0.0491,NA,NA,NA,0.067207281
PAX8,Brain Meta Analysis,ADHD,Wald ratio,1,-0.037,0.019,0.964,0.0497,NA,NA,NA,0.034850663
PIP5K1C,Brain Meta Analysis,ADHD,Wald ratio,1,-0.049,0.025,0.953,0.0498,NA,NA,NA,0.034504794
IL23R,Brain Meta Analysis,ADHD,Wald ratio,1,0.015,0.008,1.015,0.0499,NA,NA,NA,0.033181522
TIGD5,Brain Meta Analysis,ADHD,Wald ratio,1,-0.058,0.03,0.944,0.05,NA,NA,NA,0.048035163
LMX1A,Brain Meta Analysis,ADHD,Inverse variance weighted,3,-0.016,0.008,0.984,0.0501,0.613308938,0.559142602,0.515473858,0.008847548
RAP1GAP,Brain Meta Analysis,ADHD,Wald ratio,1,0.036,0.018,1.037,0.0502,NA,NA,NA,0.031129477
CIZ1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.019,0.01,0.981,0.0509,NA,NA,NA,0.033879017
GNB1L,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.031,0.016,1.032,0.0511,NA,0.993541299,NA,0.012466417
BEGAIN,Brain Meta Analysis,ADHD,Wald ratio,1,0.082,0.042,1.085,0.0513,NA,NA,NA,0.060143887
RFX7,Brain Meta Analysis,ADHD,Wald ratio,1,-0.036,0.018,0.965,0.0514,NA,NA,NA,0.030867849
STN1,Brain Meta Analysis,ADHD,Wald ratio,1,0.036,0.018,1.036,0.0515,NA,NA,NA,0.030505477
KCTD13,Brain Meta Analysis,ADHD,Wald ratio,1,-0.015,0.008,0.985,0.0515,NA,NA,NA,0.030492046
TMEM87B,Brain Meta Analysis,ADHD,Wald ratio,1,-0.04,0.021,0.96,0.0517,NA,NA,NA,0.035795078
BEND7,Brain Meta Analysis,ADHD,Wald ratio,1,-0.056,0.029,0.946,0.0517,NA,NA,NA,0.031340557
POP5,Brain Meta Analysis,ADHD,Wald ratio,1,0.026,0.013,1.026,0.0536,NA,NA,NA,0.039208764
NOL4,Brain Meta Analysis,ADHD,Wald ratio,1,0.015,0.008,1.015,0.0543,NA,NA,NA,0.028639636
LYRM9,Brain Meta Analysis,ADHD,Wald ratio,1,0.032,0.017,1.033,0.0543,NA,NA,NA,0.032463227
MUC5B,Brain Meta Analysis,ADHD,Wald ratio,1,0.069,0.036,1.071,0.0548,NA,NA,NA,0.037225874
GPC6,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.012,0.006,1.012,0.0548,NA,0.36517828,NA,0.009719491
PITPNM3,Brain Meta Analysis,ADHD,Wald ratio,1,-0.032,0.017,0.968,0.0548,NA,NA,NA,0.030461752
SCLT1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.05,0.026,0.952,0.055,NA,NA,NA,0.029889058
ARHGEF17,Brain Meta Analysis,ADHD,Wald ratio,1,-0.059,0.031,0.943,0.055,NA,NA,NA,0.050559312
TOX3,Brain Meta Analysis,ADHD,Wald ratio,1,0.049,0.025,1.05,0.0552,NA,NA,NA,0.032775134
ACSM2A,Brain Meta Analysis,ADHD,Wald ratio,1,0.042,0.022,1.042,0.0552,NA,NA,NA,0.036323578
HMBOX1,Brain Meta Analysis,ADHD,Wald ratio,1,0.046,0.024,1.047,0.0553,NA,NA,NA,0.052376671
IGF2R,Brain Meta Analysis,ADHD,Wald ratio,1,-0.071,0.037,0.931,0.0554,NA,NA,NA,0.051808004
FGGY,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.05,0.026,0.951,0.0559,NA,0.262318959,NA,0.008597973
MAP6,Brain Meta Analysis,ADHD,Wald ratio,1,0.015,0.008,1.015,0.056,NA,NA,NA,0.033344483
ADAMTS9,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.03,0.016,0.97,0.0563,NA,0.361660144,NA,0.006398302
ZNF683,Brain Meta Analysis,ADHD,Wald ratio,1,-0.047,0.025,0.954,0.0563,NA,NA,NA,0.029489896
LETMD1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.039,0.021,0.961,0.0566,NA,NA,NA,0.02854606
CLPTM1L,Brain Meta Analysis,ADHD,Wald ratio,1,-0.046,0.024,0.955,0.0575,NA,NA,NA,0.029002853
TSBP1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.014,0.008,0.986,0.0581,NA,NA,NA,0.027664379
NTN4,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.009,1.016,0.0583,NA,NA,NA,0.032290463
TTC7A,Brain Meta Analysis,ADHD,Wald ratio,1,0.038,0.02,1.038,0.0591,NA,NA,NA,0.014894766
RAB20,Brain Meta Analysis,ADHD,Wald ratio,1,0.04,0.021,1.041,0.0592,NA,NA,NA,0.030275176
IGFBP7,Brain Meta Analysis,ADHD,Wald ratio,1,0.03,0.016,1.03,0.0596,NA,NA,NA,0.027124056
MBNL2,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.009,1.016,0.0596,NA,NA,NA,0.027124056
RGS17,Brain Meta Analysis,ADHD,Wald ratio,1,0.017,0.009,1.017,0.0597,NA,NA,NA,0.028967288
DACT2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.041,0.022,0.96,0.0599,NA,NA,NA,0.033225101
PDZD2,Brain Meta Analysis,ADHD,Weighted median,3,-0.02,0.011,0.98,0.0601,0.047205855,0.083973332,0.70074483,0.028911254
VASH1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.018,0.01,0.982,0.0602,NA,NA,NA,0.028260848
KNDC1,Brain Meta Analysis,ADHD,Wald ratio,1,-0.033,0.018,0.967,0.0605,NA,NA,NA,0.029769974
SYNPO2,Brain Meta Analysis,ADHD,Wald ratio,1,-0.048,0.026,0.953,0.0606,NA,NA,NA,0.029458287
LRRC8D,Brain Meta Analysis,ADHD,Wald ratio,1,0.038,0.02,1.038,0.0606,NA,NA,NA,0.017866319
C6orf132,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.025,0.014,1.026,0.0607,NA,0.861407681,NA,0.019483949
ITGB3,Brain Meta Analysis,ADHD,Inverse variance weighted,2,-0.016,0.008,0.984,0.0608,NA,0.352825283,NA,0.004734982
BMP7,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.008,1.016,0.0613,NA,NA,NA,0.02594773
GRB10,Brain Meta Analysis,ADHD,Wald ratio,1,0.034,0.018,1.034,0.0614,NA,NA,NA,0.027794403
LRRC56,Brain Meta Analysis,ADHD,Wald ratio,1,-0.124,0.067,0.883,0.0615,NA,NA,NA,0.063922326
INPP4B,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.016,0.009,1.017,0.0618,NA,0.289986975,NA,0.011694463
ANK1,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.031,0.017,1.032,0.0618,NA,0.639277552,NA,0.02124174
EPB41L3,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.009,1.016,0.0624,NA,NA,NA,0.026122217
TAFA2,Brain Meta Analysis,ADHD,Inverse variance weighted,2,0.038,0.02,1.039,0.0626,NA,0.705622445,NA,0.012414341
PLCXD2,Brain Meta Analysis,ADHD,Wald ratio,1,0.016,0.009,1.016,0.0629,NA,NA,NA,0.025441535
TRIM7,Brain Meta Analysis,ADHD,Wald ratio,1,-0.034,0.018,0.967,0.0632,NA,NA,NA,0.048043905
