"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"DYSF","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.079","0.073","1.082","2.84e-01",NA,NA,NA,0.024798078
"PIGP","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.087","0.081","0.917","2.85e-01",NA,NA,NA,0.022116663
"AMDHD1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.072","0.067","1.074","2.86e-01",NA,NA,NA,0.022639106
"COL5A2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.068","0.065","1.071","2.90e-01",NA,NA,NA,0.026962317
"GAS7","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.066","0.062","1.068","2.91e-01",NA,NA,NA,0.021841214
"RFTN1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.075","0.072","0.928","2.94e-01",NA,NA,NA,0.047872519
"PAMR1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.059","0.057","1.061","2.95e-01",NA,NA,NA,0.022823753
"RPTOR","Brain Prefrontal cortex","OCD","Weighted mode",3,"-0.067","0.048","0.936","2.98e-01",0.221053037,0.13623386,0.419979179,0.01942057
"CTDP1","Brain Prefrontal cortex","OCD","Inverse variance weighted",2," 0.026","0.025","1.026","3.00e-01",NA,0.880653475,NA,0.015676311
"COL23A1","Brain Prefrontal cortex","OCD","Inverse variance weighted",2," 0.025","0.024","1.025","3.01e-01",NA,0.846209043,NA,0.018951841
"CHCHD3","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.042","0.041","0.959","3.01e-01",NA,NA,NA,0.021355014
"SLC10A7","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.033","0.032","0.967","3.07e-01",NA,NA,NA,0.022896532
"TRPS1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.055","0.055","0.946","3.14e-01",NA,NA,NA,0.020945336
"EIF2AK4","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.081","0.081","1.085","3.17e-01",NA,NA,NA,0.031089201
"HDAC4","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.046","0.046","0.955","3.20e-01",NA,NA,NA,0.02608657
"SEC14L5","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.055","0.055","0.947","3.21e-01",NA,NA,NA,0.020416772
"RPTOR","Brain Prefrontal cortex","OCD","Simple mode",3,"-0.065","0.050","0.937","3.22e-01",0.221053037,0.13623386,0.419979179,0.01942057
"HIVEP3","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.077","0.077","0.926","3.22e-01",NA,NA,NA,0.022924177
"KIRREL3","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.043","0.044","0.958","3.23e-01",NA,NA,NA,0.020416992
"CAB39L","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.062","0.063","0.940","3.25e-01",NA,NA,NA,0.020417725
"CDH4","Brain Prefrontal cortex","OCD","Inverse variance weighted",3,"-0.020","0.020","0.980","3.26e-01",0.314887173,0.547306567,0.736189764,0.02077357
"SIM2","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.050","0.051","0.951","3.26e-01",NA,NA,NA,0.022873721
"PI4KA","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.068","0.069","0.935","3.26e-01",NA,NA,NA,0.020540192
"SLC38A10","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.071","0.073","1.074","3.28e-01",NA,NA,NA,0.021770699
"SLC8A1","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.056","0.057","0.945","3.29e-01",NA,NA,NA,0.020572173
"CDH4","Brain Prefrontal cortex","OCD","Simple mode",3,"-0.038","0.030","0.963","3.30e-01",0.314887173,0.547306567,0.736189764,0.02077357
"SLIT3","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.068","0.070","0.935","3.32e-01",NA,NA,NA,0.020894971
"SNTG2","Brain Prefrontal cortex","OCD","Weighted median",3," 0.026","0.027","1.026","3.32e-01",0.267378461,0.154396475,0.389049932,0.0205797
"HLA-DQB1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.053","0.055","1.054","3.32e-01",NA,NA,NA,0.031554699
"DROSHA","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.056","0.058","1.058","3.34e-01",NA,NA,NA,0.02664741
"SORCS1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.057","0.059","1.058","3.34e-01",NA,NA,NA,0.019801271
"TP73","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.057","0.059","1.059","3.35e-01",NA,NA,NA,0.028520777
"BTBD9","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.054","0.057","0.947","3.36e-01",NA,NA,NA,0.017690976
"SHB","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.052","0.054","1.053","3.36e-01",NA,NA,NA,0.019907285
"TMBIM4","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.031","0.032","1.031","3.36e-01",NA,NA,NA,0.019910107
"LRWD1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.047","0.049","1.048","3.38e-01",NA,NA,NA,0.021786266
"GHRL","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.047","0.049","0.954","3.38e-01",NA,NA,NA,0.019673538
"SLC35F1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.042","0.044","1.043","3.40e-01",NA,NA,NA,0.01984158
"CAMK1D","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.055","0.058","0.946","3.41e-01",NA,NA,NA,0.019523509
"CYP4V2","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.025","0.026","1.025","3.42e-01",NA,NA,NA,0.023943906
"SPATC1L","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.034","0.036","0.967","3.43e-01",NA,NA,NA,0.022770223
"ACYP2","Brain Prefrontal cortex","OCD","Wald ratio",1,"-0.043","0.045","0.958","3.45e-01",NA,NA,NA,0.020235113
"STX6","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.038","0.040","1.039","3.46e-01",NA,NA,NA,0.019708932
"OTUD7A","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.042","0.045","1.043","3.49e-01",NA,NA,NA,0.022495575
"DYNC2I1","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.045","0.048","1.046","3.49e-01",NA,NA,NA,0.020249806
"ARHGAP39","Brain Prefrontal cortex","OCD","Wald ratio",1," 0.104","0.111","1.110","3.49e-01",NA,NA,NA,0.050113222
