"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PCBP1-AS1","Brain","SCZ","Wald ratio",1," 0.075","0.058","1.078","1.94e-01",NA,NA,NA,0.020376624
"ENSG00000262633","Brain","SCZ","Wald ratio",1," 0.024","0.018","1.024","1.95e-01",NA,NA,NA,0.010755132
"SEMA3C","Brain","SCZ","Wald ratio",1," 0.028","0.021","1.028","1.95e-01",NA,NA,NA,0.010061423
"GRID1","Brain","SCZ","Wald ratio",1,"-0.145","0.112","0.865","1.95e-01",NA,NA,NA,0.033386118
"ENSG00000258603","Brain","SCZ","Wald ratio",1,"-0.095","0.073","0.910","1.96e-01",NA,NA,NA,0.024178536
"AGA","Brain","SCZ","Wald ratio",1," 0.031","0.024","1.031","1.96e-01",NA,NA,NA,0.010476075
"PHGDH","Brain","SCZ","Wald ratio",1," 0.019","0.015","1.019","1.96e-01",NA,NA,NA,0.010129068
"CAPRIN2","Brain","SCZ","Wald ratio",1," 0.040","0.031","1.041","1.96e-01",NA,NA,NA,0.010129037
"GPR179","Brain","SCZ","Wald ratio",1,"-0.053","0.041","0.949","1.97e-01",NA,NA,NA,0.013635473
"TM2D3","Brain","SCZ","Wald ratio",1,"-0.031","0.024","0.969","1.98e-01",NA,NA,NA,0.009843271
"PCAT1","Brain","SCZ","Wald ratio",1,"-0.037","0.029","0.963","1.98e-01",NA,NA,NA,0.011397876
"MADCAM1","Brain","SCZ","Wald ratio",1,"-0.047","0.036","0.954","1.99e-01",NA,NA,NA,0.011037668
"SEC14L5","Brain","SCZ","Wald ratio",1," 0.032","0.025","1.033","1.99e-01",NA,NA,NA,0.009915069
"KIRREL3","Brain","SCZ","Wald ratio",1," 0.019","0.014","1.019","2.01e-01",NA,NA,NA,0.009625475
"CALHM4","Brain","SCZ","Wald ratio",1,"-0.044","0.034","0.957","2.01e-01",NA,NA,NA,0.010054545
"C1orf159","Brain","SCZ","Wald ratio",1," 0.058","0.046","1.059","2.06e-01",NA,NA,NA,0.015986559
"FAM171B","Brain","SCZ","Wald ratio",1," 0.037","0.029","1.037","2.07e-01",NA,NA,NA,0.009632467
"PI4KA","Brain","SCZ","Wald ratio",1,"-0.023","0.018","0.977","2.07e-01",NA,NA,NA,0.009632469
"PLPPR1","Brain","SCZ","Wald ratio",1," 0.065","0.051","1.067","2.07e-01",NA,NA,NA,0.018940452
"YJU2","Brain","SCZ","Wald ratio",1," 0.019","0.015","1.020","2.09e-01",NA,NA,NA,0.010199066
"KEAP1","Brain","SCZ","Wald ratio",1,"-0.019","0.015","0.981","2.10e-01",NA,NA,NA,0.009854366
"B3GAT1-DT","Brain","SCZ","Wald ratio",1,"-0.019","0.015","0.982","2.10e-01",NA,NA,NA,0.009421651
"TRIM65","Brain","SCZ","Wald ratio",1,"-0.044","0.035","0.957","2.11e-01",NA,NA,NA,0.011958611
"ENSG00000239381","Brain","SCZ","Wald ratio",1," 0.047","0.038","1.048","2.11e-01",NA,NA,NA,0.012037975
"LINC00115","Brain","SCZ","Wald ratio",1," 0.105","0.084","1.111","2.12e-01",NA,NA,NA,0.039093865
"IRGM","Brain","SCZ","Wald ratio",1," 0.028","0.023","1.029","2.13e-01",NA,NA,NA,0.016839685
"ENSG00000285579","Brain","SCZ","Wald ratio",1," 0.023","0.018","1.023","2.14e-01",NA,NA,NA,0.009212629
"ESRRG","Brain","SCZ","Wald ratio",1,"-0.035","0.028","0.966","2.14e-01",NA,NA,NA,0.009292041
"TMC2","Brain","SCZ","Wald ratio",1,"-0.015","0.012","0.985","2.15e-01",NA,NA,NA,0.009287632
"LTBR","Brain","SCZ","Wald ratio",1,"-0.037","0.030","0.964","2.18e-01",NA,NA,NA,0.010008221
"CAMK1D","Brain","SCZ","Wald ratio",1," 0.035","0.029","1.036","2.23e-01",NA,NA,NA,0.009956189
"TMEM171","Brain","SCZ","Wald ratio",1," 0.026","0.021","1.027","2.23e-01",NA,NA,NA,0.009956189
"ABTB2","Brain","SCZ","Wald ratio",1,"-0.039","0.032","0.961","2.24e-01",NA,NA,NA,0.009105076
"GRIK4","Brain","SCZ","Wald ratio",1," 0.036","0.030","1.037","2.25e-01",NA,NA,NA,0.009186171
"KY","Brain","SCZ","Wald ratio",1,"-0.023","0.019","0.978","2.25e-01",NA,NA,NA,0.009182011
"RLF","Brain","SCZ","Wald ratio",1,"-0.029","0.024","0.971","2.25e-01",NA,NA,NA,0.010185461
"FKRP","Brain","SCZ","Wald ratio",1," 0.042","0.034","1.043","2.27e-01",NA,NA,NA,0.010327975
"IFFO2","Brain","SCZ","Wald ratio",1,"-0.035","0.029","0.965","2.28e-01",NA,NA,NA,0.010910134
"LIMS1","Brain","SCZ","Wald ratio",1," 0.021","0.018","1.021","2.29e-01",NA,NA,NA,0.008981117
"CIPC","Brain","SCZ","Wald ratio",1,"-0.039","0.032","0.962","2.30e-01",NA,NA,NA,0.009643657
"DNAJC18","Brain","SCZ","Wald ratio",1,"-0.030","0.025","0.970","2.31e-01",NA,NA,NA,0.009718177
"PLSCR2","Brain","SCZ","Wald ratio",1," 0.032","0.027","1.033","2.32e-01",NA,NA,NA,0.008784354
"MARVELD1","Brain","SCZ","Wald ratio",1,"-0.032","0.026","0.969","2.32e-01",NA,NA,NA,0.009867427
"SLC45A4","Brain","SCZ","Wald ratio",1,"-0.032","0.027","0.968","2.33e-01",NA,NA,NA,0.008871704
"ENSG00000233569","Brain","SCZ","Wald ratio",1," 0.025","0.021","1.025","2.33e-01",NA,NA,NA,0.012007683
"CCDC175","Brain","SCZ","Wald ratio",1," 0.023","0.019","1.023","2.35e-01",NA,NA,NA,0.009600908
"ARHGAP28","Brain","SCZ","Wald ratio",1,"-0.024","0.020","0.976","2.35e-01",NA,NA,NA,0.009097062
"TRMT9B","Brain","SCZ","Inverse variance weighted",2," 0.084","0.071","1.087","2.36e-01",NA,0.068282633,NA,0.291598752
"HTT","Brain","SCZ","Wald ratio",1," 0.018","0.015","1.018","2.38e-01",NA,NA,NA,0.008830961
"SNX19","Brain","SCZ","Wald ratio",1," 0.041","0.035","1.042","2.40e-01",NA,NA,NA,0.008980432
"SORBS2","Brain","SCZ","Wald ratio",1," 0.044","0.038","1.045","2.42e-01",NA,NA,NA,0.011999038
"HDAC4","Brain","SCZ","MR Egger",3,"-0.133","0.053","0.876","2.42e-01",0.932266692,0.019315004,0.217779998,0.011250955
"FRAS1","Brain","SCZ","Wald ratio",1,"-0.045","0.038","0.956","2.43e-01",NA,NA,NA,0.010436896
"R3HCC1","Brain","SCZ","Wald ratio",1,"-0.038","0.032","0.963","2.43e-01",NA,NA,NA,0.009368456
"SLC28A1","Brain","SCZ","Wald ratio",1," 0.053","0.045","1.054","2.43e-01",NA,NA,NA,0.011658227
"RNF25","Brain","SCZ","Wald ratio",1,"-0.024","0.021","0.976","2.47e-01",NA,NA,NA,0.008602073
"EFNB2","Brain","SCZ","Wald ratio",1,"-0.040","0.035","0.961","2.50e-01",NA,NA,NA,0.009561091
"OFCC1","Brain","SCZ","Wald ratio",1,"-0.014","0.012","0.986","2.53e-01",NA,NA,NA,0.00865044
"DPY19L4","Brain","SCZ","Wald ratio",1," 0.028","0.025","1.029","2.54e-01",NA,NA,NA,0.008729961
"PDXDC1","Brain","SCZ","Wald ratio",1," 0.028","0.025","1.028","2.55e-01",NA,NA,NA,0.009531857
"LCLAT1","Brain","SCZ","Wald ratio",1," 0.019","0.017","1.019","2.55e-01",NA,NA,NA,0.009617123
"USP2-AS1","Brain","SCZ","Wald ratio",1,"-0.032","0.028","0.968","2.56e-01",NA,NA,NA,0.008957953
"RMDN3","Brain","SCZ","Wald ratio",1,"-0.014","0.013","0.986","2.59e-01",NA,NA,NA,0.00804372
"LAMC3","Brain","SCZ","Wald ratio",1," 0.036","0.032","1.036","2.61e-01",NA,NA,NA,0.008277656
"GRIN2A","Brain","SCZ","Inverse variance weighted",2,"-0.045","0.040","0.956","2.62e-01",NA,0.050272846,NA,0.243847866
"CDH23","Brain","SCZ","Wald ratio",1," 0.041","0.037","1.042","2.63e-01",NA,NA,NA,0.010142435
"TSPAN14","Brain","SCZ","Wald ratio",1,"-0.115","0.103","0.891","2.63e-01",NA,NA,NA,0.025547057
"ENSG00000288588","Brain","SCZ","Wald ratio",1,"-0.068","0.061","0.934","2.64e-01",NA,NA,NA,0.022316486
"ITPR2","Brain","SCZ","Wald ratio",1," 0.037","0.033","1.038","2.64e-01",NA,NA,NA,0.009481448
"ATAD3A","Brain","SCZ","Wald ratio",1," 0.092","0.082","1.096","2.65e-01",NA,NA,NA,0.038763889
"LDLRAD4","Brain","SCZ","Wald ratio",1," 0.039","0.035","1.040","2.66e-01",NA,NA,NA,0.008989899
"MAML3","Brain","SCZ","Wald ratio",1," 0.030","0.027","1.030","2.69e-01",NA,NA,NA,0.013560394
"ATP2B2","Brain","SCZ","Wald ratio",1," 0.036","0.033","1.037","2.69e-01",NA,NA,NA,0.011079739
"SMYD4","Brain","SCZ","Wald ratio",1," 0.022","0.020","1.022","2.69e-01",NA,NA,NA,0.008656673
"USP40","Brain","SCZ","Wald ratio",1,"-0.039","0.035","0.962","2.69e-01",NA,NA,NA,0.009545666
"ZNF117","Brain","SCZ","Wald ratio",1," 0.019","0.017","1.019","2.70e-01",NA,NA,NA,0.007912283
"NT5C1A","Brain","SCZ","Wald ratio",1,"-0.045","0.041","0.956","2.70e-01",NA,NA,NA,0.010592054
