"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"ZNF205","Brain","OCD","Wald ratio",1," 0.077","0.082","1.080","3.47e-01",NA,NA,NA,0.019865234
"LINC02406","Brain","OCD","Wald ratio",1," 0.037","0.039","1.037","3.51e-01",NA,NA,NA,0.020180959
"GSTP1","Brain","OCD","Wald ratio",1,"-0.054","0.057","0.948","3.51e-01",NA,NA,NA,0.019731931
"PTPRD","Brain","OCD","Wald ratio",1," 0.094","0.101","1.099","3.52e-01",NA,NA,NA,0.020639179
"AXDND1","Brain","OCD","Wald ratio",1,"-0.062","0.066","0.940","3.52e-01",NA,NA,NA,0.019204736
"GPLD1","Brain","OCD","Wald ratio",1,"-0.085","0.091","0.919","3.53e-01",NA,NA,NA,0.027317399
"COL6A6","Brain","OCD","Wald ratio",1," 0.072","0.078","1.075","3.55e-01",NA,NA,NA,0.023633251
"CCDC149","Brain","OCD","Wald ratio",1,"-0.077","0.083","0.926","3.55e-01",NA,NA,NA,0.019597835
"ADA2","Brain","OCD","Wald ratio",1," 0.105","0.113","1.110","3.56e-01",NA,NA,NA,0.023788706
"CRADD","Brain","OCD","Wald ratio",1," 0.085","0.092","1.089","3.56e-01",NA,NA,NA,0.01929661
"F13B","Brain","OCD","Wald ratio",1," 0.088","0.096","1.092","3.56e-01",NA,NA,NA,0.01922227
"RABL2A","Brain","OCD","Wald ratio",1,"-0.114","0.124","0.892","3.58e-01",NA,NA,NA,0.023718249
"HDAC4","Brain","OCD","Weighted mode",3," 0.056","0.048","1.058","3.58e-01",0.572633443,0.694591839,0.637223549,0.023535295
"PFKL","Brain","OCD","Wald ratio",1," 0.066","0.072","1.069","3.59e-01",NA,NA,NA,0.020228642
"ACYP2","Brain","OCD","Wald ratio",1,"-0.062","0.068","0.940","3.60e-01",NA,NA,NA,0.019778986
"ZNF302","Brain","OCD","Wald ratio",1,"-0.062","0.068","0.940","3.60e-01",NA,NA,NA,0.02136351
"CREB5","Brain","OCD","Wald ratio",1," 0.076","0.084","1.079","3.62e-01",NA,NA,NA,0.01971808
"ANKRD18B","Brain","OCD","Wald ratio",1,"-0.044","0.048","0.957","3.63e-01",NA,NA,NA,0.019565218
