"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"BCL11A","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.014","0.020","0.986","4.83e-01",NA,NA,NA,0.007404096
"PREX1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.022","0.032","1.023","4.87e-01",NA,NA,NA,0.008122791
"B3GAT1","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.011","0.016","1.011","4.88e-01",NA,NA,NA,0.00878893
"FAM174B","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.012","0.017","1.012","4.88e-01",NA,NA,NA,0.011521513
"DOT1L","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.021","0.031","1.022","4.92e-01",NA,NA,NA,0.010526753
"ATP11A","Brain Prefrontal cortex","ALZ","Inverse variance weighted",2,"-0.010","0.014","0.990","4.94e-01",NA,0.30047695,NA,0.005223483
"CBFA2T3","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.014","0.021","1.014","4.94e-01",NA,NA,NA,0.008671609
"CMIP","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.013","0.019","0.987","4.97e-01",NA,NA,NA,0.006249763
"NTM","Brain Prefrontal cortex","ALZ","MR Egger",3," 0.065","0.065","1.067","4.99e-01",0.953427937,0.529087714,0.462075487,0.014552528
"UPK3B","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.018","0.027","0.982","5.05e-01",NA,NA,NA,0.00645805
"CUBN","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.020","1.013","5.09e-01",NA,NA,NA,0.006097175
"SORCS1","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.017","0.026","0.983","5.10e-01",NA,NA,NA,0.007120438
"PRPH2","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.009","0.014","1.009","5.13e-01",NA,NA,NA,0.006753294
"ZNF429","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.008","0.012","1.008","5.14e-01",NA,NA,NA,0.005833701
"TBATA","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.015","0.023","1.015","5.15e-01",NA,NA,NA,0.006642946
"SVIL","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.012","0.018","0.988","5.15e-01",NA,NA,NA,0.006300667
"LATS2","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.017","0.027","0.983","5.16e-01",NA,NA,NA,0.006522604
"RPH3AL","Brain Prefrontal cortex","ALZ","MR Egger",4," 0.056","0.072","1.058","5.17e-01",0.274515289,0.326846451,0.498666795,0.014422849
"ABR","Brain Prefrontal cortex","ALZ","Wald ratio",1,"-0.008","0.013","0.992","5.24e-01",NA,NA,NA,0.009664421
"WDR62","Brain Prefrontal cortex","ALZ","Wald ratio",1," 0.013","0.020","1.013","5.27e-01",NA,NA,NA,0.00593979
