"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"FKRP","Brain","ED","Wald ratio",1," 0.024","0.056","1.024","6.72e-01",NA,NA,NA,0.008801914
"ZNF536","Brain","ED","Wald ratio",1," 0.027","0.065","1.028","6.73e-01",NA,NA,NA,0.010329754
"ZBTB46","Brain","ED","Wald ratio",1," 0.018","0.044","1.019","6.74e-01",NA,NA,NA,0.007459323
"SORBS3","Brain","ED","Wald ratio",1,"-0.013","0.030","0.988","6.76e-01",NA,NA,NA,0.007613635
"TIAM1","Brain","ED","Wald ratio",1,"-0.032","0.077","0.968","6.76e-01",NA,NA,NA,0.011412904
"VSTM2B-DT","Brain","ED","Wald ratio",1,"-0.012","0.029","0.988","6.77e-01",NA,NA,NA,0.008142252
"PKP3","Brain","ED","Wald ratio",1,"-0.026","0.063","0.974","6.79e-01",NA,NA,NA,0.011758193
"CDC42BPA","Brain","ED","Wald ratio",1," 0.027","0.065","1.027","6.79e-01",NA,NA,NA,0.011130978
"PGBD5","Brain","ED","Wald ratio",1,"-0.010","0.025","0.990","6.81e-01",NA,NA,NA,0.007326629
"PRKCA","Brain","ED","Wald ratio",1," 0.021","0.051","1.021","6.82e-01",NA,NA,NA,0.007372244
"SLC13A3","Brain","ED","Wald ratio",1," 0.024","0.059","1.024","6.83e-01",NA,NA,NA,0.009958593
"FAM135B","Brain","ED","Wald ratio",1,"-0.028","0.069","0.973","6.86e-01",NA,NA,NA,0.010829588
"ENSG00000286126","Brain","ED","Wald ratio",1," 0.020","0.049","1.020","6.87e-01",NA,NA,NA,0.00772547
"ASCL5","Brain","ED","Wald ratio",1," 0.018","0.045","1.018","6.88e-01",NA,NA,NA,0.007349237
"SSC5D","Brain","ED","Wald ratio",1," 0.020","0.050","1.020","6.90e-01",NA,NA,NA,0.007658405
"GSE1","Brain","ED","Wald ratio",1," 0.027","0.069","1.028","6.91e-01",NA,NA,NA,0.01017801
"FRK","Brain","ED","Wald ratio",1," 0.015","0.038","1.015","6.94e-01",NA,NA,NA,0.007220003
"PDZRN4","Brain","ED","Wald ratio",1,"-0.015","0.039","0.985","6.97e-01",NA,NA,NA,0.007419501
"HIP1","Brain","ED","Wald ratio",1,"-0.029","0.075","0.971","6.98e-01",NA,NA,NA,0.023420709
"FEZ2","Brain","ED","Wald ratio",1," 0.014","0.036","1.014","6.98e-01",NA,NA,NA,0.008100844
"CCDC13-AS1","Brain","ED","Wald ratio",1,"-0.013","0.032","0.987","6.98e-01",NA,NA,NA,0.007153104
"B3GNTL1","Brain","ED","Inverse variance weighted",2,"-0.009","0.024","0.991","7.02e-01",NA,0.940836067,NA,0.00836314
"SHANK2","Brain","ED","Wald ratio",1,"-0.018","0.046","0.983","7.03e-01",NA,NA,NA,0.008081805
"TMOD1","Brain","ED","Wald ratio",1,"-0.021","0.056","0.979","7.03e-01",NA,NA,NA,0.0089156
"SRD5A3","Brain","ED","Wald ratio",1," 0.032","0.086","1.033","7.07e-01",NA,NA,NA,0.013122175
"HMGA1P7","Brain","ED","Wald ratio",1," 0.024","0.064","1.024","7.09e-01",NA,NA,NA,0.01280337
"STK32C","Brain","ED","Wald ratio",1,"-0.016","0.044","0.984","7.09e-01",NA,NA,NA,0.008524302
"MYO9B","Brain","ED","Wald ratio",1," 0.021","0.057","1.021","7.12e-01",NA,NA,NA,0.008460109
"KCNT1","Brain","ED","Wald ratio",1,"-0.020","0.054","0.980","7.13e-01",NA,NA,NA,0.008196988
"COL6A6","Brain","ED","Wald ratio",1," 0.015","0.042","1.016","7.13e-01",NA,NA,NA,0.009184081
"ENSG00000285726","Brain","ED","Wald ratio",1," 0.020","0.055","1.020","7.15e-01",NA,NA,NA,0.008812346
"LIMS1","Brain","ED","Wald ratio",1,"-0.010","0.027","0.990","7.15e-01",NA,NA,NA,0.007249887
"PALD1","Brain","ED","Wald ratio",1,"-0.009","0.024","0.991","7.17e-01",NA,NA,NA,0.00714012
"RIBC2","Brain","ED","Wald ratio",1,"-0.010","0.027","0.991","7.23e-01",NA,NA,NA,0.007430483
"CCDC175","Brain","ED","Wald ratio",1," 0.011","0.030","1.011","7.24e-01",NA,NA,NA,0.007895863
"HBZ","Brain","ED","Wald ratio",1,"-0.021","0.060","0.979","7.24e-01",NA,NA,NA,0.00965218
"HS6ST1","Brain","ED","Wald ratio",1,"-0.019","0.053","0.981","7.24e-01",NA,NA,NA,0.007320425
"HSD17B4","Brain","ED","Wald ratio",1,"-0.013","0.036","0.987","7.26e-01",NA,NA,NA,0.007057207
"DPY19L4","Brain","ED","Wald ratio",1,"-0.014","0.039","0.987","7.26e-01",NA,NA,NA,0.00752243
"CCDC158","Brain","ED","Wald ratio",1," 0.008","0.023","1.008","7.28e-01",NA,NA,NA,0.007102475
"ZFAND2A-DT","Brain","ED","Wald ratio",1," 0.013","0.037","1.013","7.29e-01",NA,NA,NA,0.007721772
"TRHDE","Brain","ED","Wald ratio",1,"-0.019","0.055","0.981","7.29e-01",NA,NA,NA,0.014789756
"NMNAT2","Brain","ED","Wald ratio",1,"-0.018","0.051","0.983","7.30e-01",NA,NA,NA,0.007303413
"ENSG00000269504","Brain","ED","Wald ratio",1,"-0.015","0.042","0.986","7.30e-01",NA,NA,NA,0.010291862
"PI4K2B","Brain","ED","Wald ratio",1,"-0.026","0.077","0.974","7.30e-01",NA,NA,NA,0.013383601
"CPEB4","Brain","ED","Wald ratio",1," 0.017","0.051","1.018","7.32e-01",NA,NA,NA,0.007193561
"CYP4V2","Brain","ED","Wald ratio",1,"-0.017","0.051","0.983","7.32e-01",NA,NA,NA,0.007658368
"HTRA1","Brain","ED","Wald ratio",1," 0.020","0.061","1.020","7.38e-01",NA,NA,NA,0.008721187
"CRPPA","Brain","ED","Wald ratio",1,"-0.015","0.046","0.985","7.41e-01",NA,NA,NA,0.007732644
"RIMKLA","Brain","ED","Wald ratio",1," 0.012","0.038","1.013","7.41e-01",NA,NA,NA,0.007268277
"RALGPS1","Brain","ED","Wald ratio",1,"-0.008","0.025","0.992","7.41e-01",NA,NA,NA,0.007113323
"ENSG00000285575","Brain","ED","Wald ratio",1," 0.016","0.049","1.016","7.42e-01",NA,NA,NA,0.009013497
"ENSG00000226824","Brain","ED","Wald ratio",1," 0.018","0.055","1.018","7.42e-01",NA,NA,NA,0.009626929
"CAPRIN2","Brain","ED","Wald ratio",1," 0.017","0.052","1.017","7.42e-01",NA,NA,NA,0.007779199
"ADARB2","Brain","ED","Inverse variance weighted",2,"-0.010","0.032","0.990","7.42e-01",NA,0.312830947,NA,0.00798951
"LINC01181","Brain","ED","Wald ratio",1,"-0.014","0.041","0.987","7.43e-01",NA,NA,NA,0.007159348
"CFAP61","Brain","ED","Wald ratio",1,"-0.016","0.049","0.984","7.44e-01",NA,NA,NA,0.007669855
"ENSG00000289108","Brain","ED","Wald ratio",1," 0.021","0.065","1.021","7.47e-01",NA,NA,NA,0.011835094
"ENSG00000286760","Brain","ED","Wald ratio",1,"-0.016","0.050","0.984","7.48e-01",NA,NA,NA,0.008579424
"ENSG00000285743","Brain","ED","Wald ratio",1," 0.016","0.052","1.017","7.52e-01",NA,NA,NA,0.008208914
"STAP2","Brain","ED","Wald ratio",1,"-0.010","0.032","0.990","7.52e-01",NA,NA,NA,0.007745931
"ARSI","Brain","ED","Wald ratio",1,"-0.017","0.054","0.983","7.52e-01",NA,NA,NA,0.009685103
"ENSG00000249451","Brain","ED","Wald ratio",1," 0.008","0.024","1.008","7.54e-01",NA,NA,NA,0.00712611
"CAPN14","Brain","ED","Wald ratio",1," 0.027","0.086","1.027","7.54e-01",NA,NA,NA,0.012151434
"TCF20","Brain","ED","Wald ratio",1," 0.056","0.180","1.058","7.54e-01",NA,NA,NA,0.02436461
"CDC20B","Brain","ED","Wald ratio",1,"-0.024","0.076","0.977","7.56e-01",NA,NA,NA,0.011939836
"COX7A2","Brain","ED","Wald ratio",1," 0.022","0.071","1.022","7.58e-01",NA,NA,NA,0.010723814
"PTCSC2","Brain","ED","Wald ratio",1,"-0.017","0.055","0.983","7.58e-01",NA,NA,NA,0.010067153
"CSDC2","Brain","ED","Wald ratio",1," 0.018","0.058","1.018","7.59e-01",NA,NA,NA,0.009100958
"ENSG00000257239","Brain","ED","Wald ratio",1," 0.012","0.040","1.012","7.61e-01",NA,NA,NA,0.007156949
"AGA","Brain","ED","Wald ratio",1," 0.011","0.037","1.011","7.62e-01",NA,NA,NA,0.007512976
"MED12L","Brain","ED","Wald ratio",1," 0.016","0.054","1.016","7.63e-01",NA,NA,NA,0.00755905
"IPO9","Brain","ED","Wald ratio",1,"-0.015","0.052","0.985","7.64e-01",NA,NA,NA,0.008424104
"CHRDL2","Brain","ED","Wald ratio",1," 0.025","0.083","1.025","7.65e-01",NA,NA,NA,0.019308221
"CDH23","Brain","ED","Wald ratio",1,"-0.017","0.058","0.983","7.65e-01",NA,NA,NA,0.008978152
"ADAR","Brain","ED","Wald ratio",1," 0.008","0.026","1.008","7.65e-01",NA,NA,NA,0.006939391
