"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"MPHOSPH6","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.02,0.013,0.981,0.133,NA,NA,NA,3.55e-05
"CDK7","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.016,0.011,1.016,0.133,NA,NA,NA,1.19e-05
"SCAMP1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.014,0.01,0.986,0.134,NA,NA,NA,9.37e-06
"ZWINT","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.012,0.008,0.988,0.134,NA,NA,NA,0.000145915
"LAMB1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.015,0.01,0.985,0.134,NA,NA,NA,4.64e-05
"KIAA1549L","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.015,0.01,0.985,0.134,NA,NA,NA,2.38e-05
"PLAGL1","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.017,0.011,1.017,0.134,NA,NA,NA,3.14e-05
"ZNF776","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.012,0.008,1.013,0.135,NA,NA,NA,1.52e-05
"ASB1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.01,0.007,0.99,0.135,NA,NA,NA,5.54e-06
"BRINP3","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.019,0.012,0.982,0.135,NA,NA,NA,1.54e-05
"SLC7A1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.017,0.011,0.984,0.135,NA,NA,NA,8.47e-06
"ZBTB7A","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.015,0.01,1.015,0.136,NA,NA,NA,1.9e-05
"MTARC1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.017,0.011,0.984,0.136,NA,NA,NA,9.68e-06
"LETM2","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.014,0.009,0.986,0.136,NA,NA,NA,1.79e-05
"TMOD2","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.014,0.01,0.986,0.136,NA,NA,NA,8.41e-06
"IRAG1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.006,0.004,0.994,0.136,NA,NA,NA,0.007067688
"CELF2-DT","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.015,0.01,1.015,0.136,NA,NA,NA,9.91e-06
"IRS2","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.017,0.011,1.017,0.137,NA,NA,NA,1.06e-05
"RUNDC3A-AS1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.008,0.005,0.992,0.137,NA,NA,NA,0.005722032
"FRS2","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.013,0.008,0.988,0.137,NA,NA,NA,1.98e-05
"CCDC66","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.01,0.006,0.991,0.137,NA,NA,NA,0.001093373
"GNL2","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.018,0.012,1.018,0.137,NA,NA,NA,5.84e-06
"NME2","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.005,0.004,0.995,0.137,NA,NA,NA,0.016104184
"CRNDE","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.013,0.009,1.013,0.138,NA,NA,NA,6.12e-06
"UBE2I","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.01,0.006,0.99,0.138,NA,NA,NA,0.004572991
"PCCB","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.014,0.01,1.014,0.138,NA,NA,NA,8.02e-06
"DPYD","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.014,0.009,1.014,0.138,NA,NA,NA,6.76e-06
"ASIC1","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.017,0.011,1.017,0.139,NA,NA,NA,1.71e-05
"LRCH3","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.011,0.007,1.011,0.139,NA,NA,NA,9.99e-06
"ETV6","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.018,0.012,1.018,0.139,NA,NA,NA,7.65e-06
"SMAD2","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.014,0.01,1.014,0.14,NA,NA,NA,4.87e-05
"CRIM1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.015,0.01,0.985,0.14,NA,NA,NA,2.56e-05
"ILF2","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.012,0.008,1.012,0.14,NA,NA,NA,6.01e-06
"PTPN7","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.017,0.012,1.017,0.14,NA,NA,NA,1.39e-05
"BCAP29","Brain Putamen basal ganglia","DEP","Wald ratio",1,0.012,0.008,1.012,0.14,NA,NA,NA,0.000114852
"ABI1","Brain Putamen basal ganglia","DEP","Wald ratio",1,-0.014,0.009,0.986,0.14,NA,NA,NA,0.002045912
