Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
STAM,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.016,1.02,0.218,NA,NA,NA,6.65E-06
LHPP,Brain Hypothalamus,ADHD,Wald ratio,1,0.018,0.015,1.018,0.218,NA,NA,NA,0.006429812
SAYSD1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.051,0.041,0.951,0.218,NA,NA,NA,1.31E-05
NRAS,Brain Hypothalamus,ADHD,Wald ratio,1,0.04,0.033,1.041,0.219,NA,NA,NA,1.05E-05
HNRNPU,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.019,1.024,0.22,NA,NA,NA,6.89E-06
UGP2,Brain Hypothalamus,ADHD,Wald ratio,1,0.015,0.012,1.015,0.22,NA,NA,NA,0.012418249
CADM1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.039,0.032,0.962,0.22,NA,NA,NA,0.000151291
NPY2R,Brain Hypothalamus,ADHD,Wald ratio,1,0.027,0.022,1.028,0.22,NA,NA,NA,2.62E-05
VPS35L,Brain Hypothalamus,ADHD,Wald ratio,1,-0.016,0.013,0.984,0.22,NA,NA,NA,0.010657187
PPP1R2,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.019,1.024,0.22,NA,NA,NA,0.001127973
PIERCE2,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.018,1.022,0.22,NA,NA,NA,9.45E-06
OPALIN,Brain Hypothalamus,ADHD,Wald ratio,1,-0.018,0.015,0.982,0.221,NA,NA,NA,0.036483705
SKIC3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.02,0.976,0.221,NA,NA,NA,2.13E-05
GIN1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.017,0.979,0.221,NA,NA,NA,1.42E-05
RAD52,Brain Hypothalamus,ADHD,Wald ratio,1,-0.027,0.022,0.973,0.221,NA,NA,NA,0.00013647
DNAAF1,Brain Hypothalamus,ADHD,Wald ratio,1,0.009,0.008,1.009,0.221,NA,NA,NA,0.009803843
AARS2,Brain Hypothalamus,ADHD,Wald ratio,1,0.026,0.021,1.027,0.222,NA,NA,NA,6.58E-05
SRP19,Brain Hypothalamus,ADHD,Wald ratio,1,-0.017,0.014,0.984,0.223,NA,NA,NA,4.90E-06
TAFA2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.031,0.025,0.97,0.223,NA,NA,NA,3.29E-05
MAPK10,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.021,0.975,0.223,NA,NA,NA,0.000825395
ESD,Brain Hypothalamus,ADHD,Wald ratio,1,-0.01,0.008,0.99,0.223,NA,NA,NA,3.20E-05
STT3B,Brain Hypothalamus,ADHD,Wald ratio,1,-0.029,0.023,0.972,0.223,NA,NA,NA,1.63E-05
ACTR8,Brain Hypothalamus,ADHD,Wald ratio,1,-0.03,0.024,0.971,0.224,NA,NA,NA,1.33E-05
SYPL1,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.019,1.024,0.224,NA,NA,NA,0.000370283
NOP16,Brain Hypothalamus,ADHD,Wald ratio,1,-0.033,0.027,0.968,0.224,NA,NA,NA,1.22E-05
PAX8-AS1,Brain Hypothalamus,ADHD,Wald ratio,1,0.02,0.016,1.02,0.225,NA,NA,NA,0.014870865
C11orf24,Brain Hypothalamus,ADHD,Wald ratio,1,0.011,0.009,1.012,0.226,NA,NA,NA,0.010681738
WNK1,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.019,1.023,0.226,NA,NA,NA,0.007559868
CANT1,Brain Hypothalamus,ADHD,Wald ratio,1,0.025,0.02,1.025,0.227,NA,NA,NA,0.001234422
SMUG1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.022,0.018,0.978,0.227,NA,NA,NA,0.004504024
PIGBOS1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.01,0.009,0.99,0.227,NA,NA,NA,0.01082875
CCPG1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.01,0.009,0.99,0.227,NA,NA,NA,0.01082875
ITGB1BP1,Brain Hypothalamus,ADHD,Wald ratio,1,0.012,0.01,1.012,0.228,NA,NA,NA,0.009911891
SKIL,Brain Hypothalamus,ADHD,Wald ratio,1,-0.03,0.025,0.97,0.228,NA,NA,NA,5.66E-05
VAMP3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.033,0.027,0.968,0.228,NA,NA,NA,1.33E-05
XPA,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.016,1.019,0.229,NA,NA,NA,2.13E-05
AEN,Brain Hypothalamus,ADHD,Wald ratio,1,-0.024,0.02,0.977,0.229,NA,NA,NA,0.000114584
MBOAT2,Brain Hypothalamus,ADHD,Wald ratio,1,0.02,0.017,1.02,0.229,NA,NA,NA,7.04E-05
UPP1,Brain Hypothalamus,ADHD,Wald ratio,1,0.029,0.024,1.029,0.229,NA,NA,NA,1.45E-05
RNF32,Brain Hypothalamus,ADHD,Wald ratio,1,-0.015,0.012,0.986,0.229,NA,NA,NA,5.63E-06
CYP2C8,Brain Hypothalamus,ADHD,Wald ratio,1,-0.016,0.013,0.984,0.229,NA,NA,NA,6.94E-06
H4C16,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.018,1.022,0.23,NA,NA,NA,2.48E-05
RASSF8-AS1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.013,0.011,0.987,0.231,NA,NA,NA,0.012116425
SH3BGRL2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.029,0.025,0.971,0.231,NA,NA,NA,7.73E-05
KCND3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.03,0.025,0.97,0.231,NA,NA,NA,1.40E-05
CMC2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.012,0.01,0.988,0.232,NA,NA,NA,0.012351033
LONRF1,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.019,1.023,0.232,NA,NA,NA,1.23E-05
BTF3,Brain Hypothalamus,ADHD,Wald ratio,1,0.04,0.033,1.041,0.232,NA,NA,NA,4.99E-05
CACNA2D1,Brain Hypothalamus,ADHD,Wald ratio,1,0.021,0.017,1.021,0.233,NA,NA,NA,0.000164097
LRMDA,Brain Hypothalamus,ADHD,Wald ratio,1,0.015,0.013,1.015,0.233,NA,NA,NA,0.009368587
CAMKMT,Brain Hypothalamus,ADHD,Wald ratio,1,0.011,0.009,1.011,0.234,NA,NA,NA,1.08E-05
MFSD2A,Brain Hypothalamus,ADHD,Wald ratio,1,0.035,0.029,1.036,0.234,NA,NA,NA,3.65E-05
IBTK,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.021,0.975,0.234,NA,NA,NA,4.67E-05
DMAC2L,Brain Hypothalamus,ADHD,Wald ratio,1,0.02,0.017,1.02,0.234,NA,NA,NA,0.00128828
MRPS9,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.017,0.979,0.235,NA,NA,NA,0.006804955
UBAP2,Brain Hypothalamus,ADHD,Wald ratio,1,0.026,0.022,1.026,0.235,NA,NA,NA,3.49E-05
SMAP2,Brain Hypothalamus,ADHD,Wald ratio,1,0.016,0.014,1.016,0.236,NA,NA,NA,8.62E-06
GPR137C,Brain Hypothalamus,ADHD,Wald ratio,1,0.03,0.025,1.03,0.236,NA,NA,NA,3.57E-05
SVIL-AS1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.02,0.017,0.98,0.236,NA,NA,NA,0.001965906
DGAT2,Brain Hypothalamus,ADHD,Wald ratio,1,0.026,0.022,1.026,0.236,NA,NA,NA,0.000166545
ZNF85,Brain Hypothalamus,ADHD,Wald ratio,1,-0.011,0.009,0.989,0.236,NA,NA,NA,0.000667119
GLO1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.013,0.011,0.987,0.236,NA,NA,NA,4.92E-06
SEC23IP,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.019,1.022,0.236,NA,NA,NA,3.19E-05
TCP1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.02,0.977,0.236,NA,NA,NA,1.97E-05
CNTN1,Brain Hypothalamus,ADHD,Wald ratio,1,0.025,0.021,1.025,0.236,NA,NA,NA,2.69E-05
PXDC1,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.018,1.022,0.237,NA,NA,NA,6.70E-05
TMEM14A,Brain Hypothalamus,ADHD,Wald ratio,1,0.014,0.012,1.014,0.237,NA,NA,NA,0.011396193
KHDC4,Brain Hypothalamus,ADHD,Wald ratio,1,-0.033,0.028,0.967,0.237,NA,NA,NA,5.87E-05
DTNBP1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.027,0.023,0.974,0.237,NA,NA,NA,1.65E-05
KLF3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.018,0.979,0.237,NA,NA,NA,6.96E-05
YTHDC1,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.02,1.024,0.237,NA,NA,NA,0.000192567
NUDT2,Brain Hypothalamus,ADHD,Wald ratio,1,0.014,0.012,1.014,0.238,NA,NA,NA,0.012536039
SCLT1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.014,0.012,0.986,0.238,NA,NA,NA,0.009890794
APOC1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.037,0.031,0.964,0.238,NA,NA,NA,1.44E-05
APOA1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.026,0.022,0.975,0.239,NA,NA,NA,3.31E-05
PUS10,Brain Hypothalamus,ADHD,Wald ratio,1,0.032,0.027,1.033,0.239,NA,NA,NA,7.66E-05
LINC01473,Brain Hypothalamus,ADHD,Wald ratio,1,0.04,0.034,1.041,0.239,NA,NA,NA,1.09E-05
SETD3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.028,0.023,0.973,0.239,NA,NA,NA,0.003002184
GABRA2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.03,0.025,0.971,0.24,NA,NA,NA,1.08E-05
SPRTN,Brain Hypothalamus,ADHD,Wald ratio,1,-0.029,0.024,0.972,0.24,NA,NA,NA,1.08E-05
SNRPA1,Brain Hypothalamus,ADHD,Wald ratio,1,0.018,0.015,1.018,0.24,NA,NA,NA,0.00989603
ARHGDIB,Brain Hypothalamus,ADHD,Wald ratio,1,0.028,0.024,1.029,0.241,NA,NA,NA,1.67E-05
DCK,Brain Hypothalamus,ADHD,Wald ratio,1,0.021,0.018,1.022,0.241,NA,NA,NA,0.000458489
UTP23,Brain Hypothalamus,ADHD,Wald ratio,1,0.014,0.012,1.014,0.241,NA,NA,NA,1.60E-05
PCYOX1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.022,0.019,0.979,0.242,NA,NA,NA,1.09E-05
IFNGR2,Brain Hypothalamus,ADHD,Wald ratio,1,0.02,0.017,1.02,0.242,NA,NA,NA,7.59E-06
NAA16,Brain Hypothalamus,ADHD,Wald ratio,1,-0.018,0.015,0.983,0.242,NA,NA,NA,2.50E-05
PRDM4,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.016,1.019,0.243,NA,NA,NA,2.12E-05
ATXN1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.021,0.976,0.243,NA,NA,NA,1.85E-05
PDCD6IP,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.022,0.975,0.243,NA,NA,NA,0.000131856
SNX10-AS1,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.019,1.022,0.244,NA,NA,NA,6.03E-06
RO60,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.02,0.977,0.244,NA,NA,NA,1.56E-05
PWWP2A,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.021,0.976,0.244,NA,NA,NA,8.58E-06
TRERF1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.016,0.014,0.984,0.245,NA,NA,NA,5.68E-06
ANKLE2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.024,0.02,0.977,0.245,NA,NA,NA,0.00772107
RXRG,Brain Hypothalamus,ADHD,Wald ratio,1,-0.014,0.012,0.986,0.246,NA,NA,NA,6.13E-06
IRAK1BP1,Brain Hypothalamus,ADHD,Wald ratio,1,0.018,0.016,1.018,0.246,NA,NA,NA,0.000700073
CARMIL1,Brain Hypothalamus,ADHD,Wald ratio,1,0.017,0.015,1.017,0.246,NA,NA,NA,4.25E-05
EMC9,Brain Hypothalamus,ADHD,Wald ratio,1,0.025,0.022,1.026,0.247,NA,NA,NA,0.000259104
ZDHHC17,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.018,0.979,0.247,NA,NA,NA,1.37E-05
TLE4,Brain Hypothalamus,ADHD,Wald ratio,1,0.013,0.011,1.013,0.248,NA,NA,NA,6.02E-06
MALRD1,Brain Hypothalamus,ADHD,Wald ratio,1,0.025,0.022,1.025,0.248,NA,NA,NA,2.69E-05
BLTP3B,Brain Hypothalamus,ADHD,Wald ratio,1,-0.028,0.024,0.972,0.248,NA,NA,NA,8.56E-05
ROBO1,Brain Hypothalamus,ADHD,Wald ratio,1,0.037,0.032,1.038,0.249,NA,NA,NA,5.99E-05
THOC3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.035,0.03,0.966,0.249,NA,NA,NA,2.00E-05
PLEKHA5,Brain Hypothalamus,ADHD,Wald ratio,1,0.026,0.022,1.026,0.25,NA,NA,NA,0.000773427
ELP3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.011,0.009,0.989,0.251,NA,NA,NA,0.013379025
FN1,Brain Hypothalamus,ADHD,Wald ratio,1,0.021,0.019,1.022,0.251,NA,NA,NA,0.000272091
ZNF266,Brain Hypothalamus,ADHD,Wald ratio,1,0.016,0.014,1.016,0.251,NA,NA,NA,0.00892965
LRP12,Brain Hypothalamus,ADHD,Wald ratio,1,0.017,0.015,1.017,0.251,NA,NA,NA,0.001613438
DDAH1,Brain Hypothalamus,ADHD,Wald ratio,1,0.026,0.022,1.026,0.251,NA,NA,NA,8.91E-06
SMARCA2,Brain Hypothalamus,ADHD,Wald ratio,1,0.014,0.012,1.014,0.251,NA,NA,NA,0.004946701
YEATS4,Brain Hypothalamus,ADHD,Wald ratio,1,-0.017,0.015,0.983,0.251,NA,NA,NA,2.05E-05
JAK2,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.021,1.025,0.252,NA,NA,NA,6.30E-06
USP46,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.019,1.022,0.252,NA,NA,NA,1.10E-05
GRHL1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.02,0.017,0.981,0.252,NA,NA,NA,6.34E-06
LRRTM1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.027,0.023,0.974,0.252,NA,NA,NA,1.50E-05
CTSB,Brain Hypothalamus,ADHD,Wald ratio,1,0.01,0.008,1.01,0.253,NA,NA,NA,0.009221478
NAP1L1,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.019,1.022,0.253,NA,NA,NA,1.87E-05
SCCPDH,Brain Hypothalamus,ADHD,Wald ratio,1,-0.018,0.016,0.982,0.255,NA,NA,NA,9.16E-06
R3HCC1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.018,0.016,0.982,0.256,NA,NA,NA,0.004590096
PAXBP1-AS1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.029,0.025,0.971,0.256,NA,NA,NA,1.96E-05
MRPL11,Brain Hypothalamus,ADHD,Wald ratio,1,0.013,0.011,1.013,0.256,NA,NA,NA,0.010347118
NAPB,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.02,1.023,0.256,NA,NA,NA,0.00071194
NUP98,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.02,0.978,0.256,NA,NA,NA,6.04E-05
TFB1M,Brain Hypothalamus,ADHD,Wald ratio,1,-0.011,0.009,0.989,0.256,NA,NA,NA,0.009037601
INTS12,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.016,1.019,0.256,NA,NA,NA,7.84E-05
SYT14,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.021,0.977,0.257,NA,NA,NA,1.44E-05
DCAF8,Brain Hypothalamus,ADHD,Wald ratio,1,-0.054,0.048,0.947,0.257,NA,NA,NA,3.03E-05
SPATS2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.021,0.977,0.259,NA,NA,NA,2.75E-05
QDPR,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.019,0.979,0.259,NA,NA,NA,0.001197955
CEMIP2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.019,0.979,0.259,NA,NA,NA,1.71E-05
RIT2,Brain Hypothalamus,ADHD,Wald ratio,1,0.021,0.019,1.021,0.26,NA,NA,NA,2.62E-05
GAS5,Brain Hypothalamus,ADHD,Wald ratio,1,-0.009,0.008,0.991,0.26,NA,NA,NA,0.015215214
CSTF1,Brain Hypothalamus,ADHD,Wald ratio,1,0.033,0.029,1.034,0.26,NA,NA,NA,7.17E-06
LINC02696,Brain Hypothalamus,ADHD,Wald ratio,1,-0.017,0.015,0.983,0.261,NA,NA,NA,0.000108926
SRSF11,Brain Hypothalamus,ADHD,Wald ratio,1,0.027,0.024,1.027,0.261,NA,NA,NA,0.000133459
ZNF774,Brain Hypothalamus,ADHD,Wald ratio,1,-0.018,0.016,0.983,0.261,NA,NA,NA,5.55E-06
AUTS2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.021,0.977,0.261,NA,NA,NA,3.10E-05
KIF23-AS1,Brain Hypothalamus,ADHD,Wald ratio,1,0.037,0.033,1.038,0.262,NA,NA,NA,8.05E-06
CD83,Brain Hypothalamus,ADHD,Wald ratio,1,-0.014,0.013,0.986,0.263,NA,NA,NA,7.06E-06
DGCR2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.024,0.021,0.976,0.263,NA,NA,NA,3.89E-05
C2CD5,Brain Hypothalamus,ADHD,Wald ratio,1,-0.022,0.02,0.978,0.263,NA,NA,NA,1.80E-05
SLC25A28,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.021,1.024,0.264,NA,NA,NA,0.000123239
EAPP,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.021,1.024,0.264,NA,NA,NA,6.75E-05
PBX1,Brain Hypothalamus,ADHD,Wald ratio,1,0.021,0.019,1.021,0.264,NA,NA,NA,9.94E-05
STAU1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.029,0.026,0.971,0.265,NA,NA,NA,1.67E-05
PDLIM5,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.02,1.023,0.265,NA,NA,NA,0.000327679
ATXN7L2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.036,0.033,0.964,0.265,NA,NA,NA,2.60E-05
JAK1,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.021,1.023,0.265,NA,NA,NA,1.91E-05
SEMA3B,Brain Hypothalamus,ADHD,Wald ratio,1,0.012,0.011,1.012,0.265,NA,NA,NA,4.29E-06
EMP3,Brain Hypothalamus,ADHD,Wald ratio,1,0.03,0.027,1.031,0.266,NA,NA,NA,0.000315424
RNLS,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.022,1.025,0.266,NA,NA,NA,1.78E-05
HSPG2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.021,0.977,0.266,NA,NA,NA,1.07E-05
STRADA,Brain Hypothalamus,ADHD,Wald ratio,1,0.026,0.023,1.026,0.267,NA,NA,NA,0.000881145
MYSM1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.026,0.023,0.975,0.267,NA,NA,NA,5.61E-06
LIX1,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.02,1.023,0.267,NA,NA,NA,1.28E-05
JPH3,Brain Hypothalamus,ADHD,Wald ratio,1,0.028,0.026,1.029,0.267,NA,NA,NA,3.68E-05
C20orf27,Brain Hypothalamus,ADHD,Wald ratio,1,-0.036,0.032,0.965,0.268,NA,NA,NA,2.49E-05
SYCE1L,Brain Hypothalamus,ADHD,Wald ratio,1,-0.011,0.01,0.989,0.268,NA,NA,NA,0.009223962
MON1B,Brain Hypothalamus,ADHD,Wald ratio,1,-0.011,0.01,0.989,0.268,NA,NA,NA,0.009223962
SNPH,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.022,0.976,0.268,NA,NA,NA,0.010610791
PRUNE2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.03,0.027,0.97,0.268,NA,NA,NA,0.000978097
GUSBP18,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.019,0.98,0.268,NA,NA,NA,4.12E-05
PPFIBP1,Brain Hypothalamus,ADHD,Wald ratio,1,0.02,0.018,1.02,0.268,NA,NA,NA,0.000307455
PASK,Brain Hypothalamus,ADHD,Wald ratio,1,-0.018,0.016,0.982,0.269,NA,NA,NA,1.60E-05
TMEM175,Brain Hypothalamus,ADHD,Wald ratio,1,-0.012,0.011,0.988,0.269,NA,NA,NA,0.008734618
RAP1A,Brain Hypothalamus,ADHD,Wald ratio,1,-0.012,0.011,0.988,0.27,NA,NA,NA,0.008810248
BTBD7,Brain Hypothalamus,ADHD,Wald ratio,1,-0.02,0.018,0.98,0.27,NA,NA,NA,7.64E-06
METTL1,Brain Hypothalamus,ADHD,Wald ratio,1,0.021,0.019,1.021,0.27,NA,NA,NA,8.80E-05
RBM19,Brain Hypothalamus,ADHD,Wald ratio,1,-0.011,0.01,0.99,0.27,NA,NA,NA,0.008891189
PHTF1,Brain Hypothalamus,ADHD,Wald ratio,1,0.013,0.011,1.013,0.271,NA,NA,NA,0.012508694
FBXO27,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.022,1.024,0.271,NA,NA,NA,1.95E-05
SMURF2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.024,0.022,0.976,0.271,NA,NA,NA,5.46E-05
CENPO,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.021,0.978,0.272,NA,NA,NA,1.50E-05
PARP2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.007,0.006,0.993,0.273,NA,NA,NA,0.009370313
ZMAT2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.024,0.022,0.977,0.274,NA,NA,NA,1.52E-05
CPSF7,Brain Hypothalamus,ADHD,Wald ratio,1,0.017,0.016,1.017,0.274,NA,NA,NA,2.02E-05
DGKG,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.019,0.98,0.274,NA,NA,NA,0.000305012
OBI1-AS1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.012,0.011,0.988,0.274,NA,NA,NA,4.09E-06
RC3H1,Brain Hypothalamus,ADHD,Wald ratio,1,0.027,0.025,1.027,0.274,NA,NA,NA,8.52E-06
DCAF15,Brain Hypothalamus,ADHD,Wald ratio,1,-0.017,0.016,0.983,0.275,NA,NA,NA,1.03E-05
RBM42,Brain Hypothalamus,ADHD,Wald ratio,1,-0.042,0.038,0.959,0.275,NA,NA,NA,2.67E-05
MATN2,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.02,1.022,0.276,NA,NA,NA,5.57E-05
VRK1,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.022,1.025,0.276,NA,NA,NA,0.0001084
DOLPP1,Brain Hypothalamus,ADHD,Wald ratio,1,0.023,0.021,1.023,0.277,NA,NA,NA,1.34E-05
RNF20,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.02,1.022,0.277,NA,NA,NA,0.000798085
PIP4K2A,Brain Hypothalamus,ADHD,Wald ratio,1,-0.025,0.023,0.975,0.278,NA,NA,NA,4.50E-05
DNAJA3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.017,0.015,0.983,0.278,NA,NA,NA,7.63E-06
LDHD,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.019,0.979,0.279,NA,NA,NA,7.19E-06
SNRPD3,Brain Hypothalamus,ADHD,Wald ratio,1,0.018,0.016,1.018,0.279,NA,NA,NA,6.72E-05
DHRS11,Brain Hypothalamus,ADHD,Wald ratio,1,0.021,0.019,1.021,0.28,NA,NA,NA,2.73E-05
MND1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.019,0.017,0.982,0.28,NA,NA,NA,2.18E-05
WASHC4,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.022,0.977,0.281,NA,NA,NA,0.000221733
PRDM1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.02,0.019,0.98,0.281,NA,NA,NA,1.38E-05
GUCY1B1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.039,0.036,0.962,0.281,NA,NA,NA,1.90E-05
MGP,Brain Hypothalamus,ADHD,Wald ratio,1,0.029,0.027,1.03,0.282,NA,NA,NA,1.08E-05
LMO2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.022,0.977,0.282,NA,NA,NA,1.23E-05
KLHL5,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.017,1.019,0.282,NA,NA,NA,0.000143542
CYB5D2,Brain Hypothalamus,ADHD,Wald ratio,1,-0.023,0.021,0.977,0.282,NA,NA,NA,3.12E-05
EXOG,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.018,1.019,0.283,NA,NA,NA,1.25E-05
ADPRHL1,Brain Hypothalamus,ADHD,Wald ratio,1,0.015,0.014,1.015,0.283,NA,NA,NA,6.99E-06
OSGEP,Brain Hypothalamus,ADHD,Wald ratio,1,-0.014,0.013,0.986,0.283,NA,NA,NA,0.008348734
NME7,Brain Hypothalamus,ADHD,Wald ratio,1,0.011,0.01,1.011,0.283,NA,NA,NA,0.008439188
CLCA4,Brain Hypothalamus,ADHD,Wald ratio,1,0.024,0.022,1.024,0.283,NA,NA,NA,1.77E-05
PSTPIP2,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.018,1.019,0.284,NA,NA,NA,1.01E-05
EPDR1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.02,0.979,0.284,NA,NA,NA,0.003720254
BRPF3,Brain Hypothalamus,ADHD,Wald ratio,1,0.011,0.01,1.011,0.284,NA,NA,NA,6.29E-06
MRO,Brain Hypothalamus,ADHD,Wald ratio,1,0.017,0.016,1.017,0.286,NA,NA,NA,0.013469199
CD46,Brain Hypothalamus,ADHD,Wald ratio,1,-0.014,0.013,0.986,0.287,NA,NA,NA,0.00948249
EIF4E,Brain Hypothalamus,ADHD,Wald ratio,1,-0.021,0.019,0.98,0.287,NA,NA,NA,8.16E-05
FAM86B1,Brain Hypothalamus,ADHD,Wald ratio,1,-0.018,0.017,0.982,0.287,NA,NA,NA,1.02E-05
PALS2,Brain Hypothalamus,ADHD,Wald ratio,1,0.022,0.021,1.022,0.287,NA,NA,NA,3.18E-05
SYTL3,Brain Hypothalamus,ADHD,Wald ratio,1,0.018,0.017,1.018,0.287,NA,NA,NA,7.35E-06
ST6GALNAC3,Brain Hypothalamus,ADHD,Wald ratio,1,-0.013,0.013,0.987,0.288,NA,NA,NA,4.64E-06
TTC9-DT,Brain Hypothalamus,ADHD,Wald ratio,1,0.019,0.017,1.019,0.288,NA,NA,NA,2.78E-05
ZXDC,Brain Hypothalamus,ADHD,Wald ratio,1,0.025,0.024,1.026,0.289,NA,NA,NA,1.07E-05
SCHIP1,Brain Hypothalamus,ADHD,Wald ratio,1,0.02,0.019,1.02,0.289,NA,NA,NA,0.008589552
GK5,Brain Hypothalamus,ADHD,Wald ratio,1,-0.017,0.016,0.984,0.289,NA,NA,NA,0.001796158
IQCJ-SCHIP1,Brain Hypothalamus,ADHD,Wald ratio,1,0.02,0.019,1.02,0.289,NA,NA,NA,0.008589552
