"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"PIGN","Brain Meta analysis","BP","Wald ratio",1,0.028,0.016,1.028,0.0798,NA,NA,NA,0.024519429
"RAB8A","Brain Meta analysis","BP","Wald ratio",1,0.065,0.037,1.068,0.0801,NA,NA,NA,0.021981547
"AKAP12","Brain Meta analysis","BP","Wald ratio",1,0.019,0.011,1.019,0.0804,NA,NA,NA,0.035766734
"GLI2","Brain Meta analysis","BP","Weighted mode",5,-0.047,0.02,0.954,0.0804,0.69695924,0.287763869,0.15569603,0.006602742
"GRHL2","Brain Meta analysis","BP","Wald ratio",1,-0.03,0.017,0.97,0.0805,NA,NA,NA,0.051280514
"CACNB2","Brain Meta analysis","BP","Weighted mode",3,0.055,0.017,1.057,0.0805,1.13e-08,3.27e-09,0.733274553,0.907587737
"NR3C1","Brain Meta analysis","BP","Wald ratio",1,0.016,0.009,1.016,0.0805,NA,NA,NA,0.021305305
"TSHR","Brain Meta analysis","BP","Simple mode",4,0.048,0.018,1.049,0.0807,0.76417349,0.202429926,0.180984712,0.02848455
"ATXN1","Brain Meta analysis","BP","Inverse variance weighted",2,-0.033,0.019,0.968,0.0808,NA,0.657053219,NA,0.008394216
"GTF2IRD1","Brain Meta analysis","BP","Wald ratio",1,-0.014,0.008,0.986,0.081,NA,NA,NA,0.022732306
"GRM7","Brain Meta analysis","BP","Inverse variance weighted",2,-0.027,0.016,0.973,0.081,NA,0.573354849,NA,0.014994645
"VSTM5","Brain Meta analysis","BP","Wald ratio",1,0.043,0.025,1.044,0.0819,NA,NA,NA,0.022066369
"PDZRN3","Brain Meta analysis","BP","Inverse variance weighted",2,0.012,0.007,1.012,0.082,NA,0.255241817,NA,0.005460137
"TSPAN33","Brain Meta analysis","BP","Wald ratio",1,-0.054,0.031,0.948,0.0822,NA,NA,NA,0.026677486
"SYT17","Brain Meta analysis","BP","Wald ratio",1,0.055,0.032,1.057,0.0823,NA,NA,NA,0.042072094
"CNTN6","Brain Meta analysis","BP","Inverse variance weighted",2,0.038,0.022,1.039,0.0834,NA,0.421043707,NA,0.037203528
"SH3BP1","Brain Meta analysis","BP","Wald ratio",1,-0.05,0.029,0.951,0.0839,NA,NA,NA,0.03951975
"NEDD9","Brain Meta analysis","BP","Wald ratio",1,-0.038,0.022,0.963,0.0839,NA,NA,NA,0.024603854
"CDYL2","Brain Meta analysis","BP","Inverse variance weighted",2,0.025,0.014,1.025,0.0842,NA,0.497064013,NA,0.022011225
"EBPL","Brain Meta analysis","BP","Wald ratio",1,0.045,0.026,1.046,0.0842,NA,NA,NA,0.02036651
"FBXO15","Brain Meta analysis","BP","Wald ratio",1,0.035,0.02,1.036,0.0846,NA,NA,NA,0.029359429
"LMX1A","Brain Meta analysis","BP","Weighted median",3,-0.015,0.009,0.985,0.0846,0.68792093,0.605278385,0.527188665,0.006481554
"PI16","Brain Meta analysis","BP","Wald ratio",1,-0.042,0.024,0.959,0.0849,NA,NA,NA,0.020235857
"JAKMIP1","Brain Meta analysis","BP","Weighted median",3,0.023,0.014,1.024,0.0853,0.669444046,0.750634183,0.644093494,0.004689571
"SLC38A3","Brain Meta analysis","BP","Wald ratio",1,0.025,0.015,1.026,0.0855,NA,NA,NA,0.021014241
"SLC22A1","Brain Meta analysis","BP","Wald ratio",1,0.043,0.025,1.044,0.0855,NA,NA,NA,0.039122848
"TESC","Brain Meta analysis","BP","Wald ratio",1,-0.014,0.008,0.986,0.0856,NA,NA,NA,0.030699823
"CSMD2","Brain Meta analysis","BP","Inverse variance weighted",3,-0.022,0.013,0.978,0.0859,0.288317384,0.568736739,0.979122436,0.013657089
"DISP1","Brain Meta analysis","BP","Wald ratio",1,0.014,0.008,1.014,0.086,NA,NA,NA,0.023926093
"PRMT8","Brain Meta analysis","BP","Wald ratio",1,0.044,0.026,1.045,0.0861,NA,NA,NA,0.026163101
"CRPPA","Brain Meta analysis","BP","Wald ratio",1,0.061,0.035,1.062,0.0862,NA,NA,NA,0.020173938
"EYA1","Brain Meta analysis","BP","Wald ratio",1,-0.047,0.027,0.954,0.0868,NA,NA,NA,0.028970966
"MFSD1","Brain Meta analysis","BP","Wald ratio",1,0.029,0.017,1.03,0.0871,NA,NA,NA,0.026700176
"HOXD4","Brain Meta analysis","BP","Wald ratio",1,-0.038,0.022,0.963,0.0872,NA,NA,NA,0.022453021
"CPLX2","Brain Meta analysis","BP","Wald ratio",1,0.065,0.038,1.067,0.088,NA,NA,NA,0.024486812
"CAPZB","Brain Meta analysis","BP","Wald ratio",1,0.024,0.014,1.024,0.0882,NA,NA,NA,0.019832729
"B3GAT1","Brain Meta analysis","BP","Wald ratio",1,-0.037,0.021,0.964,0.0882,NA,NA,NA,0.02321118
"PRKCZ","Brain Meta analysis","BP","Wald ratio",1,0.041,0.024,1.042,0.0882,NA,NA,NA,0.027230813
