"Gene","Tissue","Psychiatric.disorder","Method","Nsnp","Beta","SE","OR","P.value","Q_Pvalue.MREgger.","Q_Pvalue.IVW.","P.value.Intercept.","PPH4"
"ZNF143","Brain Spinal cord cervical","ED","Wald ratio",1,-0.011,0.031,0.989,0.717,NA,NA,NA,0.001435402
"CRISPLD1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.015,0.043,0.985,0.719,NA,NA,NA,0.001439692
"TRIM2","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.036,0.987,0.72,NA,NA,NA,0.00706902
"TRABD-AS1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.023,0.992,0.721,NA,NA,NA,0.016820216
"RPH3AL","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.02,0.993,0.722,NA,NA,NA,0.008575543
"MRPL32","Brain Spinal cord cervical","ED","Wald ratio",1,0.014,0.039,1.014,0.723,NA,NA,NA,0.001505486
"CRY2","Brain Spinal cord cervical","ED","Wald ratio",1,0.02,0.056,1.02,0.724,NA,NA,NA,6.68e-05
"ADPRH","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.036,0.987,0.724,NA,NA,NA,0.018860216
"HSD17B4","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.024,1.008,0.726,NA,NA,NA,0.007056939
"KLK10","Brain Spinal cord cervical","ED","Wald ratio",1,0.015,0.041,1.015,0.726,NA,NA,NA,3.86e-05
"LINC01176","Brain Spinal cord cervical","ED","Wald ratio",1,-0.009,0.026,0.991,0.726,NA,NA,NA,0.000550838
"TPRKB","Brain Spinal cord cervical","ED","Wald ratio",1,-0.013,0.038,0.987,0.726,NA,NA,NA,0.007522407
"ODF2L","Brain Spinal cord cervical","ED","Wald ratio",1,-0.01,0.03,0.99,0.727,NA,NA,NA,0.007821146
"CLCA2","Brain Spinal cord cervical","ED","Wald ratio",1,-0.006,0.017,0.994,0.727,NA,NA,NA,0.007832076
"SLC25A26","Brain Spinal cord cervical","ED","Wald ratio",1,0.01,0.028,1.01,0.727,NA,NA,NA,0.007675369
"PEAK1","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.026,1.009,0.727,NA,NA,NA,0.008865214
"BMP8A","Brain Spinal cord cervical","ED","Wald ratio",1,0.029,0.083,1.029,0.727,NA,NA,NA,0.001131107
"PRMT7","Brain Spinal cord cervical","ED","Wald ratio",1,0.013,0.038,1.013,0.728,NA,NA,NA,0.001034235
"SIGLEC12","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.023,1.008,0.728,NA,NA,NA,0.000725476
"TBCB","Brain Spinal cord cervical","ED","Wald ratio",1,-0.021,0.061,0.979,0.729,NA,NA,NA,0.007829427
"ZFAND2A-DT","Brain Spinal cord cervical","ED","Wald ratio",1,0.005,0.013,1.005,0.729,NA,NA,NA,0.007876335
"MTMR9LP","Brain Spinal cord cervical","ED","Wald ratio",1,0.014,0.04,1.014,0.729,NA,NA,NA,0.011387607
"LINC01299","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.023,0.992,0.732,NA,NA,NA,0.007498934
"ARMC1","Brain Spinal cord cervical","ED","Wald ratio",1,0.009,0.025,1.009,0.732,NA,NA,NA,0.007504374
"ZNF506","Brain Spinal cord cervical","ED","Wald ratio",1,0.008,0.023,1.008,0.733,NA,NA,NA,0.009196611
"LCA5L","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.02,0.993,0.734,NA,NA,NA,0.000765629
"GET1","Brain Spinal cord cervical","ED","Wald ratio",1,-0.007,0.021,0.993,0.734,NA,NA,NA,0.007704962
"EPHA5","Brain Spinal cord cervical","ED","Wald ratio",1,0.025,0.074,1.025,0.734,NA,NA,NA,0.00066119
"TBC1D9B","Brain Spinal cord cervical","ED","Wald ratio",1,-0.008,0.024,0.992,0.735,NA,NA,NA,0.01300479
"SP2-DT","Brain Spinal cord cervical","ED","Wald ratio",1,0.01,0.029,1.01,0.736,NA,NA,NA,6.87e-05
"TMEM129","Brain Spinal cord cervical","ED","Wald ratio",1,-0.017,0.05,0.983,0.736,NA,NA,NA,0.005877757
"PLPPR2","Brain Spinal cord cervical","ED","Wald ratio",1,0.007,0.022,1.008,0.737,NA,NA,NA,0.007021319
