"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"GRTP1","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.002","0.018","0.998","8.92e-01",NA,NA,NA,0.00773746
"MYO5B","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.004","0.029","0.996","8.93e-01",NA,NA,NA,0.008514313
"TP73","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.005","0.034","1.005","8.94e-01",NA,NA,NA,0.010764896
"COL22A1","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.005","0.035","1.005","8.95e-01",NA,NA,NA,0.008858938
"APBA2","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.002","0.017","1.002","8.96e-01",NA,NA,NA,0.009496937
"SNPH","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.003","0.021","0.997","9.00e-01",NA,NA,NA,0.007531035
"XKR4","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.002","0.019","1.002","9.00e-01",NA,NA,NA,0.007136825
"NT5DC1","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.002","0.020","0.998","9.03e-01",NA,NA,NA,0.007773135
"FLT4","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.002","0.021","1.002","9.07e-01",NA,NA,NA,0.008943901
"E2F7","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.002","0.021","1.002","9.09e-01",NA,NA,NA,0.007373543
"PLCG2","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.003","0.024","1.003","9.09e-01",NA,NA,NA,0.007371036
"SMCHD1","Brain Prefrontal cortex","ASD","Wald ratio",1,"-0.009","0.080","0.991","9.10e-01",NA,NA,NA,0.019371805
"MS4A15","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.003","0.029","1.003","9.11e-01",NA,NA,NA,0.006948926
"CDHR2","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.002","0.020","1.002","9.12e-01",NA,NA,NA,0.007664794
"TSNARE1","Brain Prefrontal cortex","ASD","Wald ratio",1," 0.002","0.022","1.002","9.14e-01",NA,NA,NA,0.006925334
