"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"PKP3","Brain","PTSD","Wald ratio",1,"-0.029","0.057","0.971","6.12e-01",NA,NA,NA,0.011122468
"ZHX2","Brain","PTSD","Wald ratio",1," 0.028","0.055","1.028","6.12e-01",NA,NA,NA,0.008535583
"ADAR","Brain","PTSD","Wald ratio",1," 0.015","0.029","1.015","6.15e-01",NA,NA,NA,0.008246281
"SV2B","Brain","PTSD","Wald ratio",1,"-0.012","0.024","0.988","6.15e-01",NA,NA,NA,0.008356511
"APOB","Brain","PTSD","Wald ratio",1,"-0.024","0.048","0.976","6.15e-01",NA,NA,NA,0.008796796
"BTBD7","Brain","PTSD","Wald ratio",1,"-0.028","0.056","0.972","6.15e-01",NA,NA,NA,0.010222953
"ENSG00000291212","Brain","PTSD","Wald ratio",1,"-0.021","0.042","0.979","6.19e-01",NA,NA,NA,0.009867665
"DNAH1","Brain","PTSD","Wald ratio",1," 0.018","0.036","1.018","6.22e-01",NA,NA,NA,0.010932126
"FRAS1","Brain","PTSD","Wald ratio",1,"-0.032","0.066","0.968","6.23e-01",NA,NA,NA,0.010168487
"EIF3D","Brain","PTSD","Wald ratio",1,"-0.026","0.052","0.975","6.23e-01",NA,NA,NA,0.009949665
"ETHE1","Brain","PTSD","Wald ratio",1," 0.032","0.066","1.033","6.25e-01",NA,NA,NA,0.010428252
"VSTM2B-DT","Brain","PTSD","Wald ratio",1," 0.015","0.031","1.015","6.26e-01",NA,NA,NA,0.009003739
"JAML","Brain","PTSD","Wald ratio",1,"-0.020","0.041","0.980","6.26e-01",NA,NA,NA,0.008344347
"APOL2","Brain","PTSD","Wald ratio",1," 0.022","0.046","1.022","6.28e-01",NA,NA,NA,0.010510967
