"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"LRRC27","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.058","0.105","0.943","5.80e-01",NA,NA,NA,0.024019993
"SYTL3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.055","0.101","0.946","5.83e-01",NA,NA,NA,0.014770072
"DNAH11","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.032","0.058","1.032","5.83e-01",NA,NA,NA,0.016101572
"GMDS","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.052","0.095","1.054","5.84e-01",NA,NA,NA,0.015129353
"JKAMP","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.031","0.057","0.969","5.85e-01",NA,NA,NA,0.015612167
"RUNX2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.022","0.040","0.978","5.85e-01",NA,NA,NA,0.016113742
"PRKAR1B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.095","0.175","1.100","5.87e-01",NA,NA,NA,0.037691835
"SIM2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.052","1.029","5.87e-01",NA,NA,NA,0.016951799
"C4orf47","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.069","0.127","1.071","5.88e-01",NA,NA,NA,0.016961344
"RBFOX1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.042","0.077","0.959","5.88e-01",NA,NA,NA,0.015457559
"PASK","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.024","0.045","1.024","5.92e-01",NA,NA,NA,0.033465582
"PSD4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.032","0.059","0.969","5.93e-01",NA,NA,NA,0.014726155
"THAP4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.024","0.046","0.976","5.95e-01",NA,NA,NA,0.023540993
"IQSEC3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.016","0.031","0.984","5.97e-01",NA,NA,NA,0.016456699
"ARHGEF18","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.036","0.069","0.964","5.97e-01",NA,NA,NA,0.020140304
"CACNA1C","Brain Prefrontal cortex","ANX","Simple mode",3,"-0.032","0.052","0.968","5.99e-01",0.302539039,0.495236901,0.671336608,0.046251646
"ABCB8","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.035","0.067","1.036","5.99e-01",NA,NA,NA,0.02538488
"RYR3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.034","0.065","0.967","6.03e-01",NA,NA,NA,0.013158118
"TMEM120B","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.032","0.061","0.969","6.05e-01",NA,NA,NA,0.025564284
"EEF2K","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.052","0.974","6.10e-01",NA,NA,NA,0.017991427
"PPP3R1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.036","0.071","1.036","6.12e-01",NA,NA,NA,0.016118901
"CARMIL3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.055","1.028","6.14e-01",NA,NA,NA,0.021386261
"MAD1L1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.032","0.064","1.033","6.15e-01",NA,NA,NA,0.016932086
"SNTG2","Brain Prefrontal cortex","ANX","Weighted median",3,"-0.014","0.028","0.986","6.15e-01",0.682401441,0.804513514,0.696082744,0.027057103
"ITPR2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.045","0.089","0.956","6.16e-01",NA,NA,NA,0.016626663
"ASTN2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.022","0.045","0.978","6.20e-01",NA,NA,NA,0.014448036
"WDR33","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.030","0.062","0.970","6.22e-01",NA,NA,NA,0.01245548
"KCNG2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.017","0.035","1.017","6.25e-01",NA,NA,NA,0.021776736
"HSD17B4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.051","0.105","1.052","6.29e-01",NA,NA,NA,0.014377661
"CACNA1C","Brain Prefrontal cortex","ANX","MR Egger",3,"-0.053","0.080","0.948","6.29e-01",0.302539039,0.495236901,0.671336608,0.046251646
"PCDHB16","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.016","0.034","0.984","6.30e-01",NA,NA,NA,0.0148766
"EFCAB2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.024","0.051","0.976","6.31e-01",NA,NA,NA,0.01544463
"DYNC2I1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.026","0.055","1.027","6.32e-01",NA,NA,NA,0.016896926
"PSMF1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.024","0.050","0.976","6.33e-01",NA,NA,NA,0.018974503
"AFAP1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.017","0.036","1.017","6.34e-01",NA,NA,NA,0.019441412
"SNTG2","Brain Prefrontal cortex","ANX","MR Egger",3,"-0.047","0.072","0.954","6.35e-01",0.682401441,0.804513514,0.696082744,0.027057103
"KCNJ6","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.058","0.973","6.38e-01",NA,NA,NA,0.01723779
"GPAT4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.027","0.057","1.027","6.39e-01",NA,NA,NA,0.01583571
"PCNT","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.033","0.071","1.034","6.40e-01",NA,NA,NA,0.013990727
"IQCA1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.013","0.029","1.013","6.41e-01",NA,NA,NA,0.015347909
"TP73","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.045","0.097","1.046","6.42e-01",NA,NA,NA,0.031818543
"FLT4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.021","0.045","0.979","6.42e-01",NA,NA,NA,0.020242812
"MYRFL","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.023","0.050","0.977","6.44e-01",NA,NA,NA,0.016354624
"LHFPL6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.019","0.041","1.019","6.46e-01",NA,NA,NA,0.019850336
"ANKRD18B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.030","0.065","1.030","6.46e-01",NA,NA,NA,0.017209612
"SNTG2","Brain Prefrontal cortex","ANX","Inverse variance weighted",3,"-0.012","0.025","0.988","6.47e-01",0.682401441,0.804513514,0.696082744,0.027057103
"WIPF1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.025","0.055","0.975","6.49e-01",NA,NA,NA,0.014231096
"SNTG2","Brain Prefrontal cortex","ANX","Simple mode",3,"-0.020","0.038","0.980","6.50e-01",0.682401441,0.804513514,0.696082744,0.027057103
"CDK14","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.028","0.063","0.972","6.53e-01",NA,NA,NA,0.013052622
"DLGAP2","Brain Prefrontal cortex","ANX","Weighted median",6," 0.010","0.022","1.010","6.53e-01",0.410737606,0.157380093,0.115650192,0.01881633
"PTPRN2","Brain Prefrontal cortex","ANX","Simple mode",4,"-0.018","0.036","0.983","6.56e-01",0.950089998,0.871317481,0.517892839,0.018274468
"SNTG2","Brain Prefrontal cortex","ANX","Weighted mode",3,"-0.015","0.029","0.985","6.59e-01",0.682401441,0.804513514,0.696082744,0.027057103
"DPP10","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.017","0.039","1.017","6.59e-01",NA,NA,NA,0.017528939
"SVIL","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.021","0.049","1.022","6.61e-01",NA,NA,NA,0.014881134
"LDLRAD3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.024","0.055","1.024","6.61e-01",NA,NA,NA,0.014439569
"CCDC77","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.015","0.033","0.986","6.63e-01",NA,NA,NA,0.019300229
"CEP104","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.029","0.066","0.972","6.64e-01",NA,NA,NA,0.015634434
"ZNF415","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.022","0.050","0.978","6.64e-01",NA,NA,NA,0.021168485
"CMIP","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.062","0.973","6.65e-01",NA,NA,NA,0.017421316
"PPP4R4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.023","0.053","0.977","6.66e-01",NA,NA,NA,0.020904188
"GSDME","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.037","0.085","1.037","6.66e-01",NA,NA,NA,0.016398245
"TPD52","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.023","0.054","0.977","6.72e-01",NA,NA,NA,0.01435018
"HDAC4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.019","0.045","0.981","6.72e-01",NA,NA,NA,0.017356127
"BSPRY","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.030","0.070","0.971","6.72e-01",NA,NA,NA,0.015604814
"SLIT3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.030","0.071","1.030","6.74e-01",NA,NA,NA,0.014755915
"CTNNA2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.026","0.063","0.974","6.76e-01",NA,NA,NA,0.022947375
"CERS6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.023","0.055","1.023","6.76e-01",NA,NA,NA,0.01395373
"EXOC2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.013","0.032","1.013","6.77e-01",NA,NA,NA,0.016750739
"AGAP1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.024","0.057","0.977","6.80e-01",NA,NA,NA,0.015765206
"SLC5A8","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.022","0.054","1.022","6.81e-01",NA,NA,NA,0.017063567
"FBXO34","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.019","0.046","1.019","6.81e-01",NA,NA,NA,0.014221861
"STAB2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.012","0.029","0.988","6.87e-01",NA,NA,NA,0.013924748
"OSBPL3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.020","0.051","0.980","6.89e-01",NA,NA,NA,0.015892979
"RPH3AL","Brain Prefrontal cortex","ANX","MR Egger",4,"-0.175","0.378","0.840","6.89e-01",0.096089318,0.187467842,0.848754843,0.113713873
"THBS2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.027","0.067","1.027","6.91e-01",NA,NA,NA,0.017875312
"PHRF1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.018","0.044","1.018","6.93e-01",NA,NA,NA,0.021908502
"PRKG1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.033","0.084","1.034","6.93e-01",NA,NA,NA,0.017645213
"ANO2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.016","0.039","0.985","6.93e-01",NA,NA,NA,0.014797373
"PDE2A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.021","0.053","1.021","6.95e-01",NA,NA,NA,0.015284783
"RASA3","Brain Prefrontal cortex","ANX","Inverse variance weighted",2," 0.016","0.040","1.016","6.96e-01",NA,0.320359736,NA,0.026961755
"CDH4","Brain Prefrontal cortex","ANX","MR Egger",3," 0.151","0.293","1.163","6.96e-01",0.852065582,0.882627346,0.723637687,0.014193777
"MYO5B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.022","0.055","1.022","6.97e-01",NA,NA,NA,0.017010406
"CYP2W1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.032","0.081","1.032","6.97e-01",NA,NA,NA,0.016315851
"KCNIP1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.071","0.973","6.98e-01",NA,NA,NA,0.019059406
"OAF","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.030","0.079","1.031","7.03e-01",NA,NA,NA,0.025214295
"SUCLG2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.023","0.062","0.977","7.05e-01",NA,NA,NA,0.015058636
"PPFIA4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.020","0.054","1.021","7.05e-01",NA,NA,NA,0.017852197
"PAMR1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.024","0.064","0.976","7.06e-01",NA,NA,NA,0.016161084
"COL23A1","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.011","0.030","0.989","7.08e-01",NA,0.324114519,NA,0.016568802
"KIF16B","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.012","0.032","0.988","7.11e-01",NA,0.656197144,NA,0.018617443
"ERBB4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.014","0.037","0.987","7.12e-01",NA,NA,NA,0.013853606
"SORCS1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.022","0.060","1.022","7.12e-01",NA,NA,NA,0.013806098
"PJA2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.012","0.033","0.988","7.13e-01",NA,NA,NA,0.015551831
"CNTN5","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.021","0.058","0.979","7.13e-01",NA,NA,NA,0.015951161
"NRCAM","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.020","0.054","1.020","7.13e-01",NA,NA,NA,0.015698034
"SORCS2","Brain Prefrontal cortex","ANX","Simple mode",3,"-0.025","0.060","0.975","7.14e-01",0.618539283,0.405105773,0.42987296,0.020421537
"HPR","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.020","0.055","0.980","7.17e-01",NA,NA,NA,0.017590076
"CTU2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.077","1.028","7.17e-01",NA,NA,NA,0.023097815
"FAM43A","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.025","0.070","0.975","7.18e-01",NA,NA,NA,0.01401848
"CHRM5","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.014","0.039","1.014","7.26e-01",NA,NA,NA,0.015505581
"RACK1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.027","0.077","0.974","7.27e-01",NA,NA,NA,0.019154727
"PIGP","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.029","0.083","1.029","7.28e-01",NA,NA,NA,0.013745052
"CACNA1C","Brain Prefrontal cortex","ANX","Inverse variance weighted",3,"-0.013","0.036","0.988","7.30e-01",0.302539039,0.495236901,0.671336608,0.046251646
"FAT1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.020","0.058","1.020","7.32e-01",NA,NA,NA,0.015069928
"HPCAL1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.032","0.095","0.968","7.33e-01",NA,NA,NA,0.014663154
"BCL11A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.021","0.062","1.021","7.33e-01",NA,NA,NA,0.018689586
"SORCS2","Brain Prefrontal cortex","ANX","Inverse variance weighted",3,"-0.013","0.039","0.987","7.35e-01",0.618539283,0.405105773,0.42987296,0.020421537
"RPTOR","Brain Prefrontal cortex","ANX","Inverse variance weighted",3," 0.011","0.034","1.012","7.39e-01",0.901122681,0.670002065,0.538330025,0.013662662
"HLA-DQB1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.036","0.109","0.964","7.40e-01",NA,NA,NA,0.039475638
"PIWIL4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.027","0.081","1.027","7.41e-01",NA,NA,NA,0.013999784
"MTFR1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.022","0.066","1.022","7.43e-01",NA,NA,NA,0.018173907
"ZFP30","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.043","0.133","0.958","7.47e-01",NA,NA,NA,0.019151794
"NAALADL2","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.024","0.076","0.976","7.50e-01",NA,0.064732434,NA,0.025936196
"JAZF1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.015","0.048","1.015","7.52e-01",NA,NA,NA,0.017194703
"PLEKHG7","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.022","0.071","1.023","7.53e-01",NA,NA,NA,0.013851201
"CLUL1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.020","0.065","0.980","7.53e-01",NA,NA,NA,0.009990107
"FRY","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.013","0.042","0.987","7.55e-01",NA,NA,NA,0.016299354
"WNK2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.024","0.076","0.977","7.56e-01",NA,NA,NA,0.014878196
"WDR70","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.011","0.036","0.989","7.56e-01",NA,NA,NA,0.01624015
"MFSD12","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.028","0.090","1.028","7.57e-01",NA,NA,NA,0.017604463
"TECPR1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.029","0.096","1.030","7.59e-01",NA,NA,NA,0.022426691
"LDLRAD4","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.010","0.033","1.010","7.59e-01",NA,NA,NA,0.019251465
"GABRG3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.016","0.053","1.016","7.61e-01",NA,NA,NA,0.013803092
"COL18A1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.015","0.050","1.015","7.63e-01",NA,NA,NA,0.018269799
"CUBN","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.018","0.060","1.018","7.66e-01",NA,NA,NA,0.015180869
"STMN4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.012","0.040","0.988","7.68e-01",NA,NA,NA,0.013970115
"SLC41A3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.009","0.032","0.991","7.68e-01",NA,NA,NA,0.016122147
"NXPH1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.011","0.039","0.989","7.69e-01",NA,NA,NA,0.016063499
"KIF26B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.014","0.047","1.014","7.69e-01",NA,NA,NA,0.022678536
"SLC9A9","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.013","0.046","0.987","7.70e-01",NA,NA,NA,0.014254229
"RPTOR","Brain Prefrontal cortex","ANX","Weighted mode",3,"-0.016","0.050","0.984","7.72e-01",0.901122681,0.670002065,0.538330025,0.013662662
"CDC16","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.012","0.043","1.013","7.73e-01",NA,NA,NA,0.028346852
"RPTOR","Brain Prefrontal cortex","ANX","Simple mode",3,"-0.017","0.051","0.983","7.74e-01",0.901122681,0.670002065,0.538330025,0.013662662
"MYOM2","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.010","0.036","0.990","7.74e-01",NA,0.491083323,NA,0.013850466
"MRPS9","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.025","0.088","1.025","7.79e-01",NA,NA,NA,0.012927724
"KIRREL3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.014","0.050","1.014","7.82e-01",NA,NA,NA,0.014973119
"PGS1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.019","0.070","1.019","7.85e-01",NA,NA,NA,0.018653851
"UBA6","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.031","0.114","1.031","7.87e-01",NA,NA,NA,0.018640936
"TTC13","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.018","0.067","1.018","7.88e-01",NA,NA,NA,0.018031448
"TMEM132C","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.017","0.062","1.017","7.90e-01",NA,NA,NA,0.011862498
"SCFD1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.010","0.040","0.990","7.98e-01",NA,NA,NA,0.016479117
"GPR35","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.015","0.062","1.016","8.03e-01",NA,NA,NA,0.015449914
"PRPH2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.009","0.037","1.009","8.06e-01",NA,NA,NA,0.014710494
"ARHGEF7","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.012","0.048","0.988","8.06e-01",NA,NA,NA,0.014322649
"DLGAP2","Brain Prefrontal cortex","ANX","Weighted mode",6," 0.007","0.029","1.008","8.08e-01",0.410737606,0.157380093,0.115650192,0.01881633
"DLGAP2","Brain Prefrontal cortex","ANX","Simple mode",6," 0.007","0.029","1.008","8.10e-01",0.410737606,0.157380093,0.115650192,0.01881633
"CAMK4","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.015","0.065","0.985","8.14e-01",NA,NA,NA,0.012826639
"ITGB3","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.017","0.075","1.018","8.17e-01",NA,NA,NA,0.013450217
"FIBCD1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.020","0.087","0.980","8.17e-01",NA,NA,NA,0.01548735
"STK32C","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.016","0.069","1.016","8.17e-01",NA,NA,NA,0.020044586
"MARCHF6","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.014","0.061","0.986","8.17e-01",NA,NA,NA,0.022998563
"COL4A2","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.013","0.056","0.987","8.22e-01",NA,0.032894628,NA,0.020569284
"ASAP2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.012","0.052","1.012","8.22e-01",NA,NA,NA,0.014242953
"ZDHHC20","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.006","0.030","0.994","8.27e-01",NA,NA,NA,0.014620849
"CTNND2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.010","0.046","0.990","8.30e-01",NA,NA,NA,0.013500497
"RUNX1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.014","0.068","1.015","8.32e-01",NA,NA,NA,0.013860061
"ARHGAP24","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.006","0.030","0.994","8.36e-01",NA,NA,NA,0.015398383
"RNF213","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.010","0.049","0.990","8.38e-01",NA,NA,NA,0.014865424
"LHPP","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.007","0.034","1.007","8.39e-01",NA,NA,NA,0.014672047
"UNC45B","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.011","0.053","0.989","8.43e-01",NA,NA,NA,0.013547583
"PKP3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.012","0.061","0.988","8.45e-01",NA,NA,NA,0.018145543
"PPP1R14C","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.007","0.034","1.007","8.46e-01",NA,NA,NA,0.015552585
"WDR7","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.009","0.049","1.009","8.48e-01",NA,NA,NA,0.013534219
"LRWD1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.013","0.070","1.013","8.52e-01",NA,NA,NA,0.020148922
"ADAMTS16","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.005","0.026","0.995","8.53e-01",NA,NA,NA,0.013423206
"S100A16","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.011","0.060","0.989","8.57e-01",NA,NA,NA,0.016643396
"GFPT2","Brain Prefrontal cortex","ANX","Inverse variance weighted",2," 0.005","0.027","1.005","8.57e-01",NA,0.607358601,NA,0.018111389
"ABCA1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.016","0.088","1.016","8.59e-01",NA,NA,NA,0.020402331
"DOCK1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.008","0.046","1.008","8.59e-01",NA,NA,NA,0.015883563
"ZDHHC14","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.011","0.062","0.989","8.63e-01",NA,NA,NA,0.018162328
"FREM1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.010","0.060","0.990","8.66e-01",NA,NA,NA,0.015721414
"ZNF385B","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.018","0.110","1.018","8.70e-01",NA,NA,NA,0.057061371
"RNF215","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.014","0.088","0.986","8.71e-01",NA,NA,NA,0.015132485
"GHRL","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.009","0.056","1.009","8.75e-01",NA,NA,NA,0.014404343
"CHST13","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.010","0.064","0.990","8.76e-01",NA,NA,NA,0.012948498
"ZNF385D","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.009","0.055","1.009","8.77e-01",NA,NA,NA,0.025285914
"DOT1L","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.015","0.097","1.015","8.77e-01",NA,NA,NA,0.02520748
"DIP2C","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.005","0.035","1.005","8.89e-01",NA,NA,NA,0.014848772
"NWD2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.008","0.056","0.992","8.91e-01",NA,NA,NA,0.01465639
"EXD3","Brain Prefrontal cortex","ANX","Inverse variance weighted",2," 0.012","0.090","1.012","8.94e-01",NA,0.871407058,NA,0.03203448
"ZNF429","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.005","0.035","0.995","8.94e-01",NA,NA,NA,0.013744364
"MATN2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.008","0.063","1.008","8.95e-01",NA,NA,NA,0.012882546
"NAV3","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.007","0.054","0.993","8.96e-01",NA,NA,NA,0.012436181
"MEIS1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.009","0.069","0.991","8.97e-01",NA,NA,NA,0.013570657
"ARHGEF10","Brain Prefrontal cortex","ANX","Inverse variance weighted",2,"-0.006","0.046","0.994","8.99e-01",NA,0.126575863,NA,0.084906866
"PDE11A","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.005","0.038","1.005","9.01e-01",NA,NA,NA,0.018366688
"LATS2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.010","0.085","1.011","9.01e-01",NA,NA,NA,0.016077624
"ADCY1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.008","0.068","0.992","9.05e-01",NA,NA,NA,0.013795639
"SLC41A1","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.004","0.033","0.996","9.06e-01",NA,NA,NA,0.014526882
"SMYD3","Brain Prefrontal cortex","ANX","Inverse variance weighted",3,"-0.004","0.038","0.996","9.09e-01",0.047662964,0.137311513,0.929008398,0.044327183
"PRKAG2","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.008","0.071","0.992","9.13e-01",NA,NA,NA,0.013595741
"TPCN2","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.005","0.045","1.005","9.14e-01",NA,NA,NA,0.01961433
"WDR37","Brain Prefrontal cortex","ANX","Wald ratio",1,"-0.006","0.055","0.994","9.14e-01",NA,NA,NA,0.019184299
"AP5Z1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.016","0.149","1.016","9.15e-01",NA,NA,NA,0.042124233
"ZNF16","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.004","0.036","1.004","9.17e-01",NA,NA,NA,0.017727924
"PRIMA1","Brain Prefrontal cortex","ANX","Wald ratio",1," 0.010","0.098","1.010","9.19e-01",NA,NA,NA,0.025181882
