"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"KYAT1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.028","0.016","1.029","8.48e-02",NA,NA,NA,0.010257684
"KCNQ3","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.021","0.012","0.979","8.91e-02",NA,NA,NA,0.009670368
"SLC5A8","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.015","0.009","0.985","8.95e-02",NA,NA,NA,0.011065847
"ANKRD33B","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.015","0.009","1.015","8.96e-02",NA,NA,NA,0.008987816
"PLEKHG4B","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.006","0.989","8.97e-02",NA,NA,NA,0.013706413
"PLEKHS1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.011","0.006","0.989","9.26e-02",NA,NA,NA,0.00896015
"FRMD4A","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.016","0.010","1.016","9.30e-02",NA,NA,NA,0.007260194
"RUNX1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.018","0.011","1.018","9.41e-02",NA,NA,NA,0.008797624
"HPCAL1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.026","0.015","1.026","9.41e-02",NA,NA,NA,0.009237673
"THBS2","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.015","0.009","1.015","1.01e-01",NA,NA,NA,0.008903411
"FAM107B","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.014","0.009","0.986","1.02e-01",NA,NA,NA,0.012407071
"PXDN","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.010","0.006","1.010","1.02e-01",NA,NA,NA,0.008314999
"ADAMTS3","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.020","0.012","1.020","1.05e-01",NA,NA,NA,0.008298343
"CHL1","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.008","0.005","1.008","1.07e-01",NA,NA,NA,0.008016071
"ZCCHC24","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.006","0.990","1.08e-01",NA,NA,NA,0.008310882
"SLC38A10","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.019","0.012","1.020","1.14e-01",NA,NA,NA,0.008286789
"RAB2A","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.015","0.010","0.985","1.15e-01",NA,NA,NA,0.007744355
"ALDH16A1","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.010","0.006","0.990","1.15e-01",NA,NA,NA,0.007744355
"BCL11A","Brain Prefrontal cortex","DEP","Wald ratio",1,"-0.013","0.009","0.987","1.17e-01",NA,NA,NA,0.00864133
"WDR70","Brain Prefrontal cortex","DEP","Wald ratio",1," 0.008","0.005","1.008","1.20e-01",NA,NA,NA,0.007782383
