Gene,Tissue,Psychiatric disorder,Method,Nsnp,Beta,SE,OR,P-value,Q_Pvalue(MREgger),Q_Pvalue(IVW),P-value(Intercept),PPH4
FAM198B-AS1,Brain Cortex,BP,Wald ratio,1,0.158,0.073,1.171,0.0304,NA,NA,NA,0.061744742
FAM198B,Brain Cortex,BP,Wald ratio,1,0.096,0.044,1.101,0.0304,NA,NA,NA,0.061744475
GASK1B,Brain Cortex,BP,Wald ratio,1,0.181,0.083,1.198,0.0304,NA,NA,NA,0.061744742
LINC01184,Brain Cortex,BP,Wald ratio,1,0.276,0.128,1.318,0.0305,NA,NA,NA,0.005896155
PROS1,Brain Cortex,BP,Inverse variance weighted,5,0,0,1,0.0307,0.23607629,0.242170338,0.420640706,0.027438361
SNHG20,Brain Cortex,BP,Wald ratio,1,-0.388,0.18,0.679,0.0313,NA,NA,NA,0.055640425
RBFADN,Brain Cortex,BP,Weighted median,3,0.076,0.035,1.078,0.0315,0.278306583,0.554494206,0.96263976,0.0367353
IGSF8,Brain Cortex,BP,Inverse variance weighted,2,0.033,0.016,1.034,0.0315,NA,0.331523184,NA,0.00814393
PHOSPHO2,Brain Cortex,BP,Wald ratio,1,0.166,0.077,1.181,0.0315,NA,NA,NA,0.089347789
RPL32,Brain Cortex,BP,Inverse variance weighted,2,0.154,0.072,1.167,0.0316,NA,0.418943764,NA,0.021151239
ZNF577,Brain Cortex,BP,Inverse variance weighted,2,0.088,0.041,1.091,0.0316,NA,0.360021832,NA,0.007699439
LYSMD4,Brain Cortex,BP,Wald ratio,1,-0.027,0.012,0.974,0.0318,NA,NA,NA,0.048278883
UNC45A,Brain Cortex,BP,Wald ratio,1,-0.125,0.058,0.882,0.0319,NA,NA,NA,0.061588086
RCCD1,Brain Cortex,BP,Wald ratio,1,-0.194,0.09,0.824,0.0319,NA,NA,NA,0.063361757
PRC1-AS1,Brain Cortex,BP,Wald ratio,1,-0.408,0.19,0.665,0.0319,NA,NA,NA,0.061923222
HDDC3,Brain Cortex,BP,Wald ratio,1,-0.345,0.161,0.708,0.0319,NA,NA,NA,0.063358611
TM2D3,Brain Cortex,BP,Wald ratio,1,0.09,0.042,1.094,0.0319,NA,NA,NA,0.045515621
AL513166.1,Brain Cortex,BP,Wald ratio,1,-0.251,0.117,0.778,0.0319,NA,NA,NA,0.045515621
TARS3,Brain Cortex,BP,Wald ratio,1,0.084,0.039,1.088,0.0319,NA,NA,NA,0.045515621
WASH3P,Brain Cortex,BP,Wald ratio,1,-0.099,0.046,0.905,0.0319,NA,NA,NA,0.045514973
AC027559.1,Brain Cortex,BP,Wald ratio,1,0.442,0.206,1.556,0.0319,NA,NA,NA,0.043804305
SCRG1,Brain Cortex,BP,Wald ratio,1,-0.079,0.037,0.924,0.0319,NA,NA,NA,0.045473828
SAP30,Brain Cortex,BP,Wald ratio,1,-0.087,0.041,0.916,0.0319,NA,NA,NA,0.045473827
DENND6B,Brain Cortex,BP,Inverse variance weighted,2,0.13,0.061,1.139,0.0322,NA,0.337184482,NA,0.019595926
SYNE3,Brain Cortex,BP,Inverse variance weighted,2,0.096,0.045,1.101,0.0326,NA,0.262282493,NA,0.047668689
NTPCR,Brain Cortex,BP,Inverse variance weighted,2,-0.05,0.023,0.951,0.0327,NA,0.363291273,NA,0.047337573
LINC02028,Brain Cortex,BP,Wald ratio,1,-0.409,0.192,0.664,0.0328,NA,NA,NA,0.044731213
GM2A,Brain Cortex,BP,Wald ratio,1,0.192,0.09,1.211,0.0329,NA,NA,NA,0.048254606
METTL5,Brain Cortex,BP,Wald ratio,1,0.084,0.039,1.087,0.0331,NA,NA,NA,0.104587923
SFXN5,Brain Cortex,BP,Inverse variance weighted,2,-0.127,0.06,0.88,0.0332,NA,0.203271809,NA,0.009231319
TTLL3,Brain Cortex,BP,Wald ratio,1,-0.15,0.07,0.861,0.0334,NA,NA,NA,0.046447891
OGG1,Brain Cortex,BP,Wald ratio,1,-0.295,0.138,0.745,0.0334,NA,NA,NA,0.046447891
TMEM9,Brain Cortex,BP,Wald ratio,1,0.106,0.05,1.111,0.0334,NA,NA,NA,0.042978615
PSTK,Brain Cortex,BP,Wald ratio,1,-0.103,0.049,0.902,0.0336,NA,NA,NA,0.04358734
IKZF5,Brain Cortex,BP,Wald ratio,1,0.404,0.19,1.498,0.0336,NA,NA,NA,0.04334346
ETV6,Brain Cortex,BP,Wald ratio,1,0.241,0.113,1.272,0.0337,NA,NA,NA,0.043939582
SH3BP5L,Brain Cortex,BP,Wald ratio,1,0.458,0.216,1.58,0.0337,NA,NA,NA,0.151553843
CD82,Brain Cortex,BP,Inverse variance weighted,2,-0.248,0.117,0.781,0.0338,NA,0.338658994,NA,0.053482557
PPFIBP1,Brain Cortex,BP,Wald ratio,1,0.101,0.047,1.106,0.0339,NA,NA,NA,0.044549291
CAMK2N1,Brain Cortex,BP,Wald ratio,1,-0.044,0.021,0.957,0.0341,NA,NA,NA,0.065624796
LRFN5,Brain Cortex,BP,Inverse variance weighted,3,0.034,0.016,1.035,0.0341,0.56624257,0.352409911,0.411471036,0.012867824
MIR4435-1HG,Brain Cortex,BP,Inverse variance weighted,2,-0.078,0.037,0.925,0.0341,NA,0.691350518,NA,0.017928291
FAM66A,Brain Cortex,BP,Inverse variance weighted,2,-0.067,0.031,0.935,0.0341,NA,0.576993457,NA,0.032155867
ZNF567,Brain Cortex,BP,Wald ratio,1,0.032,0.015,1.033,0.0344,NA,NA,NA,0.042731481
LINC01534,Brain Cortex,BP,Wald ratio,1,0.258,0.122,1.295,0.0344,NA,NA,NA,0.042731481
ZNF529,Brain Cortex,BP,Wald ratio,1,-0.072,0.034,0.93,0.0344,NA,NA,NA,0.042731481
ZNF529-AS1,Brain Cortex,BP,Wald ratio,1,0.268,0.127,1.308,0.0344,NA,NA,NA,0.042731481
ZNF382,Brain Cortex,BP,Wald ratio,1,0.265,0.126,1.304,0.0344,NA,NA,NA,0.042731481
FAHD2A,Brain Cortex,BP,Wald ratio,1,-0.082,0.039,0.922,0.0345,NA,NA,NA,0.158683328
RBBP5,Brain Cortex,BP,Wald ratio,1,-0.102,0.048,0.903,0.0346,NA,NA,NA,0.04297864
TMCC2,Brain Cortex,BP,Wald ratio,1,0.064,0.03,1.066,0.0346,NA,NA,NA,0.043014656
TRIT1,Brain Cortex,BP,Wald ratio,1,0.061,0.029,1.063,0.035,NA,NA,NA,0.055588384
VAV1,Brain Cortex,BP,Wald ratio,1,0.096,0.046,1.101,0.0354,NA,NA,NA,0.0789469
ENOSF1,Brain Cortex,BP,Weighted median,3,0.039,0.018,1.039,0.0354,0.289467516,0.566362915,0.926855184,0.018046246
AGT,Brain Cortex,BP,Wald ratio,1,0.212,0.101,1.237,0.0354,NA,NA,NA,0.046240544
ZIC1,Brain Cortex,BP,Wald ratio,1,0.122,0.058,1.13,0.0358,NA,NA,NA,0.043252019
ACP6,Brain Cortex,BP,Wald ratio,1,0.451,0.215,1.569,0.0359,NA,NA,NA,0.114680922
PLA2G4C,Brain Cortex,BP,Inverse variance weighted,2,-0.035,0.016,0.966,0.036,NA,0.461764891,NA,0.008715817
EEF1A2,Brain Cortex,BP,Wald ratio,1,0.397,0.19,1.487,0.0367,NA,NA,NA,0.042553709
FMN2,Brain Cortex,BP,Weighted median,4,-0.05,0.024,0.951,0.0367,0.414079249,0.572219289,0.674196138,0.130730633
SEC16A,Brain Cortex,BP,Inverse variance weighted,2,-0.059,0.028,0.943,0.0368,NA,0.338503157,NA,0.042083361
GJA4,Brain Cortex,BP,Wald ratio,1,-0.301,0.144,0.74,0.0369,NA,NA,NA,0.043565819
AC007389.1,Brain Cortex,BP,Wald ratio,1,-0.336,0.162,0.714,0.0374,NA,NA,NA,0.045440117
CAPZB,Brain Cortex,BP,Wald ratio,1,0.124,0.06,1.132,0.0374,NA,NA,NA,0.070246425
NADK2,Brain Cortex,BP,Wald ratio,1,0.072,0.035,1.075,0.0377,NA,NA,NA,0.118161961
ICE2,Brain Cortex,BP,Wald ratio,1,-0.121,0.058,0.886,0.0378,NA,NA,NA,0.042732185
ABCE1,Brain Cortex,BP,Wald ratio,1,0.11,0.053,1.116,0.0378,NA,NA,NA,0.084644294
ANAPC10,Brain Cortex,BP,Wald ratio,1,0.486,0.234,1.626,0.0378,NA,NA,NA,0.084257796
AL390719.1,Brain Cortex,BP,Wald ratio,1,0.108,0.052,1.114,0.0379,NA,NA,NA,0.043048722
AGRN,Brain Cortex,BP,Wald ratio,1,0.137,0.066,1.147,0.0379,NA,NA,NA,0.042812457
RP11-465B22.3,Brain Cortex,BP,Wald ratio,1,-0.086,0.041,0.918,0.0379,NA,NA,NA,0.043048722
C1orf159,Brain Cortex,BP,Wald ratio,1,-0.119,0.057,0.888,0.0379,NA,NA,NA,0.043048596
HES4,Brain Cortex,BP,Wald ratio,1,0.2,0.096,1.221,0.0379,NA,NA,NA,0.043048722
ZNF208,Brain Cortex,BP,Wald ratio,1,-0.318,0.153,0.727,0.0379,NA,NA,NA,0.043370123
ZNF257,Brain Cortex,BP,Wald ratio,1,-0.062,0.03,0.939,0.0379,NA,NA,NA,0.043370124
NKTR,Brain Cortex,BP,Wald ratio,1,0.404,0.195,1.497,0.038,NA,NA,NA,0.048996788
TMEM63B,Brain Cortex,BP,Wald ratio,1,-0.137,0.066,0.872,0.0381,NA,NA,NA,0.059294219
PSMB4,Brain Cortex,BP,Wald ratio,1,-0.219,0.106,0.803,0.0382,NA,NA,NA,0.0879444
CSPP1,Brain Cortex,BP,Inverse variance weighted,2,-0.088,0.043,0.916,0.0382,NA,0.440132575,NA,0.052537339
BOLA2-SMG1P6,Brain Cortex,BP,Wald ratio,1,-0.092,0.045,0.912,0.0382,NA,NA,NA,0.03929408
INO80E,Brain Cortex,BP,Wald ratio,1,-0.418,0.201,0.659,0.0382,NA,NA,NA,0.038004703
SMG1P5,Brain Cortex,BP,Wald ratio,1,-0.094,0.045,0.91,0.0382,NA,NA,NA,0.03929408
BOLA2,Brain Cortex,BP,Wald ratio,1,-0.189,0.091,0.827,0.0382,NA,NA,NA,0.03929408
SEPTIN1,Brain Cortex,BP,Wald ratio,1,-0.342,0.165,0.71,0.0382,NA,NA,NA,0.039293405
SLX1B,Brain Cortex,BP,Wald ratio,1,-0.292,0.141,0.747,0.0382,NA,NA,NA,0.03929408
SLX1A,Brain Cortex,BP,Wald ratio,1,-0.276,0.133,0.759,0.0382,NA,NA,NA,0.03929408
BOLA2B,Brain Cortex,BP,Wald ratio,1,-0.3,0.145,0.741,0.0382,NA,NA,NA,0.039294079
RP11-231C14.4,Brain Cortex,BP,Wald ratio,1,-0.113,0.054,0.893,0.0382,NA,NA,NA,0.03929408
EMX1,Brain Cortex,BP,Wald ratio,1,-0.138,0.067,0.871,0.0384,NA,NA,NA,0.040262539
MTDH,Brain Cortex,BP,Wald ratio,1,0.185,0.089,1.203,0.0385,NA,NA,NA,0.040905706
ABCC1,Brain Cortex,BP,Wald ratio,1,0.092,0.045,1.097,0.0389,NA,NA,NA,0.065039898
TMEM242,Brain Cortex,BP,Wald ratio,1,0.348,0.168,1.416,0.039,NA,NA,NA,0.043583592
CWC27,Brain Cortex,BP,Wald ratio,1,-0.117,0.057,0.89,0.0391,NA,NA,NA,0.004868724
PPM1A,Brain Cortex,BP,Wald ratio,1,-0.355,0.172,0.701,0.0392,NA,NA,NA,0.050427769
AC007464.1,Brain Cortex,BP,Wald ratio,1,0.113,0.055,1.12,0.0392,NA,NA,NA,0.056197599
MRPS7,Brain Cortex,BP,Wald ratio,1,-0.164,0.08,0.849,0.0392,NA,NA,NA,0.045201673
NUP85,Brain Cortex,BP,Wald ratio,1,0.053,0.026,1.054,0.0392,NA,NA,NA,0.045201673
ARMC7,Brain Cortex,BP,Wald ratio,1,-0.384,0.186,0.681,0.0392,NA,NA,NA,0.045178504
KIAA0195,Brain Cortex,BP,Wald ratio,1,0.097,0.047,1.102,0.0392,NA,NA,NA,0.045199611
GGA3,Brain Cortex,BP,Wald ratio,1,-0.423,0.205,0.655,0.0392,NA,NA,NA,0.044482814
LINC02731,Brain Cortex,BP,Wald ratio,1,-0.413,0.2,0.662,0.0393,NA,NA,NA,0.109088132
TIMM50,Brain Cortex,BP,Wald ratio,1,-0.412,0.2,0.663,0.0393,NA,NA,NA,0.039055421
RPS16,Brain Cortex,BP,Wald ratio,1,-0.131,0.063,0.878,0.0393,NA,NA,NA,0.039481893
SUPT5H,Brain Cortex,BP,Wald ratio,1,0.045,0.022,1.046,0.0393,NA,NA,NA,0.039481893
RPL37A,Brain Cortex,BP,Inverse variance weighted,3,0.106,0.052,1.112,0.0394,0.876147018,0.883719469,0.719165914,0.017764886
AL160272.1,Brain Cortex,BP,Wald ratio,1,0.134,0.065,1.143,0.0395,NA,NA,NA,0.040822404
RP11-13J10.1,Brain Cortex,BP,Wald ratio,1,0.068,0.033,1.07,0.0399,NA,NA,NA,0.080322992
CASP6,Brain Cortex,BP,Wald ratio,1,-0.114,0.056,0.892,0.0401,NA,NA,NA,0.037356729
PLA2G12A,Brain Cortex,BP,Wald ratio,1,-0.175,0.085,0.839,0.0401,NA,NA,NA,0.037360155
POLI,Brain Cortex,BP,Weighted median,3,-0.062,0.03,0.94,0.0401,0.395092664,0.524767342,0.5892811,0.013481169
RP11-475N22.4,Brain Cortex,BP,Wald ratio,1,-0.083,0.04,0.921,0.0402,NA,NA,NA,0.03804021
TRUB1,Brain Cortex,BP,Wald ratio,1,-0.264,0.129,0.768,0.0402,NA,NA,NA,0.03804021
GATA2-AS1,Brain Cortex,BP,Wald ratio,1,0.157,0.076,1.17,0.0402,NA,NA,NA,0.03804021
NUBPL,Brain Cortex,BP,Wald ratio,1,-0.444,0.216,0.642,0.0403,NA,NA,NA,0.059360769
FAM107A,Brain Cortex,BP,Inverse variance weighted,2,0.05,0.024,1.051,0.0403,NA,0.40087694,NA,0.006176323
KIF19,Brain Cortex,BP,Wald ratio,1,-0.078,0.038,0.925,0.0404,NA,NA,NA,0.039020347
FBXO16,Brain Cortex,BP,Wald ratio,1,0.1,0.049,1.106,0.0404,NA,NA,NA,0.039383524
ECHDC2,Brain Cortex,BP,Wald ratio,1,-0.059,0.029,0.943,0.041,NA,NA,NA,0.101581075
TMEFF2,Brain Cortex,BP,Wald ratio,1,-0.111,0.054,0.895,0.0412,NA,NA,NA,0.054312683
SLFN5,Brain Cortex,BP,Wald ratio,1,-0.19,0.093,0.827,0.0413,NA,NA,NA,0.037974421
KCNS3,Brain Cortex,BP,Wald ratio,1,0.4,0.196,1.491,0.0414,NA,NA,NA,0.038052185
NKAIN1,Brain Cortex,BP,Inverse variance weighted,2,0.058,0.028,1.059,0.0416,NA,0.280557079,NA,0.094670113
C1orf109,Brain Cortex,BP,Wald ratio,1,0.114,0.056,1.12,0.0416,NA,NA,NA,0.039916938
EPHA10,Brain Cortex,BP,Wald ratio,1,0.095,0.046,1.099,0.0416,NA,NA,NA,0.039916899
CFAP43,Brain Cortex,BP,Wald ratio,1,0.371,0.182,1.449,0.0416,NA,NA,NA,0.049435497
SFR1,Brain Cortex,BP,Wald ratio,1,0.128,0.063,1.137,0.0416,NA,NA,NA,0.04946628
EXTL2,Brain Cortex,BP,Inverse variance weighted,2,0.23,0.113,1.259,0.0417,NA,0.493074731,NA,0.028773929
IGSF21,Brain Cortex,BP,Wald ratio,1,-0.394,0.193,0.675,0.0418,NA,NA,NA,0.041489349
FHOD3,Brain Cortex,BP,Inverse variance weighted,2,-0.035,0.017,0.966,0.0418,NA,0.483603601,NA,0.134152499
CTD-2296D1.5,Brain Cortex,BP,Wald ratio,1,0.088,0.043,1.092,0.0422,NA,NA,NA,0.036561953
SLC7A5,Brain Cortex,BP,Wald ratio,1,-0.11,0.054,0.895,0.0423,NA,NA,NA,0.048440526
SSR1,Brain Cortex,BP,Weighted median,3,0.092,0.045,1.097,0.0426,0.378526213,0.059686366,0.271060508,0.016393631
RP11-298E9.6,Brain Cortex,BP,Wald ratio,1,0.076,0.038,1.079,0.0427,NA,NA,NA,0.041856979
LINC02668,Brain Cortex,BP,Wald ratio,1,0.281,0.139,1.324,0.0427,NA,NA,NA,0.041856979
FOLH1,Brain Cortex,BP,MR Egger,19,0,0,1,0.043,0.066975129,0.090310012,0.982852526,0.015243118
FBXO25,Brain Cortex,BP,Inverse variance weighted,2,-0.166,0.082,0.847,0.0431,NA,0.762197126,NA,0.015802156
NGLY1,Brain Cortex,BP,Wald ratio,1,0.088,0.043,1.092,0.0432,NA,NA,NA,0.049691157
OXSM,Brain Cortex,BP,Wald ratio,1,0.421,0.208,1.524,0.0432,NA,NA,NA,0.049423625
ACSBG1,Brain Cortex,BP,Wald ratio,1,0.362,0.179,1.436,0.0432,NA,NA,NA,0.034442882
PREX2,Brain Cortex,BP,Wald ratio,1,-0.278,0.138,0.757,0.0432,NA,NA,NA,0.035159354
ARHGAP18,Brain Cortex,BP,Wald ratio,1,0.087,0.043,1.09,0.0433,NA,NA,NA,0.051618343
FAM153C,Brain Cortex,BP,Wald ratio,1,-0.093,0.046,0.911,0.0433,NA,NA,NA,0.035808079
HLA-DQA1,Brain Cortex,BP,Weighted median,3,-0.093,0.046,0.911,0.0435,0.105882616,0.021051571,0.395384918,0.013598334
KLHL2,Brain Cortex,BP,Inverse variance weighted,2,-0.062,0.031,0.94,0.0437,NA,0.714146668,NA,0.026556052
ARHGEF12,Brain Cortex,BP,Wald ratio,1,0.214,0.106,1.238,0.0438,NA,NA,NA,0.045417841
KIDINS220,Brain Cortex,BP,Inverse variance weighted,2,-0.057,0.028,0.944,0.0438,NA,0.549754866,NA,0.014457927
CSGALNACT1,Brain Cortex,BP,Inverse variance weighted,4,0.046,0.023,1.047,0.044,0.827903571,0.24649205,0.191878703,0.021395194
AC091878.1,Brain Cortex,BP,Weighted mode,4,0.057,0.017,1.059,0.0441,0.688307083,0.070742156,0.128948367,0.62921369
NAALAD2,Brain Cortex,BP,Inverse variance weighted,2,-0.071,0.035,0.931,0.0442,NA,0.272029706,NA,0.008243412
GTF2H5,Brain Cortex,BP,Inverse variance weighted,2,0.112,0.056,1.119,0.0442,NA,0.708976022,NA,0.007774302
RP4-758J18.2,Brain Cortex,BP,Wald ratio,1,-0.137,0.068,0.872,0.0443,NA,NA,NA,0.1069554
HMGN3,Brain Cortex,BP,Wald ratio,1,0.098,0.049,1.103,0.0445,NA,NA,NA,0.039470494
LDLRAD4,Brain Cortex,BP,Weighted median,5,0.058,0.029,1.06,0.0446,0.157384927,0.239282168,0.705464623,0.07029144
POP5,Brain Cortex,BP,Wald ratio,1,0.279,0.139,1.321,0.0446,NA,NA,NA,0.040420662
COQ5,Brain Cortex,BP,Wald ratio,1,-0.085,0.042,0.919,0.0446,NA,NA,NA,0.040420657
COX6A1,Brain Cortex,BP,Wald ratio,1,0.21,0.104,1.233,0.0446,NA,NA,NA,0.040420662
DYNLL1,Brain Cortex,BP,Wald ratio,1,0.228,0.113,1.256,0.0446,NA,NA,NA,0.040420662
SRSF9,Brain Cortex,BP,Wald ratio,1,0.395,0.197,1.484,0.0446,NA,NA,NA,0.039880192
TMEM177,Brain Cortex,BP,Wald ratio,1,0.303,0.151,1.354,0.0446,NA,NA,NA,0.042746814
CFAP221,Brain Cortex,BP,Wald ratio,1,0.249,0.124,1.283,0.0446,NA,NA,NA,0.042746814
CFAP298,Brain Cortex,BP,Wald ratio,1,-0.327,0.163,0.721,0.045,NA,NA,NA,0.078604353
C17orf58,Brain Cortex,BP,Wald ratio,1,-0.329,0.165,0.719,0.0455,NA,NA,NA,0.040451536
BPTF,Brain Cortex,BP,Wald ratio,1,-0.361,0.181,0.697,0.0455,NA,NA,NA,0.040445519
GLCE,Brain Cortex,BP,Wald ratio,1,-0.116,0.058,0.891,0.0455,NA,NA,NA,0.03471459
C20orf194,Brain Cortex,BP,Wald ratio,1,0.238,0.119,1.268,0.0455,NA,NA,NA,0.043078067
HSBP1L1,Brain Cortex,BP,Wald ratio,1,0.19,0.095,1.209,0.0466,NA,NA,NA,0.0367353
LINGO1,Brain Cortex,BP,Wald ratio,1,0.293,0.147,1.34,0.0466,NA,NA,NA,0.035083902
RRP12,Brain Cortex,BP,Wald ratio,1,0.09,0.045,1.094,0.0466,NA,NA,NA,0.035057497
FRAT1,Brain Cortex,BP,Wald ratio,1,-0.38,0.191,0.684,0.0466,NA,NA,NA,0.035015173
AL138824.1,Brain Cortex,BP,Wald ratio,1,0.218,0.11,1.244,0.0466,NA,NA,NA,0.034057792
FRS2,Brain Cortex,BP,Wald ratio,1,-0.147,0.074,0.863,0.0467,NA,NA,NA,0.032353573
ABCC8,Brain Cortex,BP,Weighted median,3,-0.083,0.042,0.921,0.0469,0.30216424,0.286880978,0.45290617,0.012186576
PLEKHB2,Brain Cortex,BP,Wald ratio,1,-0.104,0.052,0.901,0.0471,NA,NA,NA,0.045786499
AXIN1,Brain Cortex,BP,Wald ratio,1,-0.29,0.146,0.748,0.0474,NA,NA,NA,0.039104255
SNHG1,Brain Cortex,BP,Wald ratio,1,0.128,0.065,1.137,0.0476,NA,NA,NA,0.079853457
ARMC1,Brain Cortex,BP,Wald ratio,1,0.108,0.054,1.114,0.0478,NA,NA,NA,0.031994088
CD8A,Brain Cortex,BP,Wald ratio,1,0.098,0.05,1.103,0.048,NA,NA,NA,0.044070532
CHMP3,Brain Cortex,BP,Wald ratio,1,0.109,0.055,1.116,0.048,NA,NA,NA,0.043801496
RP1-240B8.3,Brain Cortex,BP,Inverse variance weighted,4,0.031,0.016,1.032,0.0485,0.669488278,0.762870853,0.611073321,0.013822522
DLGAP1-AS3,Brain Cortex,BP,Wald ratio,1,-0.119,0.06,0.888,0.0486,NA,NA,NA,0.047215961
DNALI1,Brain Cortex,BP,Wald ratio,1,0.084,0.042,1.087,0.0487,NA,NA,NA,0.05533443
PREPL,Brain Cortex,BP,Wald ratio,1,-0.141,0.072,0.868,0.0488,NA,NA,NA,0.033459151
PRIMPOL,Brain Cortex,BP,Wald ratio,1,0.106,0.054,1.111,0.0488,NA,NA,NA,0.014768449
CORO1C,Brain Cortex,BP,Wald ratio,1,-0.227,0.115,0.797,0.0489,NA,NA,NA,0.033094112
NBEAP1,Brain Cortex,BP,Weighted mode,6,-0.012,0.005,0.988,0.0489,0.494449773,0.638793135,0.940625607,0.011171957
STOX1,Brain Cortex,BP,Wald ratio,1,0.331,0.168,1.393,0.049,NA,NA,NA,0.051518332
GMDS-AS1,Brain Cortex,BP,Inverse variance weighted,2,0.024,0.012,1.025,0.049,NA,0.32655013,NA,0.039107312
ATG16L2,Brain Cortex,BP,Inverse variance weighted,2,-0.07,0.036,0.933,0.0492,NA,0.889655612,NA,0.01702126
HERC1,Brain Cortex,BP,Wald ratio,1,-0.314,0.16,0.73,0.0495,NA,NA,NA,0.046076493
TNR,Brain Cortex,BP,Wald ratio,1,0.098,0.05,1.103,0.0496,NA,NA,NA,0.059979169
NDUFV3,Brain Cortex,BP,Inverse variance weighted,3,0.077,0.039,1.08,0.0498,0.78327596,0.626208822,0.523891288,0.019670797
RAP1A,Brain Cortex,BP,Wald ratio,1,-0.125,0.064,0.882,0.0498,NA,NA,NA,0.012995953
GRAMD1C,Brain Cortex,BP,Wald ratio,1,-0.099,0.051,0.905,0.0499,NA,NA,NA,0.033480955
PTPN2,Brain Cortex,BP,Wald ratio,1,-0.096,0.049,0.908,0.05,NA,NA,NA,0.032161611
DEFB131E,Brain Cortex,BP,Wald ratio,1,-0.187,0.095,0.83,0.0501,NA,NA,NA,0.032155867
FAM66D,Brain Cortex,BP,Wald ratio,1,-0.24,0.122,0.787,0.0501,NA,NA,NA,0.011790252
CD226,Brain Cortex,BP,Wald ratio,1,0.06,0.031,1.062,0.0502,NA,NA,NA,0.03112948
ADAMTS2,Brain Cortex,BP,Wald ratio,1,-0.072,0.037,0.93,0.0502,NA,NA,NA,0.038562346
CDYL2,Brain Cortex,BP,Wald ratio,1,0.104,0.053,1.109,0.0502,NA,NA,NA,0.031429016
FABP7,Brain Cortex,BP,Wald ratio,1,-0.044,0.022,0.957,0.0503,NA,NA,NA,0.031092719
EML5,Brain Cortex,BP,Wald ratio,1,0.095,0.048,1.099,0.0503,NA,NA,NA,0.044861951
MRPL20-AS1,Brain Cortex,BP,Inverse variance weighted,2,-0.285,0.146,0.752,0.0505,NA,0.405695644,NA,0.020547552
SLCO1C1,Brain Cortex,BP,Inverse variance weighted,2,-0.093,0.048,0.911,0.0506,NA,0.986869357,NA,0.018122491
CCDC181,Brain Cortex,BP,Inverse variance weighted,2,0.043,0.022,1.044,0.051,NA,0.94627434,NA,0.007758136
SLC1A4,Brain Cortex,BP,Inverse variance weighted,2,0.093,0.048,1.097,0.0511,NA,0.876812426,NA,0.010214255
NETO2,Brain Cortex,BP,Inverse variance weighted,2,0.166,0.085,1.18,0.0512,NA,0.583896724,NA,0.044178176
FBXO10,Brain Cortex,BP,Wald ratio,1,0.067,0.035,1.07,0.0512,NA,NA,NA,0.032193232
POLR1E,Brain Cortex,BP,Wald ratio,1,0.229,0.117,1.257,0.0512,NA,NA,NA,0.032193232
SPATA5L1,Brain Cortex,BP,Wald ratio,1,-0.27,0.139,0.763,0.0512,NA,NA,NA,0.043642549
GATM,Brain Cortex,BP,Wald ratio,1,-0.305,0.157,0.737,0.0512,NA,NA,NA,0.043642549
PLCG2,Brain Cortex,BP,Wald ratio,1,0.275,0.141,1.317,0.0513,NA,NA,NA,0.03183114
ALOX12-AS1,Brain Cortex,BP,Wald ratio,1,0.277,0.142,1.319,0.0514,NA,NA,NA,0.030867851
PDE3A,Brain Cortex,BP,Inverse variance weighted,2,-0.216,0.111,0.806,0.0514,NA,0.423616759,NA,0.045090964
ERFE,Brain Cortex,BP,Wald ratio,1,-0.282,0.145,0.754,0.0514,NA,NA,NA,0.036628299
VAPA,Brain Cortex,BP,Wald ratio,1,-0.23,0.118,0.794,0.0515,NA,NA,NA,0.030505477
AP1M1,Brain Cortex,BP,Inverse variance weighted,2,0.084,0.043,1.088,0.0515,NA,0.63202992,NA,0.016413299
OXNAD1,Brain Cortex,BP,Wald ratio,1,-0.103,0.053,0.902,0.0516,NA,NA,NA,0.030143079
FBXO21,Brain Cortex,BP,Wald ratio,1,0.192,0.099,1.211,0.0516,NA,NA,NA,0.030143087
RFTN1,Brain Cortex,BP,Wald ratio,1,-0.056,0.029,0.946,0.0516,NA,NA,NA,0.030143087
DPH3,Brain Cortex,BP,Wald ratio,1,-0.199,0.102,0.82,0.0516,NA,NA,NA,0.030143087
ENPP6,Brain Cortex,BP,Wald ratio,1,-0.402,0.207,0.669,0.0517,NA,NA,NA,0.033515213
TOM1L1,Brain Cortex,BP,Wald ratio,1,0.227,0.117,1.255,0.0521,NA,NA,NA,0.03296623
STXBP4,Brain Cortex,BP,Wald ratio,1,0.019,0.01,1.019,0.0521,NA,NA,NA,0.03296623
GLT1D1,Brain Cortex,BP,Wald ratio,1,0.079,0.041,1.083,0.0521,NA,NA,NA,0.03834973
CYB5R3,Brain Cortex,BP,Weighted mode,3,-0.245,0.058,0.782,0.0522,0.077924434,0.069862561,0.553652875,0.998623838
NPIPP1,Brain Cortex,BP,Wald ratio,1,0.102,0.053,1.108,0.0523,NA,NA,NA,0.042314827
NOL9,Brain Cortex,BP,Wald ratio,1,-0.327,0.168,0.721,0.0524,NA,NA,NA,0.03640286
ZBTB48,Brain Cortex,BP,Wald ratio,1,-0.388,0.2,0.678,0.0524,NA,NA,NA,0.035008259
PRICKLE2,Brain Cortex,BP,Wald ratio,1,0.268,0.138,1.308,0.0525,NA,NA,NA,0.035725907
HEXD,Brain Cortex,BP,Wald ratio,1,0.208,0.107,1.232,0.0525,NA,NA,NA,0.030920602
